"var36","var37","var38","var39","var41","var42","var43","var46","var48","var51","var53","var248","var760","var1144","var1630","var1779","var1834","var2121","var2288","var2345","var2349","var2402","var2642","var4107","var5552","var5772","var6041","var6185","var6200","var6201","var6218","var6376","var6405","var6539","var6884","Class"
2.00432137378264,2.00432137378264,2.42651126136458,2.89872518158949,3.1914510144649,4.20414712521285,4.20414712521285,4.20414712521285,2.42324587393681,3.18525876529658,2.88874096068289,2.1846914308176,2.00432137378264,3.20085049809108,3.33203427702752,2.00432137378264,2.14921911265538,3.16790781000148,2.00432137378264,2.4456042032736,2.00432137378264,2.86805636182304,2.17026171539496,2.00432137378264,3.56596581744667,3.45545396877863,2.32428245529769,2.43616264704076,2.27875360095283,3.10687054447865,2.00432137378264,2.00432137378264,2.03742649794062,2.14612803567824,2.38021124171161,"-1"
2.00432137378264,2.00432137378264,2.1846914308176,3.91907809237607,3.72851610475977,4.20414712521285,4.20414712521285,4.20414712521285,2.37657695705651,3.62736585659273,2.55750720190566,2.48429983934679,2.48713837547719,2.23044892137827,2.14921911265538,3.16226561429802,2.45939248775923,3.2464985807958,2.00432137378264,2.00432137378264,2.61909333062674,3.11293997608408,3.39880773020326,2.67669360962487,3.75633176732106,2.7419390777292,2.16731733474818,2.00432137378264,3.26857797188284,3.56643749219507,2.00432137378264,2.40312052117582,2.00432137378264,2.72509452108147,2.01283722470517,"-1"
2.00432137378264,2.30749603791321,2.89153745767256,2.00432137378264,2.00432137378264,4.04399066587813,4.02657411815033,4.20414712521285,2.26717172840301,2.00432137378264,2.55509444857832,2.00432137378264,2.00432137378264,2.85733249643127,2.74585519517373,2.00432137378264,2.1846914308176,2.89597473235906,2.00432137378264,2.00432137378264,2.00432137378264,2.20682587603185,3.70552161342267,2.46686762035411,4.14251460499937,3.67641923171836,2.91698004732038,2.82020145948564,2.00432137378264,2.06818586174616,2.00432137378264,2.00432137378264,2.00432137378264,2.26245108973043,2.13672056715641,"-1"
2.00432137378264,2.26951294421792,3.17347764345299,2.9604707775343,3.28262211287806,4.20414712521285,4.06733128020817,4.20414712521285,2.20411998265592,2.79865064544527,2.94101424370557,2.15228834438306,2.51719589794997,2.93449845124357,3.17143390094301,2.00432137378264,2.16435285578444,3.36884450682582,2.00432137378264,3.15836249209525,2.8109042806687,2.9237619608287,2.19312459835446,2.00432137378264,2.9304395947667,3.18610837981321,2.71096311899528,3.36698297597785,2.00432137378264,2.00432137378264,2.00432137378264,2.69372694892365,2.03742649794062,2.65609820201283,2.69722934275972,"-1"
2.77451696572855,2.89042101880091,3.22556771343947,3.83257277484618,3.4379090355395,4.20414712521285,4.14955779186158,4.20414712521285,2.2405492482826,3.44310645673727,2.56110138364906,2.00432137378264,2.11058971029925,2.8208579894397,3.17782497186468,2.52374646681156,2.00432137378264,3.30877777366472,2.00432137378264,2.32837960343874,2.00432137378264,2.71683772329952,3.76102525171137,2.18752072083646,3.93293014283079,3.72525806635996,2.64443858946784,2.99299509843134,2.00432137378264,2.00432137378264,2.00432137378264,2.06069784035361,2.00432137378264,2.48429983934679,2.00432137378264,"-1"
2.00432137378264,2.06069784035361,2.79934054945358,2.00432137378264,2.00432137378264,4.03406667859756,4.11454426720586,4.20414712521285,2.13033376849501,2.09691001300806,2.99078269180314,2.00432137378264,2.12710479836481,3.01494034979294,2.9566485792052,3.55181582235102,2.30749603791321,3.28126068705501,2.00432137378264,2.00432137378264,2.05307844348342,2.68033551341456,3.56229286445647,2.00432137378264,3.72073797701843,3.63618689519872,2.00432137378264,2.39619934709574,2.00432137378264,2.00432137378264,2.24303804868629,2.00432137378264,2.00432137378264,2.73319726510657,2.26717172840301,"-1"
2.00432137378264,2.42488163663107,2.90848501887865,2.00432137378264,2.00432137378264,4.20414712521285,4.11421052824999,4.20414712521285,2.69108149212297,2.00432137378264,3.14019367857863,2.00432137378264,2.00432137378264,2.65127801399814,2.80888586735981,3.15896526038341,2.45788189673399,3.62490060220449,2.00432137378264,3.02571538390134,3.72435780422643,2.00432137378264,2.34044411484012,3.05576046468773,3.5532760461371,3.85467033189534,3.57472558359407,3.63838940766534,2.00432137378264,2.45178643552429,2.17609125905568,2.00432137378264,2.23552844690755,3.10174707394637,2.69196510276736,"-1"
2.00432137378264,2.00432137378264,2.72015930340596,2.92064500140679,2.43775056282039,4.20414712521285,4.20414712521285,4.20414712521285,2.48429983934679,3.42862067267194,2.8668778143375,2.00432137378264,2.00432137378264,2.40312052117582,2.82607480270083,2.26717172840301,2.15228834438306,2.85247999363686,2.00432137378264,2.01283722470517,2.00432137378264,2.00432137378264,3.52374646681156,2.00432137378264,2.97909290063833,3.07151380509509,2.2405492482826,2.74036268949424,2.00432137378264,2.13672056715641,2.25527250510331,2.00432137378264,2.00432137378264,2.3096301674259,2.05307844348342,"-1"
2.00432137378264,2.10380372095596,2.56937390961505,2.00432137378264,2.00432137378264,4.09701423117803,4.15020362876281,4.12898052396661,2.2148438480477,2.16435285578444,2.90794852161227,2.00432137378264,2.00432137378264,3.01786771896351,3.05614226205905,2.68033551341456,2.19312459835446,3.12936759572299,2.00432137378264,3.02571538390134,2.00432137378264,2.00432137378264,3.43088094645289,2.15228834438306,4.02710486587935,3.53504081325116,2.42488163663107,2.00432137378264,2.00432137378264,2.00432137378264,2.00432137378264,2.00432137378264,2.37657695705651,3.03140846425162,3.70671778233676,"-1"
2.00432137378264,2.65224634100332,3.45071087814692,2.00432137378264,2.00432137378264,4.10387210840306,4.02501897228276,4.20414712521285,2.46982201597816,2.50379068305718,2.92064500140679,2.11058971029925,2.00432137378264,3.23502315949522,3.58103894877217,2.57978359661681,2.25767857486918,3.35679046035172,2.00432137378264,4.19434780728009,2.9982593384237,2.00432137378264,3.91110431780404,2.04139268515822,4.18633466325295,3.83701994854091,2.9532763366673,2.00432137378264,2.38560627359831,2.07918124604762,2.36735592102602,2.00432137378264,2.36361197989214,3.03019478535675,3.91954875896885,"-1"
2.00432137378264,2.00432137378264,2.60745502321467,2.00432137378264,2.00432137378264,2.27646180417324,2.00432137378264,2.00432137378264,2.00432137378264,2.00432137378264,2.86981820797933,2.00432137378264,2.10380372095596,2.78175537465247,3.21272015441784,2.00432137378264,2.14612803567824,2.73719264270474,2.00432137378264,2.00432137378264,2.6730209071289,2.53655844257153,3.44808766669234,2.00432137378264,3.862906213563,3.96274805335864,2.54157924394658,2.00432137378264,2.26717172840301,2.07554696139253,2.19589965240923,2.00432137378264,2.00432137378264,2.82994669594164,2.29003461136252,"-1"
2.00432137378264,2.00432137378264,2.18752072083646,4.20414712521285,4.00311571709981,4.14088498026587,4.05196244978305,4.04422607711268,2.45636603312904,3.87616008482563,2.80140371001736,2.00432137378264,2.00432137378264,2.48429983934679,2.93348728784871,2.00432137378264,2.09691001300806,2.97772360528885,2.00432137378264,3.17580163284828,2.00432137378264,2.8318697742805,3.7322328802205,2.00432137378264,4.01724208454765,3.68457608738846,2.41329976408125,2.00432137378264,2.19312459835446,2.31597034545692,2.13987908640124,2.00432137378264,2.00432137378264,2.25042000230889,2.56584781867352,"-1"
2.00432137378264,2.00432137378264,2.77451696572855,4.20414712521285,3.76982025776359,4.20414712521285,4.20414712521285,4.20414712521285,2.5327543789925,3.87238938841782,2.56937390961505,2.23299611039215,2.00432137378264,2.59988307207369,2.9106244048892,2.00432137378264,2.03742649794062,3.11327469246435,2.00432137378264,2.47567118832443,2.00432137378264,3.07114529045108,2.94001815500766,2.00432137378264,3.40500466505037,3.48939592172713,2.49415459401844,2.50514997831991,2.17318626841227,2.16731733474818,2.00432137378264,2.08635983067475,2.00432137378264,2.62117628177504,2.16731733474818,"-1"
2.00432137378264,2.17026171539496,2.81954393554187,2.00432137378264,2.00432137378264,4.0542299098634,4.01283722470517,4.20414712521285,2.39794000867204,2.39093510710338,2.94051648493257,2.13033376849501,2.25042000230889,2.80821097292422,2.95424250943932,2.00432137378264,2.01283722470517,3.12839926871781,2.00432137378264,2.30319605742049,3.04218159451577,2.86628733908419,3.77495468908014,2.00432137378264,3.65485009056139,3.76462439785098,2.77378644498119,2.46089784275655,2.00432137378264,2.26951294421792,2.00432137378264,2.00432137378264,2.00432137378264,2.47856649559384,2.2148438480477,"-1"
2.00432137378264,2.28330122870355,2.87737134586977,3.69539410829111,3.63326641115542,4.20414712521285,4.20333210968171,4.11330814991839,2.51454775266029,3.95837273247861,3.07664044367034,2.51587384371168,2.00432137378264,2.47129171105894,2.35024801833416,2.13353890837022,2.3096301674259,3.13735411137073,2.00432137378264,4.0873199122064,2.95568775031351,2.70156798505593,3.70509361054787,2.78604121024255,4.01266853389633,3.27253777737524,2.02118929906994,2.00432137378264,3.6306312440205,3.96712658107641,2.00432137378264,2.00432137378264,2.26481782300954,2.7481880270062,3.72859724338343,"-1"
2.00432137378264,2.00432137378264,2.6954816764902,2.00432137378264,2.00432137378264,3.81164202145315,3.9232958406555,4.17403071803803,2.2380461031288,2.5092025223311,2.90363251608424,2.02530586526477,2.00432137378264,3.05037975626146,2.88081359228079,2.29446622616159,2.11058971029925,3.12417805547468,2.00432137378264,2.70500795933334,2.27646180417324,2.00432137378264,3.91487181754005,2.00432137378264,3.93701610746481,3.51401618040065,2.87040390527903,2.32221929473392,2.00432137378264,2.26481782300954,2.00432137378264,2.00432137378264,2.00432137378264,2.53529412004277,2.99519629159718,"-1"
2.00432137378264,2.00432137378264,2.70243053644553,3.90058558664996,3.41246054742996,3.99149188891016,3.86498546065979,4.20414712521285,2.18184358794477,3.67043140936061,2.71850168886727,2.23299611039215,2.13987908640124,2.32221929473392,2.95424250943932,2.00432137378264,2.00432137378264,3.32797162362301,2.00432137378264,2.15533603746506,2.00432137378264,2.24797326636181,3.62169546232928,2.00432137378264,3.63083451782805,3.45909078960059,2.00432137378264,2.00432137378264,2.00432137378264,2.17897694729317,2.19033169817029,2.00432137378264,2.13987908640124,2.00432137378264,2.00432137378264,"-1"
2.00432137378264,2.12385164096709,2.81157500587059,3.02775720469055,3.3096301674259,4.20414712521285,4.09530886138538,4.20414712521285,2.84633711212981,3.2332500095411,3.07003786660776,2.64443858946784,2.41995574848976,2.01283722470517,2.65321251377534,2.63346845557959,2.50105926221775,3.62479757896076,2.00432137378264,3.48784512011144,3.60627385316999,2.73957234445009,2.00432137378264,2.87794695162919,3.78731875662455,2.90036712865647,3.13225968953104,3.11958577496178,4.02023694391081,4.18192929550323,2.48287358360875,3.07188200730613,2.49136169383427,3.35698140099313,3.4379090355395,"1"
2.00432137378264,2.00432137378264,2.30749603791321,2.64640372622307,2.00432137378264,4.16752409242021,4.20414712521285,4.09631897051261,2.7481880270062,2.43136376415899,2.44404479591808,2.29225607135648,3.19534605834842,2.37657695705651,2.00432137378264,3.34340859380386,2.74507479158206,3.40807028588719,3.81756536955978,3.83758843823551,3.39759243403812,4.20414712521285,2.6159500516564,2.63548374681491,3.26552533521907,3.11826472608948,3.34635297445064,3.29336255471145,3.21853550521653,3.4920616045126,4.03257847192431,2.93901977644867,2.64836001098093,3.34163233577805,3.95385629822499,"1"
2.00432137378264,2.13353890837022,2.62736585659273,2.00432137378264,2.00432137378264,4.20414712521285,4.1532354186523,4.20414712521285,2.61278385671974,2.32221929473392,2.60852603357719,2.47421626407626,3.98231646969207,2.37839790094814,2.2380461031288,2.54900326202579,3.05346260492546,3.94418646128369,3.8676442339031,2.99563519459755,2.56110138364906,3.99978279845414,2.53655844257153,3.4367985102318,3.15411952551585,2.68663626926229,3.66351247041516,3.88178395559338,3.47304880508854,3.81338080673386,3.34966598409663,3.18695633546541,2.93550726582471,2.68033551341456,3.14921911265538,"1"
2.00432137378264,2.00432137378264,2.47129171105894,3.95631253084119,3.45606222445495,4.20414712521285,4.1944310825637,4.20414712521285,2.5327543789925,3.58883172559421,2.63346845557959,2.29003461136252,2.95182303531591,2.00432137378264,2.38021124171161,4.04945061813155,3.12678057701201,3.66567478099389,3.68430664607163,3.02160271602824,3.44746813094976,3.89164894387056,2.43616264704076,3.03941411917614,2.69897000433602,2.61172330800734,3.00774777800074,3.60605874941031,2.83821922190763,3.32159843046534,3.03542973818455,3.22427401429426,3.13417710757677,2.99299509843134,2.15533603746506,"1"
2.00432137378264,2.09342168516224,2.72672720902657,3.7160033436348,3.13545069934551,4.1902476330382,4.08231852210804,4.20414712521285,2.60097289568675,3.32510498297141,2.97405090279288,2.43933269383026,2.54157924394658,2.79865064544527,2.83505610172012,2.32221929473392,2.88930170250631,3.8677031332701,2.15228834438306,3.47202469770028,4.12185518216685,2.98989456371877,2.48713837547719,2.66275783168157,3.263399331334,3.02036128264771,3.34498141392726,3.57714698482753,3.85180851422824,4.10435051924274,2.57518784492766,2.81822589361396,2.00432137378264,3.00774777800074,3.05230909964732,"1"
3.30189771719521,3.23954972084047,3.60162547955394,3.09898963940118,2.47856649559384,4.20414712521285,4.13411332984232,4.20414712521285,2.87621784059164,2.94001815500766,3.23477029516092,2.70926996097583,3.00603795499732,2.00432137378264,2.18752072083646,3.90703495248342,2.64738297011462,3.44279322593977,3.30124708863621,4.20414712521285,2.64048143697042,3.61373614126187,2.00432137378264,3.13987908640124,3.37948681371727,2.52633927738984,3.62314587463794,3.46134843364798,4.11981654593722,4.20414712521285,3.62603224782902,2.75050839485135,2.40483371661994,3.30102999566398,3.53630587235103,"1"
2.00432137378264,2.26245108973043,2.57863920996807,2.70329137811866,2.06069784035361,4.20414712521285,4.14182589451107,4.19175832137045,2.53529412004277,2.74973631556906,3.05230909964732,2.3541084391474,2.86272752831797,2.31597034545692,2.00432137378264,3.84267163376079,3.16166741243774,3.74725639744214,3.68403703748652,2.90741136077459,3.68574173860226,4.12920635774753,2.85247999363686,2.87448181769947,2.66464197555613,3.05192391604611,3.07664044367034,3.39915433395822,3.56749689110422,3.90606554475524,3.24303804868629,3.12678057701201,2.00432137378264,2.86213137931304,2.21748394421391,"1"
2.00432137378264,2.00432137378264,2.57170883180869,3.33685982091681,2.9566485792052,4.02922139425393,3.85150295277054,4.11401016170346,2.63648789635337,3.23904909314019,3.01994668167884,2.40312052117582,2.931457870689,2.00432137378264,2.34044411484012,4.19843713532556,2.89320675305985,3.59217675739587,2.00432137378264,4.06175396780593,2.72754125702856,3.09131515969722,2.81624129999178,2.34044411484012,2.33645973384853,2.94497590841205,3.0948203803548,3.08707120590654,2.00432137378264,2.33645973384853,2.33645973384853,2.75281643118827,2.53402610605613,3.2148438480477,3.78979216773068,"1"
2.33645973384853,2.35793484700045,2.85913829729453,2.76417613239033,2.00432137378264,4.20414712521285,4.20414712521285,4.20414712521285,2.43136376415899,2.85672889038288,3.00346053210951,2.88705437805096,3.85186960072977,2.00432137378264,2.00432137378264,3.3023309286844,2.987219229908,4.09198333223731,3.66029616027073,2.89376176205794,2.00432137378264,3.9006947744524,2.00432137378264,3.60260252042026,3.64855515566267,2.67577834167409,3.76454971906447,3.89680169766492,4.06137707419389,4.20414712521285,2.5705429398819,3.46134843364798,3.2043913319193,3.04020662757471,2.89097959698969,"1"
3.10991586302379,2.90902085421116,3.13956426617585,3.3392526340327,2.94001815500766,4.20414712521285,4.17730558434186,4.20414712521285,2.90741136077459,3.2137832993353,3.001733712809,2.56348108539441,3.58489634413745,2.00432137378264,2.00432137378264,3.001733712809,2.61172330800734,3.852845818015,3.82994669594164,3.2380461031288,3.42291798076766,3.9971241556592,2.34044411484012,2.83505610172012,3.08707120590654,2.2718416065365,3.46701581843844,3.64365003821733,4.11327469246435,4.20414712521285,3.20057692675485,2.19865708695442,2.86805636182304,3.53122337453303,4.20414712521285,"1"
2.31806333496276,2.41664050733828,2.85793526471943,2.91381385238372,3.28757780907871,4.20414712521285,4.17707454591008,4.18261434773635,3.20628604441243,3.59626712639552,2.67760695272049,2.31386722036915,3.17840134153376,2.00432137378264,2.30535136944662,3.75610337158511,2.44090908206522,3.35717225772303,3.19589965240923,4.20414712521285,2.97772360528885,3.42764837118693,2.40140054078154,2.72997428569956,3.11226976841727,2.83314711191279,3.02571538390134,2.14921911265538,3.7052648623174,4.00190670404089,2.86213137931304,2.00432137378264,2.81954393554187,3.64991871873542,4.20414712521285,"1"
