"V4","V10","V14","V17","V11","V16","V18","V8","V9","V1","V2","V6","V3","V7","V12","V13","V15","Class"
-0.841535066599348,1.51180571018587,2.86577172011649,0.81371119292119,-1.10634249534417,-0.565071378813299,1.59402893074601,-0.277477727116644,0.0693544183402432,0.0735399306061985,-0.9296135789044,-0.356946336872066,-0.95666439487163,-1.15663406137885,0.167938416469085,1.1910348953357,-0.473028602842344,"2"
-0.840572213170672,-0.539093052425275,1.54737432998134,-0.452232420107479,-1.11269257403526,0.318405392911827,-0.837740153230113,-0.768154216648946,-0.524045402832205,-0.832023513331962,-0.93108309243367,-0.928174049390533,3.26544329371205,0.995389983040749,-0.303204565974272,3.51170348875609,1.77632051565925,"2"
-0.83830127814928,-0.61898873619725,1.26858308175997,-1.18020354773965,1.42596781334337,0.858071394064252,-0.0767851546448494,-0.766803935513365,0.0858434818758029,-0.82986126141811,-0.927661447380436,0.278877882414614,-0.95510595996762,0.296432432966905,0.493594193807308,0.590219434302828,1.20456998803784,"2"
-0.834200206820057,0.391266888901372,-1.11714251423734,0.277601468848419,0.404783853663589,-1.13199682112094,-1.13082183490622,0.997896498740434,-1.12342606878678,-0.812571746482744,2.39252519953722,0.0465609888181858,-0.855363338980965,-0.303096217908805,0.337019344576859,-0.736886936468906,-1.18246668675525,"1"
-0.826004836675595,1.07268861550911,-0.0340129895827939,0.581163433381892,0.355699843788847,0.397346904165362,-1.13832596285425,0.54995710253313,-0.66507732845065,-0.817727947023902,0.129300302102016,1.4543377806361,-0.860835247797997,-0.510815392592835,-0.253476009467798,0.436555124801032,1.67288941912376,"1"
-0.820485934889128,-0.780147386127404,0.766059335439926,-1.15783240454625,-0.365786129984422,-0.216189164829394,1.22528907994792,-0.749941293350302,0.720746859639494,1.36997300965811,-0.102668756930349,1.43002915079879,0.209618661793751,-1.13591047316051,-0.683612350495914,-0.817727139158597,-0.700030574484405,"2"
-0.856662771859762,-0.356545927711555,1.1471618543513,1.80170719845552,-0.867930935159156,-0.293171929102685,0.711617369104628,-0.785270496833026,-1.16708594468006,3.32275750782459,-0.945891644901553,-0.943023775648287,2.39257115658397,-0.0729616449316426,-0.954966352169335,-0.344006109034625,-1.22764536887375,"2"
0.552392602844821,0.455367912147194,0.86241272597414,0.202817856681146,0.50891908497175,0.497352382502266,-0.739185742965303,-0.761595516050286,1.8507273437794,-0.822996710931132,1.3803726311002,1.03951963393537,1.69314907698337,-0.926823774269105,2.46826531607131,1.53814310695887,-0.712339306107765,"2"
3.01394300754047,0.700144919028779,-0.563441176251173,-0.82613969673661,-0.226838351240114,0.612188967393699,0.242309980618042,-0.428573904342054,-1.1432707486414,2.34630170517086,0.264175394157617,0.398797360402193,1.15238071030842,1.02845410810978,-0.932295219591068,0.116069862352748,0.794633974801777,"1"
-0.835993993916314,0.831180791554767,-1.11985935809698,0.805650753840445,2.76327843998172,-1.13476215448181,-1.13358337438603,0.309916347121489,-1.12616344078891,-0.531966232154805,0.440236513052355,-1.11985938765647,-0.857226208428869,1.02145451873212,-0.918688923341502,-1.13358337438603,0.347495531952857,"1"
-0.847868029205272,-0.713772418533789,-1.13396409754992,-0.507121810146554,-0.23201081344119,-1.14898400834117,-0.371243816151656,-0.289293921530523,1.46038351433392,-0.825998492751767,-0.246756470086919,-1.13396412734169,-0.869267088978547,-1.03797986364674,3.00787307923812,1.55959844679815,1.0970527055694,"1"
-0.842397196273653,0.0436112583601329,-1.1262917825833,0.180572049848631,1.10800585613973,0.0990926723569234,0.44695913890162,-0.969487673809773,1.98614246998166,-0.820695943126667,0.791277225147933,0.215097459347219,0.320477767678116,0.130053710200691,0.0985396954294858,-1.14001718115693,-0.540677164769928,"1"
-0.856784107296539,0.585114412329832,1.09196900465882,-0.834751471473346,1.15973965076024,-0.538988378704148,-0.165831960637434,1.96168405245627,0.725211835335289,-0.834751471473346,0.0265647768235147,-1.14501397347485,-0.878342772494339,-1.04831391121443,-0.544972964428633,1.08820042044595,0.488994139951903,"1"
-0.83586618369419,-0.79549492650314,1.67599508039266,0.172377237260246,4.11003511127639,0.61409571958904,-0.583798294123323,-0.765264336196697,-1.14285258559648,2.90118745374291,-0.924107134875905,-0.921271056685274,-0.870938332248812,-1.15154648330391,-0.123520131094686,1.89744711721918,-1.20274149872321,"2"
0.115016532680972,1.14376529765616,-0.537476084902381,2.15205762016043,-0.140550928592297,-0.675033772052138,0.108478194766205,1.48706366236934,-0.454190256454716,-0.958051359902762,1.13707501937252,2.13115678694444,0.988168218630267,1.15783393100037,2.67344784928169,-1.17189764320214,-1.22514629822857,"1"
-0.738459080713177,1.46725483814052,1.12284820858003,-1.17212991408239,-1.09907028943515,-0.00994450427534195,0.0512568044647553,0.635003787502268,1.09649061069931,-0.822657089800644,-0.242101131526417,0.824105360120902,-0.0760444113422506,0.188389452125413,0.325266755249965,1.38195527961581,-0.618056360863473,"2"
-0.84352456072096,0.527827768165121,0.432152049835694,1.00157296714787,-1.11190120090844,-0.869016410697823,1.14607367152595,-0.77210286521758,0.235774501238225,-0.175516495620754,-0.932790230327283,-0.929921176492053,-0.96020567037011,-1.16287062347783,0.394957904601089,0.667125858998071,-0.721571634489538,"2"
-0.82714316766079,-0.78682431805737,-0.912437173077348,-0.449033891938763,-1.09209472597746,1.33353038615175,-0.575402497773695,0.132658835138918,-1.07643542327467,-1.16432489361788,-0.823085216330493,-0.147642279299487,-0.942335163708175,0.27692179322232,1.04651825398427,1.89183785077945,-0.534191253669646,"2"
-0.673826960093883,-0.909597638343459,-0.361477831842538,1.522447838834,-0.769716029581326,1.01783736201077,0.0671876956690167,-0.779420934561667,-1.15992704843234,-0.842169659496616,0.794545801853175,1.14986715464913,-0.885911541610903,0.718752277062183,-0.948534841589167,2.71753400636347,-1.06687848602552,"1"
3.6126119346123,-0.220360876256496,0.212460536767074,0.273732850287034,1.39374410200164,-0.27115200180916,0.696810057848438,-0.754364946636962,-1.12928614140058,-0.816192662646035,-0.91208582434921,0.603486772942121,1.83340601600514,-1.13791864063672,1.9845622367844,0.618137851287404,0.659980696537757,"2"
