"","","","","","","","","","","","","","","","","",""
-1.19181698071804,0.256079108031637,-0.0170632763331548,-0.851057910967671,1.09853688905964,-0.937256846744896,-1.1696732988012,-0.690153599193131,1.05487392785357,1.00028279150374,0.409725159050449,0.722308863110042,-0.84827118710715,2.07484309484423,0.0247561780335779,-0.240648066441871,0.145482345129694,1.25901364114598
-0.827250694248548,-1.29039810993274,-0.870055480450283,2.8487951872502,-0.81273827668518,0.534276859589174,0.54266165658484,0.060279965915492,-0.2479003994496,-0.436932004428557,0.223203725216964,-0.175604275743914,-0.197018948532314,-0.296744608010497,0.777040720665744,-1.14677403869012,0.969954440866312,-1.14559873422018
-0.83999452979233,0.496511885447508,-0.631170582491857,-0.0902675710098899,-0.0227463827817015,0.592265227799245,-1.05421557379887,-0.391223572007971,0.212693581618247,-0.381154371126902,-0.60623150457706,0.774829768939369,0.753862803137671,-1.15121395195881,-1.21796412379129,-1.16639252437288,-0.839994526781676,-1.16519192581477
0.286025725200806,0.566350174520026,-0.884563392385917,-0.862697429277526,-0.825360971187478,0.273243392816226,-1.05695733447743,0.583542063277371,-0.0553511029538898,1.42034005280253,0.786623379579097,0.775238107888807,-1.16916952220135,0.765705311372845,-0.514200332893119,-1.17038349065802,-0.84035071598932,-1.16916952626026
-0.839321341490735,-0.606495502852499,-0.964907282603589,-0.8477843567796,-0.871861062129824,-0.934508150251009,1.32422833361121,-0.776092213726788,-1.10125542917702,1.10276640775406,-0.497259094261832,-1.16410153088953,1.49472609867653,3.05121364222767,2.33556648339333,0.0856649941148471,0.933310123208651,2.85765268744758
-0.82118139955386,1.22065481213215,-0.865284422698626,2.04307938024143,-0.806228834018507,-1.13508607617285,-0.344831372114039,-0.667669066780525,0.113148758265923,-0.889166066759882,0.322033762492494,0.05247687659615,0.965375493413252,2.09270694674729,0.436133199099401,-1.15039561176005,1.39776538836714,1.07909272962013
1.40708425243595,-0.915303389940335,0.7962859322693,-0.826735029646663,0.123423666239967,-0.912456750057564,-0.44664738524555,-0.585334184055147,1.82019958693823,1.73834061426978,-1.09301521303743,-0.30090023618192,0.852605665483758,0.50947849326481,1.11264495437717,0.307368884440659,-0.260007892445152,-0.437248545030823
-0.821301825340735,0.969343818912221,-0.864782423988855,-0.843278516124382,-0.80656027816637,1.82643431040821,-1.03432191217466,-0.971982088442803,-1.13716112353365,-0.204761810382415,0.94189657931037,0.372763595575387,1.21125390135432,0.0114629258660248,-1.19715237377013,-1.14586990493523,2.65787057999229,-0.209045163794544
0.342255057241131,1.62690396748039,-0.86347332570374,3.16240038055252,-0.805405970071267,1.00391912456683,-1.03256213273661,0.243149400801834,0.0460053877998249,1.25203139689527,1.4395720001337,0.797993149578724,0.115828105517049,1.60951580855031,0.766376462144814,0.440383406301619,1.13093446725516,-0.364340317472387
-0.824192297237876,-0.91948393444316,2.53296610506904,-0.83241580717618,2.20369623161071,-0.91668555163135,2.0143546410658,-0.762752379885512,0.784024045768053,1.6605313791746,1.18675796289374,-0.0446219407830346,1.40137542876915,-0.916685549665386,1.19521626792639,0.00592490224172503,0.00712170000107114,1.0594853612581
-0.820989500948384,-0.45368232914524,-0.864273181715435,0.966206231687745,-0.806314716291635,-0.345332976586938,-0.512821216596,-0.758898081236252,-0.0323387462199885,0.588856508164252,-0.84041212610604,-0.926240506206506,0.533258875866912,-0.796491960504135,-0.618052173937823,0.106255034328515,-0.820989500948384,-1.14289919794317
-0.596674402286017,-0.853363743774562,2.75967965647492,1.9610193856726,2.74980504558106,-0.00493558525700734,1.73305540842774,-0.78604307777172,-0.0870138511427356,-0.816628971651446,-1.12588879360915,-0.0199766590134269,3.02042915445186,-0.366285915413608,-0.735504793212288,1.35021159021307,0.350837054774004,0.612469511430635
0.630004734303544,0.91634172745614,-0.892556532936832,-0.870915652911062,-0.833963527541204,2.32752243085464,0.836734740345755,-0.181051704971265,0.159535883890361,-0.916251118378945,-0.868434242088659,0.496518863477452,-1.17423295400369,-1.0812136614648,-1.22704358782554,1.29464703458541,0.405127544361957,1.49045823455772
2.53712292025014,0.357800258955974,1.03608766597694,0.918477965578538,1.46170587591182,-0.906443250978196,0.596840496840427,-0.750435272157613,2.41341413279256,0.812599977009038,0.132786782316635,-1.13254671499967,1.66191409230197,2.19233046199253,0.0862293564135294,-0.611279586089415,-1.1586603402692,1.477419468571
-0.834748600373983,0.684815479770702,-0.878558115728318,2.7236723023467,-0.819895542188516,1.44190910138723,-0.71549797283138,-0.986568671459778,-0.482196985401264,0.313706733354224,2.86281020976291,-0.941278248933465,-0.565786141162313,0.600255086518422,0.363874860477656,-1.16177191331677,-0.16963680787455,-1.16056901464434
-0.508563447302167,2.71491345028724,-0.875745915868734,-0.840298877999259,-0.817001774058163,-0.288162206618588,0.108996522277379,-0.768942366109626,-1.15056668485167,-0.11497249989969,0.868309784622309,1.61091540645536,-0.837508332380874,0.880124843007763,0.740325042125666,-0.322468237053222,1.21475680347053,0.899152084919345
1.85574655333498,-0.93199514523464,-0.878657741508099,-0.843474406673401,-0.820350613148538,-0.929150065827814,-1.16015550494979,-0.772648732045638,1.23452278927256,3.24242367924256,0.100615783058642,1.29433763462609,0.81838481394052,-0.929150035846367,-0.291351285723436,2.61617981172257,-1.18216476716936,1.05422524107329
-0.841869351455839,-0.172088379276434,-0.885928397482981,1.42682828467774,-0.82693171881796,2.24324656303798,-1.05772326323563,-0.77866568899379,-0.0390915308406392,-0.647606854574537,-0.861639914055631,0.534888156670279,-0.847526432964076,-1.15546088403591,0.702843848901315,1.09209116734577,0.446431267296664,-1.16954542861813
-0.191672605216626,0.618894938312892,-0.8577416575795,-0.836045745971736,-0.798999581642554,-0.270178540861864,-1.02879521141582,-0.965898675476087,-1.13255283916203,-0.881496561348371,0.323273572471265,-0.0605533952965874,1.05048455850951,0.403955566894297,-1.19307979193658,-0.4770312219798,0.0665488995913824,0.785202545780393
-0.825930813509425,0.418428686750284,-0.869418545505751,-0.847911111745307,-0.811186847863549,0.394294300543181,-0.707556077398616,-0.976635765003512,-1.14184196394323,-0.798958973960023,1.36622226391206,1.06860379042385,0.112654367518546,0.104033995332443,-1.2018430203043,-1.07094706703553,-0.43972303250169,-1.14935807775864
0.370978797575634,0.935377754640697,-0.873282719101777,1.21401922032579,-0.814697415885034,-1.0619150783615,-0.308623416204441,1.31254419705182,-1.14736039876287,1.10246925015963,-0.849163601189866,0.559159540612633,-0.700194953074649,-1.14093584746142,-1.20772581497605,0.276364198782314,0.768615158238139,-0.0572130471228648
0.764388410501753,-0.181622926651417,-0.13712963240652,-0.824847335305244,-0.708303056312873,-0.275817129483897,0.988061664136957,-0.752797376364146,1.06166229970564,-0.783648030383067,-0.0648054893492576,-0.829517963901418,1.67268817932854,1.39954885051667,-1.19924751897652,0.271410343121729,-0.0911351752456727,0.497738799471031
-0.832988358737618,1.30460859808763,-0.425316981844308,3.35864465942627,-0.64299284424226,1.36898534686369,-1.04667244470303,-0.435782573340932,-1.14983224496115,-0.318754459521511,0.29760603111375,-0.84596179656346,-0.565213141312192,0.875220644723364,-0.587559659448306,-0.87670968979545,-0.832988361740724,-0.609033133433408
-0.0884880927254043,1.41601657925223,-0.873862739481406,2.91414438244277,-0.816299709305024,-0.704583099012675,-0.524808637965952,-0.458665946128681,-1.14315795310583,-0.897140811418854,-0.850164481529947,0.270510462360528,2.61130794241904,-0.306314759074188,-1.2024700246712,0.724167953122548,0.450577699273143,1.10868772708144
-0.828988458075536,-0.92672078102665,-0.872914953091647,-0.837422594682233,-0.814095742142871,-0.989872038242805,0.496744636987346,-0.765974921368416,1.73438476600196,0.606904483195281,-0.84869955395139,-0.935802548614414,2.44558599095178,0.486673599692698,1.22874118597521,0.526031847979215,1.40349891729666,0.950417511887924
0.804561476217856,-0.934812600193428,0.559825309787419,-0.593221204457593,0.506358088360741,-1.14778668004871,-0.396854984034866,-0.461068663319821,1.28592483342014,1.77907051315552,-0.533998511694702,-0.943812312574047,0.0296064614329816,0.829314460923113,1.70313887011873,1.12619348652728,-1.18489914828556,-0.231912021484657
-0.0737267673203489,-1.29658631493436,0.673376304559576,-0.509275222930067,0.673613455464062,1.15704693311776,1.03600035046517,0.484236393360906,2.01581051954455,2.04537939555923,2.10051540717336,1.99863923536834,2.04185405519143,-0.37948737384082,-0.177091901095767,-1.15051394320519,0.834041327307194,0.0743821786418102
0.334084389987282,-0.930963223577773,-0.95805349761903,-0.842756319010589,-0.348260722443271,0.105572380737899,1.88391766091936,0.0813861139891449,-0.434267400651113,0.671801137860234,-1.10794979815278,-1.15414258470844,2.20217953975894,1.90989505264256,0.9907393782174,0.934331914309546,-1.18024591613565,2.16677675629673
-0.818266181030115,-1.28222004299528,-0.861145501129101,2.51327768988943,-0.803728493698212,0.151129200126823,0.242355398306885,-0.756754833035955,0.70860179110493,1.13797263701582,0.202962862750687,0.781712435073471,2.20150844744332,3.27776984939857,1.34918877700781,0.280414282596581,1.39899962358808,0.238266317891364
3.00698139857871,-0.915442304182366,-0.942453758182361,-0.504885514911846,-0.85112447353062,-0.912615533176072,-1.14213228969273,-0.757122807292061,1.97430025368899,2.57476148314007,1.59755163342071,-1.13797231366666,2.44874112321626,0.737665489611049,-1.19315862483653,-0.0173056963975858,0.584779588369275,0.388433709467234
