"","","","","","","","","","","","","","","","","",""
-0.817620323543754,0.665052620772304,1.91550021790425,0.618676140506402,1.74193623855363,1.30328480405778,1.14697758384798,-0.967691796748176,-0.181728527332713,1.04081450643987,-0.174072861663964,2.36218477587337,-1.13968807842675,-0.146084746666828,1.08026026877617,-1.140877119659,1.53138073342136,0.546441259742973
-0.825346149537813,-0.0756626986082333,-0.868827635908246,-0.847323306136755,-0.810604271283273,0.394704561126525,-0.135940789194612,-0.976029562817668,0.40273140127779,1.02667792904187,-0.753323787021192,0.906265595801188,-0.334950671896957,0.737333861230617,3.13265271407709,-1.14992107916148,-0.825346149537813,-0.158111312805417
-0.83120985885147,-0.927785501562582,0.127796630442389,1.82155449440834,0.965408740230608,-0.924949406186954,2.06857070806463,-0.76894207915994,0.59646876907163,2.76816334238897,-0.850687670237405,0.475674244633295,-0.8367831332454,1.96504303595196,-1.2064208317833,-0.95760119055371,0.745210679640955,-0.836783153169936
-0.817419348973636,-0.299632398404928,-0.417308838173492,1.71779270519638,-0.802906110396635,0.669230845054435,-1.0271402997325,-0.756011447685716,-1.12838689573963,0.5982461614404,0.320431999777524,-0.670022511611652,-0.822915681403733,3.01026951659257,1.19702660827072,-0.351386131161892,0.728363119155522,1.21507317498848
-0.839750716668364,-0.0437580829943365,2.17155292351537,-0.848139568269447,2.24488606038244,-0.9341034123043,0.846227033786898,-0.777075639876452,0.0704031611292002,-0.714794074718444,-1.11517186819125,-1.16168495134056,1.60788787589427,-0.755864669712781,-0.72679752292792,1.23036336218608,-1.02126764054787,-0.84536046474055
2.02303879168504,0.141573274596135,-0.872185122018074,0.0470096448086805,-0.491158439393613,-0.92266542787273,-1.15361606003909,-0.326917348104168,-0.674490739664817,-0.0774144613868078,-0.848186225059182,1.24977437775841,0.0390005439314084,-0.0698734486313442,-1.20496118724684,-0.955412864441677,-1.17562009742779,0.180447476504765
-0.827270781265841,-0.92335108556028,-0.950312972006293,-0.835562351863358,-0.532119558865436,-0.920529542348551,0.743354628125157,-0.12268420562545,-1.08389937507486,0.0463135593367739,1.078231844506,-1.14547252393949,-0.832815489359999,-0.920529572082078,-0.0621226607237928,1.95549836525613,-0.148973573213595,2.69385773767924
1.18045677760136,0.976777408510132,-0.887322777007026,-0.865467466573804,-0.828149153306761,1.19497736893373,-0.365829401850782,1.78186843840564,0.277794708969619,1.94598992685797,1.16668128879949,-0.264692465447729,0.0495116272481828,-1.15766375579799,0.476162073082758,0.0844802760763512,-0.84313162958466,1.34432380705756
-0.262423443211113,-0.925110545985889,-0.69017290384539,-0.835543131600514,-0.859610110626355,-0.922231826895169,0.374189556538225,0.719897239090084,-0.997037524228474,0.589500685612798,-0.409180104405034,0.283309563586905,1.38813785173314,1.12778390809688,1.44218181752986,-0.955374298415152,-1.17823812648641,0.318815831920495
-0.84745789157159,-0.944277651092495,1.29355758555376,-0.855813310704741,1.39501538810648,-0.941434352474,-0.891079188494624,-0.785032765796736,2.41314826599047,0.249039553824037,-1.12178072997985,0.844799824281886,-0.853045289479637,2.87934905732961,-0.734955144009769,-0.974168694829775,-1.19428787694066,2.06969521857627
-1.02042939424741,-0.93548367946994,-0.962967601164903,-0.845994965322155,-0.870040823041083,-0.932607458865805,0.160044138508842,-0.774394816349884,-0.588092130930669,-0.80505285859079,0.337320569856279,0.314891839229383,0.989805212251284,1.23162171650692,-0.723737318194076,-0.965720848883203,2.67123349045396,1.09850265326135
0.0735399306061985,-0.9296135789044,-0.95666439487163,-0.841535066599348,-0.865202014642987,-0.356946336872066,-1.15663406137885,-0.277477727116644,0.0693544183402432,1.51180571018587,-1.10634249534417,0.167938416469085,1.1910348953357,2.86577172011649,-0.473028602842344,-0.565071378813299,0.81371119292119,1.59402893074601
-0.832023513331962,-0.93108309243367,3.26544329371205,-0.840572213170672,3.22789991690455,-0.928174049390533,0.995389983040749,-0.768154216648946,-0.524045402832205,-0.539093052425275,-1.11269257403526,-0.303204565974272,3.51170348875609,1.54737432998134,1.77632051565925,0.318405392911827,-0.452232420107479,-0.837740153230113
-0.82986126141811,-0.927661447380436,-0.95510595996762,-0.83830127814928,-0.862312562770816,0.278877882414614,0.296432432966905,-0.766803935513365,0.0858434818758029,-0.61898873619725,1.42596781334337,0.493594193807308,0.590219434302828,1.26858308175997,1.20456998803784,0.858071394064252,-1.18020354773965,-0.0767851546448494
-0.812571746482744,2.39252519953722,-0.855363338980965,-0.834200206820057,-0.798063773102627,0.0465609888181858,-0.303096217908805,0.997896498740434,-1.12342606878678,0.391266888901372,0.404783853663589,0.337019344576859,-0.736886936468906,-1.11714251423734,-1.18246668675525,-1.13199682112094,0.277601468848419,-1.13082183490622
-0.817727947023902,0.129300302102016,-0.860835247797997,-0.826004836675595,-0.803112958419209,1.4543377806361,-0.510815392592835,0.54995710253313,-0.66507732845065,1.07268861550911,0.355699843788847,-0.253476009467798,0.436555124801032,-0.0340129895827939,1.67288941912376,0.397346904165362,0.581163433381892,-1.13832596285425
1.36997300965811,-0.102668756930349,0.209618661793751,-0.820485934889128,-0.844177275137355,1.43002915079879,-1.13591047316051,-0.749941293350302,0.720746859639494,-0.780147386127404,-0.365786129984422,-0.683612350495914,-0.817727139158597,0.766059335439926,-0.700030574484405,-0.216189164829394,-1.15783240454625,1.22528907994792
3.32275750782459,-0.945891644901553,2.39257115658397,-0.856662771859762,2.53069086248622,-0.943023775648287,-0.0729616449316426,-0.785270496833026,-1.16708594468006,-0.356545927711555,-0.867930935159156,-0.954966352169335,-0.344006109034625,1.1471618543513,-1.22764536887375,-0.293171929102685,1.80170719845552,0.711617369104628
-0.822996710931132,1.3803726311002,1.69314907698337,0.552392602844821,1.8163981921994,1.03951963393537,-0.926823774269105,-0.761595516050286,1.8507273437794,0.455367912147194,0.50891908497175,2.46826531607131,1.53814310695887,0.86241272597414,-0.712339306107765,0.497352382502266,0.202817856681146,-0.739185742965303
2.34630170517086,0.264175394157617,1.15238071030842,3.01394300754047,1.354076412136,0.398797360402193,1.02845410810978,-0.428573904342054,-1.1432707486414,0.700144919028779,-0.226838351240114,-0.932295219591068,0.116069862352748,-0.563441176251173,0.794633974801777,0.612188967393699,-0.82613969673661,0.242309980618042
-0.531966232154805,0.440236513052355,-0.857226208428869,-0.835993993916314,-0.7997396976822,-1.11985938765647,1.02145451873212,0.309916347121489,-1.12616344078891,0.831180791554767,2.76327843998172,-0.918688923341502,-1.13358337438603,-1.11985935809698,0.347495531952857,-1.13476215448181,0.805650753840445,-1.13358337438603
-0.825998492751767,-0.246756470086919,-0.869267088978547,-0.847868029205272,-0.81132882499414,-1.13396412734169,-1.03797986364674,-0.289293921530523,1.46038351433392,-0.713772418533789,-0.23201081344119,3.00787307923812,1.55959844679815,-1.13396409754992,1.0970527055694,-1.14898400834117,-0.507121810146554,-0.371243816151656
-0.820695943126667,0.791277225147933,0.320477767678116,-0.842397196273653,-0.150428548473736,0.215097459347219,0.130053710200691,-0.969487673809773,1.98614246998166,0.0436112583601329,1.10800585613973,0.0985396954294858,-1.14001718115693,-1.1262917825833,-0.540677164769928,0.0990926723569234,0.180572049848631,0.44695913890162
-0.834751471473346,0.0265647768235147,-0.878342772494339,-0.856784107296539,-0.819972392059251,-1.14501397347485,-1.04831391121443,1.96168405245627,0.725211835335289,0.585114412329832,1.15973965076024,-0.544972964428633,1.08820042044595,1.09196900465882,0.488994139951903,-0.538988378704148,-0.834751471473346,-0.165831960637434
2.90118745374291,-0.924107134875905,-0.870938332248812,-0.83586618369419,-0.812815470872339,-0.921271056685274,-1.15154648330391,-0.765264336196697,-1.14285258559648,-0.79549492650314,4.11003511127639,-0.123520131094686,1.89744711721918,1.67599508039266,-1.20274149872321,0.61409571958904,0.172377237260246,-0.583798294123323
-0.958051359902762,1.13707501937252,0.988168218630267,0.115016532680972,0.880001942132268,2.13115678694444,1.15783393100037,1.48706366236934,-0.454190256454716,1.14376529765616,-0.140550928592297,2.67344784928169,-1.17189764320214,-0.537476084902381,-1.22514629822857,-0.675033772052138,2.15205762016043,0.108478194766205
-0.822657089800644,-0.242101131526417,-0.0760444113422506,-0.738459080713177,-0.0330415563578155,0.824105360120902,0.188389452125413,0.635003787502268,1.09649061069931,1.46725483814052,-1.09907028943515,0.325266755249965,1.38195527961581,1.12284820858003,-0.618056360863473,-0.00994450427534195,-1.17212991408239,0.0512568044647553
-0.175516495620754,-0.932790230327283,-0.96020567037011,-0.84352456072096,-0.867510445461181,-0.929921176492053,-1.16287062347783,-0.77210286521758,0.235774501238225,0.527827768165121,-1.11190120090844,0.394957904601089,0.667125858998071,0.432152049835694,-0.721571634489538,-0.869016410697823,1.00157296714787,1.14607367152595
-1.16432489361788,-0.823085216330493,-0.942335163708175,-0.82714316766079,-0.850822938344016,-0.147642279299487,0.27692179322232,0.132658835138918,-1.07643542327467,-0.78682431805737,-1.09209472597746,1.04651825398427,1.89183785077945,-0.912437173077348,-0.534191253669646,1.33353038615175,-0.449033891938763,-0.575402497773695
-0.842169659496616,0.794545801853175,-0.885911541610903,-0.673826960093883,-0.827339527466887,1.14986715464913,0.718752277062183,-0.779420934561667,-1.15992704843234,-0.909597638343459,-0.769716029581326,-0.948534841589167,2.71753400636347,-0.361477831842538,-1.06687848602552,1.01783736201077,1.522447838834,0.0671876956690167
-0.816192662646035,-0.91208582434921,1.83340601600514,3.6126119346123,1.79814053873404,0.603486772942121,-1.13791864063672,-0.754364946636962,-1.12928614140058,-0.220360876256496,1.39374410200164,1.9845622367844,0.618137851287404,0.212460536767074,0.659980696537757,-0.27115200180916,0.273732850287034,0.696810057848438
