"var1","var3","var4","var5","var6","var7","var10","var183","var1839","var2746","var3423","var3693","var4701","var5343","var5673","Class"
-0.831754682588771,-0.831754682588771,-0.831754682588771,-0.276644810546301,-0.831754682588771,-0.831754682588771,-0.831754682588771,3.79168305487163,1.20038471872972,0.477471489703875,2.69135689499346,1.44138125409382,2.42643788874764,0.0335967472689742,1.88738064771299,"1"
-0.830602094807272,0.0101438141586967,-0.830602094807272,-0.830602094807272,-0.830602094807272,-0.830602094807272,-0.830602094807272,-0.266128216099894,0.59223906826203,1.57946147795479,2.12022210211491,2.31656457122384,2.46718635888286,-0.0307278014490998,1.54771187513431,"1"
-0.806683358362473,-0.483270801673092,-0.806683358362473,-0.806683358362473,-0.806683358362473,-0.806683358362473,-0.806683358362473,1.84009802300946,1.37725326931224,0.814260475367377,2.38929623073025,1.65128889845813,1.80898894989872,0.0348053347090889,1.33677627994802,"1"
-0.830304616531639,-0.830304616531639,-0.830304616531639,-0.830304616531639,-0.830304616531639,-0.830304616531639,-0.830304616531639,-0.830304616531639,1.98467027851891,-0.381766240057432,2.32205312318329,1.16602318105521,0.796586951980783,0.309090937719951,0.492677129481561,"1"
-0.943168343550283,-0.68472868457193,-0.943168343550283,0.105615797603243,-0.763574064360366,-0.943168343550283,-0.943168343550283,-0.943168343550283,2.52754126930578,-0.943168343550283,1.40986186764524,-0.420477555126316,0.0352257606064917,-0.420477555126316,-0.943168343550283,"1"
-0.952571337384579,0.0827543166152589,-0.952571337384579,-0.952571337384579,0.442906113032811,-0.952571337384579,-0.952571337384579,-0.952571337384579,-0.952571337384579,0.967026782841236,2.83382060149623,1.88467148027494,1.86877356415025,-0.952571337384579,-0.952571337384579,"1"
-0.798146211604114,-0.54363778537843,-0.798146211604114,-0.798146211604114,-0.798146211604114,-0.798146211604114,-0.798146211604114,-0.798146211604114,2.93465224955718,-0.798146211604114,2.20474210858652,1.2429849358025,0.0907084981171007,1.33328800020535,-0.798146211604114,"1"
-0.897469200763218,-0.717294158048066,-0.897469200763218,-0.897469200763218,-0.897469200763218,-0.897469200763218,-0.897469200763218,-0.897469200763218,1.42622276879125,-0.638193811782297,2.33735673382414,0.395460312407342,-0.0743661105879354,0.472503994522886,-0.43299903352277,"1"
-0.882560837446459,-0.062993295085264,-0.882560837446459,-0.882560837446459,-0.0211154027287287,-0.703159716596051,-0.882560837446459,0.575311286798547,3.39421777264478,-0.882560837446459,2.74229770780782,-0.882560837446459,-0.483590490003985,0.776825292156219,0.0190527030129278,"1"
-0.806752983036722,-0.414959564296114,-0.806752983036722,-0.806752983036722,-0.806752983036722,-0.806752983036722,-0.806752983036722,-0.630579042004643,2.6231765062766,-0.553235257157183,1.87234810982031,0.579942594711624,0.254815708918144,0.188149175971015,0.116540016057076,"1"
-0.808941042481537,-0.348975140781169,-0.808941042481537,-0.808941042481537,-0.808941042481537,-0.808941042481537,-0.808941042481537,0.126163829160377,2.17983674542369,0.417067040361433,2.32937545924606,0.497548804024401,0.571911902615171,-0.348975140781169,0.35948317937512,"1"
-0.887833269843406,-0.251633486343921,-0.887833269843406,-0.887833269843406,-0.887833269843406,-0.793362679163641,-0.887833269843406,-0.887833269843406,1.8665073321385,-0.305224428468916,1.54158087933941,0.66696468163709,0.854539645024792,0.381816805845701,-0.0622612586711697,"1"
-0.717660462163466,-0.717660462163466,-0.717660462163466,-0.626995966503567,-0.717660462163466,-0.717660462163466,-0.717660462163466,0.261772431280018,2.53969407460372,-0.717660462163466,2.23132467717138,0.358593953025777,0.261772431280018,1.00248726794277,-0.626995966503567,"1"
-0.714321251168092,-1.20693669302543,-1.20693669302543,0.37458889181998,1.10618743401881,0.335601144350395,-1.20693669302543,-1.20693669302543,-1.20693669302543,-1.20693669302543,0.28062501742215,-1.20693669302543,0.771660655921035,-1.20693669302543,-1.20693669302543,"2"
-0.736110175281505,-0.736110175281505,-0.736110175281505,-0.484909983276818,-0.736110175281505,-0.736110175281505,-0.736110175281505,0.591194861458667,2.35721766868025,-0.347898338525847,1.78378704974335,1.8438557608735,1.16717653547188,0.995232648567263,1.35692067845636,"2"
-0.68999087982397,-0.68999087982397,-0.68999087982397,-0.599896109858329,-0.68999087982397,-0.68999087982397,-0.68999087982397,1.25173041005516,3.03222791402935,-0.306712978983818,2.80174628757782,1.04984316698756,0.466819087673285,1.57669063780617,0.0973411343132812,"2"
-0.862470959169166,-0.286055839808035,-0.862470959169166,-0.605182494068809,-0.862470959169166,-0.862470959169166,-0.862470959169166,-0.862470959169166,1.05970308180518,0.0745547961329455,2.58697602022267,-0.286055839808035,1.3452664875907,-0.862470959169166,1.07341874059547,"2"
-0.815532420507497,-0.563665500734153,-0.815532420507497,-0.815532420507497,-0.815532420507497,-0.815532420507497,-0.815532420507497,-0.0586216913324236,2.33770987180591,-0.640505653767074,2.6272708104559,1.5122525574667,0.871992593585881,0.5621335498663,0.539000155146498,"2"
-0.796614894992825,-0.620471821306687,-0.796614894992825,-0.796614894992825,-0.796614894992825,-0.796614894992825,-0.796614894992825,-0.0348766487470755,2.73033043668741,-0.54314158782414,2.61024490071044,1.80014726237439,0.162977724326225,1.15000742141758,-0.796614894992825,"2"
-0.81241938235721,-0.81241938235721,-0.81241938235721,-0.81241938235721,-0.81241938235721,-0.81241938235721,-0.81241938235721,0.321787342087461,3.08175904689471,-0.81241938235721,1.33999167367244,-0.81241938235721,-0.170003974344907,1.25437920087341,-0.81241938235721,"2"
-0.798826711537198,-0.416452208056529,-0.798826711537198,-0.798826711537198,-0.798826711537198,-0.551403682155184,-0.798826711537198,-0.298416910606592,2.17032714758962,-0.244513579161454,2.19035022592211,0.773906810312742,1.21936602642922,1.27326935787436,1.07584129726889,"2"
-0.783023869543325,-0.53414929075158,-0.783023869543325,-0.783023869543325,-0.783023869543325,-0.783023869543325,-0.783023869543325,1.24700894040361,2.01002423174962,-0.783023869543325,0.320322534926843,-0.61007653335085,-0.0792338753756199,0.684969373714533,-0.783023869543325,"2"
-0.832069471258819,-0.832069471258819,-0.832069471258819,-0.832069471258819,-0.832069471258819,-0.832069471258819,-0.832069471258819,0.833176451300049,2.35126597117378,-0.832069471258819,2.32795650702398,1.06396340839155,0.880950376902795,0.880950376902795,-0.832069471258819,"2"
-0.863009937003461,-0.47129350546055,-0.863009937003461,-0.863009937003461,-0.863009937003461,-0.863009937003461,-0.863009937003461,1.08357092859669,2.73635115512459,-0.863009937003461,2.10101020555019,0.165598153261209,0.0965622490290443,1.13376879546816,-0.863009937003461,"2"
