"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","Class"
-0.116029065299004,-0.300228812875682,-0.547481288689781,-0.760705166198593,-0.914348098664694,0.802608976840125,1.99352393078578,1.09011442326033,3.76178864021643,-0.693064961819307,-0.0613730414779,"2"
2.77671682145279,0.192647934468758,3.30362173636897,3.42855449562443,-0.0128310714631459,0.103541171325004,1.54283203860827,0.424482380145943,1.71224829062198,1.91518496695033,-1.16930660973183,"2"
-0.837824192898634,1.00987397074543,-0.882006644820662,-0.822844687808491,-1.15229432310911,-1.05428286825046,-1.15878210919153,0.0846564031084275,0.148033717497957,-1.16763146461846,0.192519952550149,"1"
0.336942410874323,-1.30082638919016,0.146921708174502,0.490207137282605,-1.13965947223739,-1.04309598436842,-0.0367020714293161,1.40255248859967,0.0532398145716757,-1.15476998882807,-0.829835396133683,"1"
-0.824279061796428,-0.920460775233663,3.09210735413583,2.99383933967905,0.0783059042790017,2.02637189021919,0.181469012062495,-0.199966523685213,-1.11870747514026,0.820194659933644,-0.588150841107367,"2"
-0.830952084095244,-0.122193745900849,-0.874278670103812,-0.816262755638948,-0.924518771188932,0.322613580455068,0.568169644265945,-0.924518771188932,-0.986821141410194,0.483708436180248,-1.17626980975568,"2"
-1.19181698071804,0.256079108031637,-0.0170632763331548,1.09853688905964,-0.937256846744896,-1.1696732988012,1.05487392785357,2.07484309484423,0.0247561780335779,-0.240648066441871,0.145482345129694,"2"
-0.827250694248548,-1.29039810993274,-0.870055480450283,-0.81273827668518,0.534276859589174,0.54266165658484,-0.2479003994496,-0.296744608010497,0.777040720665744,-1.14677403869012,0.969954440866312,"1"
-0.83999452979233,0.496511885447508,-0.631170582491857,-0.0227463827817015,0.592265227799245,-1.05421557379887,0.212693581618247,-1.15121395195881,-1.21796412379129,-1.16639252437288,-0.839994526781676,"1"
0.286025725200806,0.566350174520026,-0.884563392385917,-0.825360971187478,0.273243392816226,-1.05695733447743,-0.0553511029538898,0.765705311372845,-0.514200332893119,-1.17038349065802,-0.84035071598932,"1"
-0.839321341490735,-0.606495502852499,-0.964907282603589,-0.871861062129824,-0.934508150251009,1.32422833361121,-1.10125542917702,3.05121364222767,2.33556648339333,0.0856649941148471,0.933310123208651,"2"
-0.82118139955386,1.22065481213215,-0.865284422698626,-0.806228834018507,-1.13508607617285,-0.344831372114039,0.113148758265923,2.09270694674729,0.436133199099401,-1.15039561176005,1.39776538836714,"1"
1.40708425243595,-0.915303389940335,0.7962859322693,0.123423666239967,-0.912456750057564,-0.44664738524555,1.82019958693823,0.50947849326481,1.11264495437717,0.307368884440659,-0.260007892445152,"2"
-0.821301825340735,0.969343818912221,-0.864782423988855,-0.80656027816637,1.82643431040821,-1.03432191217466,-1.13716112353365,0.0114629258660248,-1.19715237377013,-1.14586990493523,2.65787057999229,"1"
0.342255057241131,1.62690396748039,-0.86347332570374,-0.805405970071267,1.00391912456683,-1.03256213273661,0.0460053877998249,1.60951580855031,0.766376462144814,0.440383406301619,1.13093446725516,"1"
-0.824192297237876,-0.91948393444316,2.53296610506904,2.20369623161071,-0.91668555163135,2.0143546410658,0.784024045768053,-0.916685549665386,1.19521626792639,0.00592490224172503,0.00712170000107114,"2"
-0.820989500948384,-0.45368232914524,-0.864273181715435,-0.806314716291635,-0.345332976586938,-0.512821216596,-0.0323387462199885,-0.796491960504135,-0.618052173937823,0.106255034328515,-0.820989500948384,"1"
-0.596674402286017,-0.853363743774562,2.75967965647492,2.74980504558106,-0.00493558525700734,1.73305540842774,-0.0870138511427356,-0.366285915413608,-0.735504793212288,1.35021159021307,0.350837054774004,"2"
0.630004734303544,0.91634172745614,-0.892556532936832,-0.833963527541204,2.32752243085464,0.836734740345755,0.159535883890361,-1.0812136614648,-1.22704358782554,1.29464703458541,0.405127544361957,"1"
2.53712292025014,0.357800258955974,1.03608766597694,1.46170587591182,-0.906443250978196,0.596840496840427,2.41341413279256,2.19233046199253,0.0862293564135294,-0.611279586089415,-1.1586603402692,"2"
-0.834748600373983,0.684815479770702,-0.878558115728318,-0.819895542188516,1.44190910138723,-0.71549797283138,-0.482196985401264,0.600255086518422,0.363874860477656,-1.16177191331677,-0.16963680787455,"1"
-0.508563447302167,2.71491345028724,-0.875745915868734,-0.817001774058163,-0.288162206618588,0.108996522277379,-1.15056668485167,0.880124843007763,0.740325042125666,-0.322468237053222,1.21475680347053,"1"
1.85574655333498,-0.93199514523464,-0.878657741508099,-0.820350613148538,-0.929150065827814,-1.16015550494979,1.23452278927256,-0.929150035846367,-0.291351285723436,2.61617981172257,-1.18216476716936,"2"
-0.841869351455839,-0.172088379276434,-0.885928397482981,-0.82693171881796,2.24324656303798,-1.05772326323563,-0.0390915308406392,-1.15546088403591,0.702843848901315,1.09209116734577,0.446431267296664,"1"
-0.191672605216626,0.618894938312892,-0.8577416575795,-0.798999581642554,-0.270178540861864,-1.02879521141582,-1.13255283916203,0.403955566894297,-1.19307979193658,-0.4770312219798,0.0665488995913824,"1"
-0.825930813509425,0.418428686750284,-0.869418545505751,-0.811186847863549,0.394294300543181,-0.707556077398616,-1.14184196394323,0.104033995332443,-1.2018430203043,-1.07094706703553,-0.43972303250169,"1"
0.370978797575634,0.935377754640697,-0.873282719101777,-0.814697415885034,-1.0619150783615,-0.308623416204441,-1.14736039876287,-1.14093584746142,-1.20772581497605,0.276364198782314,0.768615158238139,"1"
0.764388410501753,-0.181622926651417,-0.13712963240652,-0.708303056312873,-0.275817129483897,0.988061664136957,1.06166229970564,1.39954885051667,-1.19924751897652,0.271410343121729,-0.0911351752456727,"2"
-0.832988358737618,1.30460859808763,-0.425316981844308,-0.64299284424226,1.36898534686369,-1.04667244470303,-1.14983224496115,0.875220644723364,-0.587559659448306,-0.87670968979545,-0.832988361740724,"1"
-0.0884880927254043,1.41601657925223,-0.873862739481406,-0.816299709305024,-0.704583099012675,-0.524808637965952,-1.14315795310583,-0.306314759074188,-1.2024700246712,0.724167953122548,0.450577699273143,"1"
-0.828988458075536,-0.92672078102665,-0.872914953091647,-0.814095742142871,-0.989872038242805,0.496744636987346,1.73438476600196,0.486673599692698,1.22874118597521,0.526031847979215,1.40349891729666,"2"
0.804561476217856,-0.934812600193428,0.559825309787419,0.506358088360741,-1.14778668004871,-0.396854984034866,1.28592483342014,0.829314460923113,1.70313887011873,1.12619348652728,-1.18489914828556,"2"
-0.0737267673203489,-1.29658631493436,0.673376304559576,0.673613455464062,1.15704693311776,1.03600035046517,2.01581051954455,-0.37948737384082,-0.177091901095767,-1.15051394320519,0.834041327307194,"1"
0.334084389987282,-0.930963223577773,-0.95805349761903,-0.348260722443271,0.105572380737899,1.88391766091936,-0.434267400651113,1.90989505264256,0.9907393782174,0.934331914309546,-1.18024591613565,"2"
-0.818266181030115,-1.28222004299528,-0.861145501129101,-0.803728493698212,0.151129200126823,0.242355398306885,0.70860179110493,3.27776984939857,1.34918877700781,0.280414282596581,1.39899962358808,"1"
3.00698139857871,-0.915442304182366,-0.942453758182361,-0.85112447353062,-0.912615533176072,-1.14213228969273,1.97430025368899,0.737665489611049,-1.19315862483653,-0.0173056963975858,0.584779588369275,"2"
