"var1","var2","var3","var4","var5","var6","var7","var8","var9","var10","var11","var12","var13","var14","var15","var16","var17","var18","var19","var20","var21","var22","var23","var24","var25","var26","var27","var28","var107","var119","var123","var129","var153","var174","var182","var187","var229","var236","var246","var248","var251","var255","var336","var338","var365","var368","var422","var433","var437","var509","var544","var545","var554","var566","var567","var575","var589","var603","var607","var695","var729","var819","var842","var1003","var1055","var1319","var1594","var1601","var1645","var1708","var1799","var1911","var1924","var1954","var1955","var1980","var2046","var2050","var2162","var2303"
1.163932,-2.686778,0.04497337,-2.085057,-0.7050174,1.138057,1.311194,0.6106348,0.2316671,1.064745,1.393022,0.0623173,1.402438,0.3873011,1.027188,-0.730849,0.3703214,1.200386,-0.353537,0.5458066,0.4144909,1.367494,-0.6356333,1.363486,1.312002,1.386694,0.1671233,0.763559,1.301635,-1.137873,-1.690648,-2.253795,-1.076459,-1.597509,-0.9329284,-2.272056,-2.156755,-1.636295,1.086978,0.210909,-0.616001,-1.4503,1.047144,-2.248097,-0.7015827,0.4741824,-0.2088709,-1.773723,-1.957578,-1.639897,1.111627,1.372018,-1.136626,0.00856323,-0.5467983,-1.104127,-0.597837,-1.232029,0.4769792,-2.574394,-1.014179,-0.3458763,1.282599,-2.429283,-2.30961,0.9812167,-1.504628,-1.809109,1.300873,1.306412,-1.631172,-2.201835,-0.9454621,1.396641,-0.7003732,0.5115654,-1.734434,-2.02647,0.844193,0.3472002
0.5036197,-2.645075,0.04008572,-2.956512,-1.587187,0.7705248,0.894127,0.1374114,-0.3050317,0.692597,0.9605373,-0.157707,1.553587,0.9076132,0.4123083,-0.1097033,-0.7236064,0.8514748,-1.373971,0.5789141,0.08489247,1.78413,-0.6279214,0.993511,1.173689,1.236866,1.040135,-0.03469497,0.6826422,-1.528319,-1.261249,-2.237734,-0.7427577,-2.009169,-0.4652151,-1.67451,-2.304587,-0.6456912,0.8735085,-0.2724651,-1.157407,-1.615959,1.001881,-1.774313,0.4818704,0.03343478,-0.1938275,-1.460587,-2.174192,-0.7520483,-0.3966045,1.497903,-1.236496,0.524255,-0.862513,-1.014455,-0.87707,-0.9160408,0.1326935,-2.141317,-1.801204,0.4515214,1.199965,-2.251892,-2.284745,1.778438,0.6011415,0.2161592,0.859678,0.9871964,-1.65026,-1.820776,-1.158362,1.711651,-0.701381,1.094738,-1.151064,-1.701005,0.3814456,0.0677521
1.187203,-2.154165,-0.1136167,-2.288682,-1.266558,0.6817323,1.18142,0.3440151,-0.04625338,0.7311652,1.571508,-0.8540204,1.550112,1.013345,0.650344,0.239804,0.1249572,0.9089841,0.7104958,0.5504309,0.9881648,1.719941,0.1250455,1.527251,0.8081263,1.339046,0.4942693,0.6527938,0.491031,1.0936,-1.30453,-1.835085,-1.016111,-1.433805,0.139675,-0.1631073,-1.579879,-1.387095,-0.2596779,-0.1852458,-1.075873,-1.664951,1.448095,-1.448595,-1.070316,0.4134994,-0.6077037,-1.293533,-1.713133,0.7812038,0.9319672,0.6981845,-1.339029,0.395886,-0.1759022,-1.573106,-0.7876777,-1.65026,0.4698161,-2.192834,-1.574071,-0.04730127,1.269423,-1.708154,-1.7487,1.423831,-1.070608,-0.5202028,1.55886,0.3521347,-1.448595,-1.784387,-0.722576,1.624386,-0.4992265,0.9332265,-1.089752,-1.779041,0.08819401,-0.3828723
0.005982072,-1.657578,-0.843505,-2.268184,-1.20932,0.5190319,1.773273,-1.218072,-0.303676,0.5074198,1.591376,0.4615934,2.249205,-1.791559,0.1234558,0.9693006,-0.1737583,-0.007226045,-2.08828,-0.6508543,-0.01338924,1.572151,-0.4383499,0.7240158,1.160021,1.233056,-1.647659,-0.03728658,1.4418,-0.2706283,-1.123007,-0.8458323,-0.02881108,-1.536187,-0.8682151,-1.118407,-1.870154,-1.322756,0.5122846,-0.4340189,-0.9260886,-0.9142927,0.5946519,-1.651824,-0.4806198,1.428971,1.060633,-0.5974734,-1.418818,1.321249,1.018522,1.465591,-0.4780358,-0.9080746,0.5716573,-0.3831656,-0.648365,-1.971125,0.4148872,-1.301586,-1.055265,-0.02572815,1.844194,-1.063342,-0.05192507,0.9705895,-1.010601,-1.284099,-0.7271177,-0.01106095,-1.798784,-1.272252,-1.322381,1.913948,-1.367669,0.7529715,-0.7153928,-1.65339,0.3328944,0.204083
0.9968748,-1.440962,-0.996146,-1.518684,-0.9912837,0.5766134,1.174832,-0.3902317,-0.1571218,-0.3844867,1.506386,-0.436801,1.29289,0.5853949,0.03681397,-0.9223088,-0.1226197,0.4158114,0.2296821,0.01133551,0.4335989,1.635359,-0.4703237,1.485755,0.7501417,1.710224,0.5961406,-0.2452614,0.6040974,0.3688703,-1.35286,-1.603456,-0.8377106,-1.413049,-0.02860526,-1.331049,-1.751001,-0.902881,1.61917,0.4447499,-0.4144554,-1.103223,0.5696793,0.3844457,-0.2927616,0.693647,-0.1320468,-0.6034893,-1.968258,-0.7164158,0.5447052,1.207795,-1.056991,1.541609,1.117663,-0.8354022,-0.6698214,-0.293566,-0.05308437,-0.3358924,-0.3474321,-0.8991878,0.8010594,-1.515492,-1.592581,-0.01979463,-2.130314,0.40733,0.6615017,0.4892546,-1.084118,-0.5495665,-0.5846516,1.519623,-0.07806966,0.7670944,-1.619993,-2.244316,0.02195717,0.4233705
0.7221233,-2.497384,-0.1030299,-2.049494,-0.9260886,0.5422661,0.7760627,0.4452626,-0.4183984,0.4079952,1.908104,-0.626985,1.488783,0.7449329,0.1941678,-0.8051967,-0.4869463,0.4242869,-0.05224111,-0.02378053,0.4831666,1.809812,-0.3581045,1.273518,-0.1375394,1.815183,0.4947572,0.004589452,0.5863412,0.6330256,-1.492544,-1.462744,-1.053257,-1.891138,-0.1856069,-1.354021,-1.889152,-1.001849,1.729654,0.1181385,-1.048109,-1.398772,0.4734352,-0.6460728,-1.287354,1.053371,-0.409925,-1.197659,-2.323809,-0.3218595,0.4475663,1.624149,-1.156453,1.671736,1.55686,-0.9618112,-0.499556,-0.6921477,0.2431814,-0.9055981,-0.6341238,0.4281394,0.6905939,-1.535259,-1.662311,0.8399711,-1.0303,-0.8221176,1.64937,1.966567,-1.37912,-1.446894,-0.9662691,1.390635,-0.8257647,0.6729955,-1.843263,-2.197325,0.0419094,1.034003
0.6142663,-2.092324,-0.001701447,-1.512765,-0.9765717,0.5625258,1.226155,0.7853617,0.05240268,0.4743069,2.049098,-0.5390536,1.312702,0.8563284,0.2159981,-0.7211352,0.2682699,1.078444,-0.3453112,0.01911612,-0.1986949,2.007516,-1.17409,1.153952,0.5784095,1.474328,0.2914002,0.649143,0.703147,0.5962507,-0.9075788,-0.9308969,-0.5791045,-0.9980432,-0.1692474,-0.6375233,-1.215708,-1.053543,1.403397,-0.2215199,-1.081165,-1.796973,1.629789,-1.026664,-0.0942008,1.302097,-0.3897886,-1.061895,-1.540378,0.07445791,1.2561,1.87017,-0.7080578,0.5109056,-0.4179426,-0.813283,-0.5661622,-1.04868,-0.05203041,-0.8333292,-0.3167677,0.01449445,1.429402,-0.9996723,-1.116878,1.839867,-1.127629,-0.7545971,1.699863,1.264748,-0.9014021,-0.889162,-0.8869747,0.5622409,-0.9994006,1.159551,-1.006215,-0.5929399,0.1282173,0.2972858
0.9984236,-1.712025,-0.7003732,-1.382701,-0.7435987,1.178932,1.908772,-0.2872822,-0.2878154,0.04363404,1.938166,-1.00076,1.701871,0.8067437,0.256114,-0.5929399,0.06849942,1.005217,-0.7029955,0.1474713,0.6632548,2.030409,-0.03479851,1.383967,0.8714607,1.725851,0.3057184,0.3189627,0.7526418,0.6266868,-1.040438,-1.432967,-0.948814,-1.263723,-0.366581,-1.46404,-1.491655,-1.18319,1.547711,-0.503519,-1.210662,-1.033387,1.566363,-1.020263,0.3437315,1.273406,-0.5493932,-1.201642,-1.501032,-0.954512,1.586313,1.629946,-0.7459152,1.855954,0.5160519,-1.034511,-0.4576009,-1.329536,0.08746128,-1.432967,-1.541779,-0.6038551,1.425203,-1.700457,-1.52326,1.331284,-0.5288199,-0.6178542,2.038893,1.392575,-1.243754,-1.481045,-0.6839892,1.155434,-1.338266,1.25937,-1.184497,-1.720369,0.4152174,0.5243734
0.856753,-2.535779,-0.2725964,-1.677717,-0.8753887,1.03741,1.603541,-0.4001791,0.0605305,-0.01005034,1.893609,-0.3076127,1.581306,0.6394299,0.266203,-1.083231,-0.06999337,0.8902342,-0.8521429,-0.3783364,0.7388373,2.03252,-0.3917101,1.250646,1.113304,1.691128,0.5272697,0.1892972,1.340486,0.7943942,-1.901798,-1.959705,-1.11109,-1.707051,-0.3582476,-1.547403,-1.672378,-1.818309,2.11031,-0.5457622,-1.981952,-0.9867132,1.792093,-1.458005,-1.622523,1.010437,-0.657394,-1.909193,-2.104554,-0.5223923,1.054417,2.083234,-1.00076,1.871541,0.139675,-1.629641,-1.003211,-0.1174331,-0.04835026,-1.615959,-2.057289,0.3524862,0.5362594,-1.799993,-1.985587,0.997502,-1.615456,-1.869505,2.175763,2.146586,-1.606442,-1.909193,-1.470546,1.193741,-1.710364,0.8951488,-1.856618,-1.866914,0.1782299,0.643379
0.6570536,-1.378326,-0.5542552,-1.998046,-1.089752,0.9530083,2.002925,0.3042442,0.5693398,0.3511497,1.315147,0.05391984,1.067122,0.9099507,0.03198305,-0.6279214,0.2134164,0.2529353,-1.616966,0.07945792,1.211584,1.937287,-0.6165566,1.678796,1.348047,1.82629,0.5250243,-0.1406423,-0.2373693,-0.1749488,-1.540845,-1.495663,-0.111714,-0.9956045,-0.4736904,1.561549,-1.349384,-0.923819,1.90163,-1.023598,0.4190392,-1.942117,0.2188945,-0.2851519,-0.9331826,-0.008132983,-0.5801757,0.1639879,-1.188428,2.021137,0.2801286,1.674101,-1.096315,0.03710309,1.491712,-0.422357,-0.5497397,-1.081165,-0.1358197,-1.513219,0.2376774,-0.463783,0.7614131,-1.782602,-1.522343,-1.301953,0.6482544,0.4553975,0.4404461,1.662599,-0.9829649,-1.662311,0.2796751,0.4825496,-0.7164158,-0.2185292,-0.9956045,-1.815847,0.2073393,-0.9829649
1.285507,-2.248097,-0.5390536,-1.274395,-0.8092317,1.111825,1.44206,0.9566262,-0.001601281,0.6941966,2.029056,-0.370629,1.847935,0.9358188,0.2803553,-1.159318,-0.4293993,0.284502,-0.921806,-0.3789206,0.6255105,2.115279,-0.4182464,1.435227,0.5001084,1.708342,0.5449372,-0.3532522,0.8483544,-0.1449102,-1.859824,-1.729912,-1.394327,-1.962548,-0.6174833,-1.000488,-1.2396,-1.381506,0.6409587,-0.5086613,-1.962548,-2.081043,0.986339,-1.354408,-0.003305457,0.583946,-0.9339457,-1.288442,-2.449926,0.05078817,1.793075,1.299374,-1.307483,1.565277,0.2252214,-0.9508822,-0.1657005,-1.639897,0.5208156,-1.417579,-1.613948,-1.653912,0.4746802,-2.051826,-1.80363,1.388367,-2.517017,-1.196997,1.415003,1.19725,-1.243754,-1.766092,-1.118101,1.972719,-1.39191,0.8241316,-2.640859,-2.324831,-0.004309272,0.7421754
0.7659329,-2.337177,-0.6947485,-1.508688,-0.7760941,1.110244,1.865227,-0.1972322,0.07936556,-0.1281743,1.902152,-0.9416085,2.209504,0.6994771,0.2323015,-0.4895535,0.059683,0.5289798,-1.188099,-0.1421398,-0.09684135,1.822418,-1.345536,1.174492,0.8717953,1.261383,0.1417599,-0.2989453,1.184576,1.14298,-1.638867,-2.138767,-0.3914143,-1.712025,-0.82645,-0.9152912,-1.452007,-0.6564296,1.580009,-0.1558354,-1.762007,-1.92278,0.6435367,-1.405681,-1.389901,1.38934,-0.5459348,-2.210918,-2.109488,-0.4298603,0.7975522,1.798553,-1.209991,-0.1700768,-0.0336602,-0.6861716,-0.8599104,-1.782602,-0.03728658,-0.9607652,-1.138185,0.2359413,0.8518162,-1.833832,-1.920047,0.8833956,-0.7104968,-0.6356333,1.430742,1.221095,-1.83948,-1.775492,-1.304162,1.496829,-1.6847,0.8519442,-2.177716,-2.271086,0.3969624,0.5868418
0.8382427,-1.833207,-0.5471439,-0.6808234,-0.7865791,2.452728,2.374962,0.2571971,-0.5033536,-0.02050888,1.791759,-0.4076675,1.670778,1.436251,0.3080728,-0.04510197,-0.04196848,0.4514577,-0.6931472,0.1506589,0.5611575,2.23452,-0.0753703,1.728252,1.316247,1.837927,0.9711955,-0.127947,-1.354796,-1.048965,-1.006763,-1.958286,-0.7244315,-1.655482,-0.3415049,-1.804237,-1.020263,-0.4944603,2.000804,-0.1926143,-0.2620143,-2.199126,0.3893357,-0.9683738,0.1049004,0.4205507,-0.3136155,-0.9085706,-2.515778,-0.5466255,0.6813276,0.8896182,-0.8523774,1.088192,0.04821857,-0.7017844,-0.2693184,-1.240291,-0.06881432,-1.548813,-1.070025,-0.2347102,0.3205606,-1.79276,-1.418818,1.286115,-0.09695153,0.5813773,1.612374,1.593349,-0.7876777,-2.031795,-0.4841837,1.311005,-0.8982053,1.075548,-1.046969,-1.926206,0.5948726,0.597682
0.313496,-1.797576,-0.3166304,0.3557145,-2.126114,0.2980284,1.909557,0.1708392,0.1452253,-0.1333028,2.210536,-0.7620686,1.035069,0.5840575,-0.586987,-0.1293117,-0.02061095,0.8889195,0.9753895,0.3629055,0.910675,2.129505,-1.085005,2.282117,0.802674,2.138795,-0.2354692,0.1564053,0.7338092,-0.4492603,-1.751578,-0.09442058,-0.1923719,0.03893221,-0.8911104,0.952854,-0.6055027,-0.2567003,0.9265183,-0.2336991,-1.140685,-0.6254885,0.5660522,-0.08534005,-0.3719336,-2.147292,0.5161116,0.4021262,-1.556845,2.244628,1.334659,-0.06560576,0.9553191,-1.595042,0.01754518,-1.002121,-1.359068,-0.3450287,-0.05551271,-1.958286,1.000926,-1.992164,0.5513532,0.4948182,-0.01989663,-2.048718,-3.64582,-0.9431482,-0.7431781,-1.757358,-0.7394006,0.3831513,-0.337713,-1.553058,0.2359413,-0.819164,0.8774252,0.6570017,-0.5871669,-0.454918
0.7376424,-1.056703,-1.782602,-1.598498,-1.006215,1.187996,1.153984,0.3332528,-0.08741146,-0.2415621,1.711958,-0.4220519,1.22407,0.1206234,0.06212937,-0.9689007,-0.6639768,0.911037,0.6628941,0.01911612,0.6557049,1.797162,-0.4389702,1.792009,0.139501,1.782803,0.5768381,-0.3029988,0.1209779,-0.8340197,-1.212677,-0.3044892,0.2625181,-0.157707,-0.8074363,1.508954,0.1492817,-0.7438091,-0.5535592,-0.1384578,-0.007024615,-1.399582,-0.117883,0.2912507,-0.4830483,-1.05843,-0.0692429,0.008761506,-0.9625965,1.814515,0.7692745,-0.6587458,-0.04992581,-1.054691,0.2823931,-0.799397,-0.444102,0.2551072,0.2299205,-1.09273,-0.6296092,0.1292723,0.6714127,-0.2699731,-0.117658,-0.745283,-0.972861,-0.3392561,-0.5947509,-0.5916742,0.9267558,-0.0418642,0.9560882,-0.2194006,1.546434,-0.5061698,0.4248755,0.3204154,0.2780862,0.1194705
1.026257,-2.640859,-0.05013607,-1.033387,-2.001,1.632236,1.51017,0.6803658,-0.2011375,0.7675123,1.861798,-0.5271244,2.073574,0.9646236,-0.2172857,-2.209095,0.09803374,1.105224,-0.8223451,0.4882732,0.77781,1.793109,-0.8587296,1.615718,2.013929,2.365241,0.1322556,0.2449833,-0.2248951,-2.008424,-0.6620362,-0.836325,-0.5230669,-1.4503,-1.584745,2.424643,-0.5628209,0.221382,-0.7145751,-0.2980018,-0.139952,-2.869981,-0.7524726,-0.184043,-1.168606,-0.2896841,0.000499875,-0.8171244,-1.903138,2.52704,1.849808,0.7425562,1.880869,-0.8646475,0.4298975,-0.4097744,-0.6812186,0.4304829,-1.207312,-1.677717,-1.110786,0.2158369,0.5858403,-0.065072,-0.2050581,-2.090705,-1.105033,0.5490458,-1.79096,-1.535259,0.8866971,-0.7094798,-0.5018659,-0.9662691,1.795652,-2.596956,1.29981,0.7951621,-0.2710216,-0.7874579
0.2157563,-1.085597,-1.546463,0.2784647,-1.532477,-0.2547632,1.674383,-0.1374247,-0.05171444,0.0617534,1.305843,-0.3969019,1.597143,0.3181628,-0.5739429,-0.7337609,-0.1136167,0.1866455,0.8083937,-0.924071,0.1655992,1.773612,-0.5600159,1.187782,0.7673266,1.650714,0.003294567,0.0153811,-0.09717191,-2.042531,-1.889813,0.8274158,0.2717051,-0.874669,-1.695541,1.727772,-0.7381445,-0.8989421,-1.102319,-0.8081092,1.688175,-2.628315,0.2791457,-0.4716049,-1.596028,-1.477095,-0.06166266,-1.267268,-1.087376,1.804643,1.524403,0.07547846,-0.1734015,-1.188099,-0.4967584,-0.07235566,-0.3419271,-0.4604494,-0.2805079,-1.129175,-1.225878,0.3882511,0.4617194,0.3565549,0.6486204,-1.974001,0.2547197,-1.368062,-0.951141,-0.7780517,0.3609558,0.2577382,-0.1427163,-0.08839415,1.62928,-2.540842,0.2291256,-0.3149848,0.3398238,1.040171
