"k"	"w"	"num_featg"	"fitness_gbest"	"min_fit_x"	""
54	1.04811397056488	6	-111.99	-111.99	2
55	0.293652490427113	6	-111.99	-111.99	2
56	0.670709751809179	6	-111.99	-111.99	4
57	0.409021753141763	6	-111.99	-111.99	1
58	0.167319632755942	6	-111.99	-111.99	3
59	0.788223686876935	6	-111.99	-111.99	4
60	0.338649867157356	6	-111.99	-111.99	4
61	1.01370138727488	6	-111.99	-111.99	3
62	0.818846817439315	6	-111.99	-111.99	3
63	0.187507644646596	6	-111.99	-111.99	3
64	1.34507261639306	6	-111.99	-111.99	4
65	0.0350439922336723	6	-111.99	-111.99	2
66	0.788223686876935	6	-111.99	-111.99	5
67	0.361717311572515	6	-111.99	-111.99	4
68	1.46704490014855	6	-111.99	-111.99	2
69	0.147465299352072	6	-111.99	-111.99	5
70	1.46704490014855	6	-111.99	-111.99	3
71	0.642535111576797	6	-111.99	-111.99	3
72	1.34507261639306	6	-111.99	-111.99	4
73	0.670709751809179	6	-111.99	-111.98	1
74	0.271710058551378	6	-111.99	-111.99	2
75	0.560774644714741	6	-111.99	-111.99	5
76	1.22904899111128	6	-111.99	-111.99	2
77	0.0712758045620736	6	-111.99	-111.99	2
78	0.0712758045620736	6	-111.99	-111.99	4
79	0.433271890722681	6	-111.99	-111.99	2
80	0.614826157186554	6	-111.99	-111.99	3
81	0.0530089360076549	6	-111.99	-111.99	3
82	0.849984610451389	6	-111.99	-111.99	4
83	0.187507644646596	6	-111.99	-111.99	4
84	0.642535111576797	6	-111.99	-111.99	4
85	0.0530089360076549	6	-111.99	-111.99	4
86	0.385172435079683	6	-111.99	-111.99	3
87	0.409021753141763	6	-111.99	-111.99	3
88	0.250130303174167	6	-111.99	-111.99	3
89	0.913838927541102	6	-111.99	-111.99	1
90	0.315963694062429	6	-111.99	-111.99	5
91	0.0530089360076549	6	-111.99	-111.99	3
92	0.338649867157356	6	-111.99	-111.99	4
93	1.38505433404012	6	-111.99	-111.99	2
94	0.508495151596601	6	-111.99	-111.99	4
95	0.409021753141763	6	-111.99	-111.99	5
96	0.147465299352072	6	-111.99	-111.99	5
97	0.642535111576797	6	-111.99	-111.99	1
98	0.457929584127696	6	-111.99	-111.99	3
99	0.108735698282149	6	-111.99	-111.99	5
100	1.19164581497889	6	-111.99	-111.99	3
101	1.46704490014855	6	-111.99	-111.99	5
102	0.670709751809179	6	-111.99	-111.99	3
103	0.315963694062429	6	-111.99	-111.99	3
104	0.228907229780227	6	-111.99	1e+21	1
105	0.293652490427113	6	-111.99	-111.99	4
106	0.508495151596601	6	-111.99	-111.99	4
107	1.19164581497889	6	-111.99	-111.99	4
108	0.108735698282149	6	-111.99	-111.99	2
109	0.293652490427113	6	-111.99	-111.99	2
110	0.0898496721445403	6	-111.99	-111.99	3
111	0.0350439922336723	6	-111.99	-111.99	4
112	0.433271890722681	6	-111.99	-111.99	2
113	0.0898496721445403	6	-111.99	-111.99	3
114	1.11868390480601	6	-111.99	-111.99	3
115	0.913838927541102	6	-111.99	-111.99	3
116	0.315963694062429	6	-111.99	-111.99	5
117	0.271710058551378	6	-111.99	-111.98	3
118	0.385172435079683	6	-111.99	-111.99	4
119	0.849984610451389	6	-111.99	-111.99	2
120	0.208034942934926	6	-111.99	-111.99	1
121	0.758106712142181	6	-111.99	-111.99	2
122	0.699357904353821	6	-111.99	-111.99	1
123	0.788223686876935	6	-111.99	-111.99	5
124	0.0350439922336723	6	-111.99	-111.99	5
125	1.11868390480601	6	-111.99	-111.99	5
126	0.127939129214709	6	-111.99	-111.99	4
127	0.315963694062429	6	-111.99	-111.99	4
128	0.788223686876935	6	-111.99	-111.99	1
129	0.699357904353821	6	-111.99	-111.99	5
130	0.457929584127696	6	-111.99	-111.99	5
131	0.614826157186554	6	-111.99	-111.99	4
132	0.534417071976595	6	-111.99	-111.99	5
133	0.0530089360076549	6	-111.99	-111.99	3
134	0.670709751809179	6	-111.99	-111.99	3
135	0.508495151596601	6	-111.99	-111.99	4
136	0.228907229780227	6	-111.99	-111.99	3
137	0.409021753141763	6	-111.99	-111.99	5
138	1.11868390480601	6	-111.99	-111.99	3
139	0.409021753141763	6	-111.99	-111.99	4
140	1.26708077737925	6	-111.99	-111.99	3
141	0.483001682874639	6	-111.99	-111.99	3
142	0.0712758045620736	6	-111.99	-111.99	3
143	0.699357904353821	6	-111.99	-111.99	3
144	0.0898496721445403	6	-111.99	-111.99	2
145	0.849984610451389	6	-111.99	-111.99	2
146	0.0712758045620736	6	-111.99	-111.99	4
147	0.361717311572515	6	-111.99	-111.99	5
148	0.913838927541102	6	-111.99	-111.99	3
149	1.46704490014855	6	-111.99	-111.99	2
150	0.187507644646596	6	-111.99	-111.99	3
151	0.979857593956903	6	-111.99	-111.99	2
152	0.250130303174167	6	-111.99	-111.99	3
153	0.0898496721445403	6	-111.99	-111.99	5
154	0.913838927541102	6	-111.99	-111.99	3
155	0.338649867157356	6	-111.99	1e+21	5
156	0.293652490427113	6	-111.99	-111.99	3
157	1.42570799764338	6	-111.99	-111.99	4
158	0.147465299352072	6	-111.99	-111.99	3
159	0.979857593956903	6	-111.99	-111.99	4
160	0.315963694062429	6	-111.99	-111.99	4
161	0.409021753141763	6	-111.99	-111.99	5
162	0.788223686876935	6	-111.99	-111.99	2
163	0.0898496721445403	6	-111.99	-111.99	4
164	1.04811397056488	6	-111.99	-111.99	4
165	0.271710058551378	6	-111.99	-111.99	4
166	1.59527083661968	6	-111.99	-111.99	3
167	0.361717311572515	6	-111.99	-111.99	3
168	0.508495151596601	6	-111.99	-111.99	2
169	0.508495151596601	6	-111.99	-111.99	3
170	1.55181454580227	6	-111.99	-111.99	2
171	0.108735698282149	6	-111.99	-111.99	2
172	0.187507644646596	6	-111.99	-111.99	3
173	0.315963694062429	6	-111.99	-111.99	4
174	1.04811397056488	6	-111.99	-111.99	3
175	1.38505433404012	6	-111.99	-111.99	4
176	0.271710058551378	6	-111.99	-111.99	3
177	1.11868390480601	6	-111.99	-111.99	3
178	0.147465299352072	6	-111.99	-111.99	4
179	0.483001682874639	6	-111.99	-111.99	5
180	0.614826157186554	6	-111.99	-111.99	4
181	1.04811397056488	6	-111.99	-111.99	2
182	0.250130303174167	6	-111.99	-111.99	3
183	0.508495151596601	6	-111.99	-111.99	3
184	1.42570799764338	6	-111.99	-111.99	4
185	0.293652490427113	6	-111.99	-111.99	3
186	0.614826157186554	6	-111.99	-111.99	3
187	0.338649867157356	6	-111.99	-111.99	4
188	0.0530089360076549	6	-111.99	-111.99	4
189	0.385172435079683	6	-111.99	-111.99	5
190	0.534417071976595	6	-111.99	-111.99	3
191	0.208034942934926	6	-111.99	-111.99	5
192	0.0350439922336723	6	-111.99	-111.99	2
193	0.0350439922336723	6	-111.99	-111.99	5
194	0.338649867157356	6	-111.99	-111.99	2
195	0.0898496721445403	6	-111.99	-111.99	4
196	0.560774644714741	6	-111.99	-111.99	2
197	1.01370138727488	6	-111.99	-111.99	5
198	0.818846817439315	6	-111.99	-111.99	1
199	0.788223686876935	6	-111.99	-111.99	3
200	0.0350439922336723	6	-111.99	-111.99	6
201	0.0898496721445403	6	-111.99	-111.99	2
202	0.881645715500322	6	-111.99	-111.99	3
203	0.642535111576797	6	-111.99	-111.99	5
204	1.34507261639306	6	-111.99	-111.99	5
205	1.46704490014855	6	-111.99	-111.99	3
206	0.433271890722681	6	-111.99	1e+21	1
207	0.293652490427113	6	-111.99	-111.99	2
208	0.788223686876935	6	-111.99	-111.99	3
209	0.338649867157356	6	-111.99	-111.99	3
210	1.15486085897043	6	-111.99	-111.99	4
211	0.0530089360076549	6	-111.99	-111.99	3
212	1.34507261639306	6	-111.99	-111.99	1
213	0.315963694062429	6	-111.99	-111.99	5
214	0.881645715500322	6	-111.99	-111.99	2
215	0.0898496721445403	6	-111.99	-111.99	4
216	0.979857593956903	6	-111.99	-111.99	5
217	0.208034942934926	6	-111.99	-111.99	3
218	0.0530089360076549	6	-111.99	-111.99	3
219	0.361717311572515	6	-111.99	-111.99	6
220	0.913838927541102	6	-111.99	-111.99	2
221	0.758106712142181	6	-111.99	-111.99	2
222	0.167319632755942	6	-111.99	-111.99	4
223	1.26708077737925	6	-111.99	-111.99	6
224	0.409021753141763	6	-111.99	-111.99	3
225	1.26708077737925	6	-111.99	-111.99	1
226	0.228907229780227	6	-111.99	-111.99	4
227	0.534417071976595	6	-111.99	-111.99	4
228	0.147465299352072	6	-111.99	-111.99	3
229	0.0898496721445403	6	-111.99	-111.99	3
230	1.63945746821793	6	-111.99	-111.99	5
231	0.338649867157356	6	-111.99	-111.99	4
232	0.699357904353821	6	-111.99	-111.99	3
233	0.187507644646596	6	-111.99	-111.99	3
234	0.483001682874639	6	-111.99	-111.99	3
235	0.228907229780227	6	-111.99	-111.99	4
236	1.46704490014855	6	-111.99	-111.99	2
237	0.361717311572515	6	-111.99	-111.99	3
238	0.293652490427113	6	-111.99	-111.99	4
239	0.508495151596601	6	-111.99	-111.99	3
240	1.04811397056488	6	-111.99	-111.99	2
241	1.50907652429438	6	-111.99	-111.99	2
242	0.409021753141763	6	-111.99	-111.99	2
243	0.534417071976595	6	-111.99	-111.99	2
244	0.167319632755942	6	-111.99	-111.99	3
245	0.587575191528505	6	-111.99	-111.98	3
246	0.881645715500322	6	-111.99	-111.99	4
247	1.55181454580227	6	-111.99	-111.99	2
248	0.409021753141763	6	-111.99	-111.99	4
249	1.55181454580227	6	-111.99	-111.99	1
250	0.385172435079683	6	-111.99	-111.99	2
251	0.0712758045620736	6	-111.99	-111.99	3
252	0.587575191528505	6	-111.99	-111.99	3
253	0.228907229780227	6	-111.99	-111.99	6
254	0.881645715500322	6	-111.99	-111.99	5
255	1.42570799764338	6	-111.99	-111.99	3
256	0.187507644646596	6	-111.99	-111.99	4
257	0.788223686876935	6	-111.99	1e+21	4
258	0.913838927541102	6	-111.99	-111.99	6
259	0.0350439922336723	6	-111.99	-111.99	3
260	1.50907652429438	6	-111.99	-111.99	3
261	1.34507261639306	6	-111.99	-111.99	4
262	0.670709751809179	6	-111.99	-111.99	3
263	0.01737598286245	6	-111.99	-111.99	2
264	0.614826157186554	6	-111.99	-111.99	4
265	0.457929584127696	6	-111.99	-111.99	4
266	1.59527083661968	6	-111.99	-111.99	3
267	0.560774644714741	6	-111.99	-111.99	5
268	0.293652490427113	6	-111.99	-111.99	2
269	1.50907652429438	6	-111.99	-111.99	3
270	1.04811397056488	6	-111.99	-111.99	3
271	0.818846817439315	6	-111.99	-111.99	2
272	0.228907229780227	6	-111.99	-111.99	3
273	1.42570799764338	6	-111.99	-111.98	2
274	0.385172435079683	6	-111.99	-111.99	3
275	0.587575191528505	6	-111.99	-111.99	3
276	1.46704490014855	6	-111.99	-111.98	5
277	0.208034942934926	6	-111.99	-111.99	3
278	0.385172435079683	6	-111.99	-111.99	4
279	1.42570799764338	6	-111.99	-111.99	5
280	0.0898496721445403	6	-111.99	-111.99	4
281	0.534417071976595	6	-111.99	-111.99	5
282	0.0350439922336723	6	-111.99	-111.99	2
283	0.338649867157356	6	-111.99	-111.99	2
284	0.642535111576797	6	-111.99	-111.99	3
285	0.979857593956903	6	-111.99	-111.99	6
286	0.670709751809179	6	-111.99	-111.99	4
287	0.127939129214709	6	-111.99	-111.99	2
288	0.127939129214709	6	-111.99	-111.99	4
289	0.849984610451389	6	-111.99	-111.99	4
290	1.59527083661968	6	-111.99	-111.99	4
291	0.0712758045620736	6	-111.99	-111.99	4
292	0.361717311572515	6	-111.99	-111.99	4
293	0.758106712142181	6	-111.99	-111.99	3
294	0.560774644714741	6	-111.99	-111.99	2
295	0.979857593956903	6	-111.99	-111.99	5
296	1.46704490014855	6	-111.99	-111.99	3
297	0.187507644646596	6	-111.99	-111.99	5
298	0.788223686876935	6	-111.99	-111.99	5
299	0.0530089360076549	6	-111.99	-111.99	5
300	0.483001682874639	6	-111.99	-111.99	3
301	1.0831049030991	6	-111.99	-111.99	2
302	1.0831049030991	6	-111.99	-111.99	3
303	0.338649867157356	6	-111.99	-111.99	3
304	0.587575191528505	6	-111.99	-111.99	4
305	0.228907229780227	6	-111.99	-111.98	3
306	0.361717311572515	6	-111.99	-111.99	4
307	1.26708077737925	6	-111.99	-111.99	2
308	0.0898496721445403	6	-111.99	1e+21	5
309	1.11868390480601	6	-111.99	-111.98	3
310	0.788223686876935	6	-111.99	-111.99	2
311	0.0898496721445403	6	-111.99	-111.99	3
312	0.0712758045620736	6	-111.99	-111.99	4
313	0.315963694062429	6	-111.99	-111.99	3
314	1.30575173841242	6	-111.99	-111.99	4
315	1.59527083661968	6	-111.99	-111.99	4
316	0.167319632755942	6	-111.99	-111.99	2
317	1.26708077737925	6	-111.99	-111.99	3
318	1.42570799764338	6	-111.99	-111.99	5
319	0.0898496721445403	6	-111.99	-111.99	4
320	0.849984610451389	6	-111.99	-111.99	2
321	0.147465299352072	6	-111.99	-111.99	5
322	1.55181454580227	6	-111.99	-111.99	6
323	0.670709751809179	6	-111.99	-111.99	3
324	1.46704490014855	6	-111.99	-111.99	1
325	1.42570799764338	6	-111.99	-111.99	6
326	0.228907229780227	6	-111.99	-111.99	5
327	0.670709751809179	6	-111.99	-111.99	4
328	0.361717311572515	6	-111.99	-111.99	3
329	0.979857593956903	6	-111.99	-111.99	3
330	1.59527083661968	6	-111.99	-111.99	3
331	0.0530089360076549	6	-111.99	-111.99	3
332	0.699357904353821	6	-111.99	-111.99	3
333	0.167319632755942	6	-111.99	-111.99	2
334	0.534417071976595	6	-111.99	-111.99	2
335	1.01370138727488	6	-111.99	-111.99	3
336	0.614826157186554	6	-111.99	-111.99	3
337	0.560774644714741	6	-111.99	-111.99	4
338	0.293652490427113	6	-111.99	-111.99	4
339	0.338649867157356	6	-111.99	-111.99	2
340	0.271710058551378	6	-111.99	-111.99	4
341	1.34507261639306	6	-111.99	-111.99	2
342	0.587575191528505	6	-111.99	-111.99	3
343	1.34507261639306	6	-111.99	-111.99	3
344	1.42570799764338	6	-111.99	-111.99	3
345	0.0530089360076549	6	-111.99	-111.99	5
346	0.409021753141763	6	-111.99	-111.99	2
347	0.457929584127696	6	-111.99	-111.99	3
348	0.338649867157356	6	-111.99	-111.99	2
349	0.127939129214709	6	-111.99	-111.99	4
350	1.19164581497889	6	-111.99	-111.99	3
351	0.0712758045620736	6	-111.99	-111.99	2
352	0.0712758045620736	6	-111.99	-111.99	5
353	1.42570799764338	6	-111.99	-111.99	2
354	0.338649867157356	6	-111.99	-111.99	1
355	0.560774644714741	6	-111.99	-111.99	6
356	1.55181454580227	6	-111.99	-111.99	2
357	0.457929584127696	6	-111.99	-111.99	5
358	0.483001682874639	6	-111.99	-111.99	2
359	0.614826157186554	6	-111.99	1e+21	2
360	0.587575191528505	6	-111.99	-111.99	5
361	1.19164581497889	6	-111.99	-111.99	4
362	0.147465299352072	6	-111.99	-111.99	5
363	0.534417071976595	6	-111.99	-111.99	4
364	0.228907229780227	6	-111.99	-111.99	4
365	1.46704490014855	6	-111.99	-111.99	3
366	1.59527083661968	6	-111.99	-111.99	4
367	0.271710058551378	6	-111.99	-111.99	3
368	1.42570799764338	6	-111.99	-111.99	3
369	0.293652490427113	6	-111.99	-111.99	3
370	0.728487527215084	6	-111.99	-111.99	2
371	0.818846817439315	6	-111.99	-111.99	1
372	0.167319632755942	6	-111.99	-111.99	2
373	1.19164581497889	6	-111.99	-111.99	4
374	0.385172435079683	6	-111.99	-111.99	5
375	0.0898496721445403	6	-111.99	-111.99	1
376	1.19164581497889	6	-111.99	-111.99	3
377	1.42570799764338	6	-111.99	-111.99	5
378	0.167319632755942	6	-111.99	-111.99	3
379	1.42570799764338	6	-111.99	-111.99	6
380	0.979857593956903	6	-111.99	-111.99	5
381	0.385172435079683	6	-111.99	-111.99	1
382	0.508495151596601	6	-111.99	-111.99	3
383	0.979857593956903	6	-111.99	-111.99	4
384	0.409021753141763	6	-111.99	-111.99	1
385	0.849984610451389	6	-111.99	-111.99	4
386	0.315963694062429	6	-111.99	-111.99	4
387	1.19164581497889	6	-111.99	-111.99	5
388	0.147465299352072	6	-111.99	-111.99	4
389	1.55181454580227	6	-111.99	-111.99	4
390	1.30575173841242	6	-111.99	-111.98	4
391	0.670709751809179	6	-111.99	-111.99	5
392	0.0350439922336723	6	-111.99	-111.99	2
393	0.338649867157356	6	-111.99	-111.99	4
394	0.457929584127696	6	-111.99	-111.99	2
395	0.508495151596601	6	-111.99	-111.99	1
396	0.788223686876935	6	-111.99	-111.99	1
397	0.670709751809179	6	-111.99	-111.99	3
398	0.250130303174167	6	-111.99	-111.99	4
399	0.849984610451389	6	-111.99	-111.99	2
400	0.881645715500322	6	-111.99	-111.99	4
401	0.534417071976595	6	-111.99	-111.99	5
402	0.208034942934926	6	-111.99	-111.99	3
403	0.385172435079683	6	-111.99	-111.99	4
404	1.55181454580227	6	-111.99	-111.99	2
405	1.19164581497889	6	-111.99	-111.99	3
406	0.271710058551378	6	-111.99	-111.99	1
407	1.11868390480601	6	-111.99	-111.99	4
408	0.0350439922336723	6	-111.99	-111.99	4
409	0.979857593956903	6	-111.99	-111.99	4
410	0.457929584127696	6	-111.99	1e+21	2
411	0.508495151596601	6	-111.99	-111.99	1
412	1.34507261639306	6	-111.99	-111.99	4
413	1.46704490014855	6	-111.99	-111.99	2
414	0.0898496721445403	6	-111.99	-111.99	5
415	1.50907652429438	6	-111.99	-111.99	5
416	1.46704490014855	6	-111.99	-111.99	3
417	0.108735698282149	6	-111.99	-111.99	5
418	0.0530089360076549	6	-111.99	-111.99	3
419	0.642535111576797	6	-111.99	-111.99	4
420	0.250130303174167	6	-111.99	-111.99	4
421	1.19164581497889	6	-111.99	-111.99	4
422	0.758106712142181	6	-111.99	-111.98	3
423	0.560774644714741	6	-111.99	-111.99	3
424	1.30575173841242	6	-111.99	-111.99	3
425	0.01737598286245	6	-111.99	-111.99	4
426	0.0350439922336723	6	-111.99	-111.99	4
427	0.127939129214709	6	-111.99	-111.99	3
428	0.728487527215084	6	-111.99	-111.99	1
429	1.04811397056488	6	-111.99	-111.99	3
430	0.01737598286245	6	-111.99	-111.99	4
431	0.913838927541102	6	-111.99	-111.99	2
432	0.167319632755942	6	-111.99	-111.99	2
433	1.38505433404012	6	-111.99	-111.99	3
434	1.22904899111128	6	-111.99	-111.99	4
435	0.457929584127696	6	-111.99	-111.99	4
436	0.0898496721445403	6	-111.99	-111.99	2
437	1.46704490014855	6	-111.99	-111.99	4
438	0.338649867157356	6	-111.99	-111.99	4
439	0.361717311572515	6	-111.99	-111.99	4
440	1.46704490014855	6	-111.99	-111.99	5
441	0.728487527215084	6	-111.99	-111.99	1
442	0.167319632755942	6	-111.99	-111.99	3
443	1.19164581497889	6	-111.99	-111.99	3
444	0.187507644646596	6	-111.99	-111.99	5
445	1.0831049030991	6	-111.99	-111.99	4
446	1.19164581497889	6	-111.99	-111.99	3
447	0.0530089360076549	6	-111.99	-111.99	2
448	1.04811397056488	6	-111.99	-111.99	1
449	0.913838927541102	6	-111.99	-111.99	3
450	0.457929584127696	6	-111.99	-111.99	2
451	0.127939129214709	6	-111.99	-111.99	3
452	0.315963694062429	6	-111.99	-111.99	1
453	0.0530089360076549	6	-111.99	-111.99	2
454	0.361717311572515	6	-111.99	-111.99	4
455	0.01737598286245	6	-111.99	-111.99	4
456	0.913838927541102	6	-111.99	-111.99	4
457	1.04811397056488	6	-111.99	-111.99	4
458	0.508495151596601	6	-111.99	-111.99	4
459	0.0712758045620736	6	-111.99	-111.99	1
460	0.788223686876935	6	-111.99	-111.99	4
461	1.11868390480601	6	-111.99	1e+21	1
462	0.127939129214709	6	-111.99	-111.99	2
463	0.127939129214709	6	-111.99	-111.99	4
464	0.147465299352072	6	-111.99	-111.99	5
465	0.670709751809179	6	-111.99	-111.99	4
466	0.315963694062429	6	-111.99	-111.99	4
467	0.0712758045620736	6	-111.99	-111.99	4
468	0.614826157186554	6	-111.99	-111.99	1
469	0.913838927541102	6	-111.99	-111.99	3
470	0.167319632755942	6	-111.99	-111.99	5
471	1.26708077737925	6	-111.99	-111.99	4
472	1.26708077737925	6	-111.99	-111.99	6
473	0.0530089360076549	6	-111.99	-111.99	3
474	0.508495151596601	6	-111.99	-111.99	3
475	0.508495151596601	6	-111.99	-111.99	4
476	0.670709751809179	6	-111.99	-111.99	5
477	0.560774644714741	6	-111.99	-111.99	4
478	0.849984610451389	6	-111.99	-111.99	3
479	0.0350439922336723	6	-111.99	-111.99	2
480	0.979857593956903	6	-111.99	-111.99	1
481	0.979857593956903	6	-111.99	-111.99	3
482	0.293652490427113	6	-111.99	-111.99	4
483	0.167319632755942	6	-111.99	-111.99	3
484	0.560774644714741	6	-111.99	-111.99	4
485	1.11868390480601	6	-111.99	-111.99	1
486	0.338649867157356	6	-111.99	-111.99	3
487	0.0530089360076549	6	-111.99	-111.99	5
488	0.483001682874639	6	-111.99	-111.99	4
489	0.250130303174167	6	-111.99	-111.99	3
490	0.293652490427113	6	-111.99	-111.99	2
491	1.50907652429438	6	-111.99	-111.99	3
492	1.50907652429438	6	-111.99	-111.99	2
493	0.758106712142181	6	-111.99	-111.99	4
494	1.55181454580227	6	-111.99	-111.99	5
495	0.315963694062429	6	-111.99	-111.99	3
496	1.11868390480601	6	-111.99	-111.99	4
497	0.457929584127696	6	-111.99	-111.99	3
498	0.483001682874639	6	-111.99	-111.99	4
499	0.0712758045620736	6	-111.99	-111.99	2
500	1.11868390480601	6	-111.99	-111.99	5
501	1.11868390480601	6	-111.99	-111.99	3
502	0.0530089360076549	6	-111.99	-111.99	2
503	0.614826157186554	6	-111.99	-111.99	5
504	0.534417071976595	6	-111.99	-111.99	3
505	0.560774644714741	6	-111.99	-111.99	3
506	0.187507644646596	6	-111.99	-111.99	5
507	0.758106712142181	6	-111.99	-111.99	4
508	0.271710058551378	6	-111.99	-111.99	4
509	0.699357904353821	6	-111.99	-111.99	2
510	0.228907229780227	6	-111.99	-111.99	1
511	0.913838927541102	6	-111.99	-111.99	4
512	0.0530089360076549	6	-111.99	1e+21	3
513	0.849984610451389	6	-111.99	-111.99	5
514	0.0530089360076549	6	-111.99	-111.99	3
515	0.108735698282149	6	-111.99	-111.99	3
516	0.315963694062429	6	-111.99	-111.99	4
517	0.167319632755942	6	-111.99	-111.99	4
518	0.534417071976595	6	-111.99	-111.99	2
519	1.46704490014855	6	-111.99	-111.99	4
520	0.338649867157356	6	-111.99	-111.99	2
521	1.34507261639306	6	-111.99	-111.99	3
522	0.409021753141763	6	-111.99	-111.99	6
523	0.457929584127696	6	-111.99	-111.99	4
524	1.26708077737925	6	-111.99	-111.99	4
525	0.409021753141763	6	-111.99	-111.99	3
526	1.34507261639306	6	-111.99	-111.98	2
527	0.315963694062429	6	-111.99	-111.99	4
528	1.50907652429438	6	-111.99	-111.99	3
529	1.42570799764338	6	-111.99	-111.99	1
530	0.433271890722681	6	-111.99	-111.99	5
531	0	6	-111.99	-111.99	4
532	0.560774644714741	6	-111.99	-111.99	5
533	1.0831049030991	6	-111.99	-111.99	2
534	0.457929584127696	6	-111.99	-111.99	3
535	1.19164581497889	6	-111.99	-111.99	3
536	0.0350439922336723	6	-111.99	-111.99	2
537	0.849984610451389	6	-111.99	-111.99	3
538	1.55181454580227	6	-111.99	-111.99	2
539	0.728487527215084	6	-111.99	-111.99	4
540	1.11868390480601	6	-111.99	-111.99	3
541	0.0530089360076549	6	-111.99	-111.99	4
542	1.26708077737925	6	-111.99	-111.99	4
543	0.147465299352072	6	-111.99	-111.99	4
544	0.979857593956903	6	-111.99	-111.99	4
545	0.250130303174167	6	-111.99	-111.99	4
546	1.01370138727488	6	-111.99	-111.99	1
547	0.409021753141763	6	-111.99	-111.99	4
548	1.55181454580227	6	-111.99	-111.99	4
549	1.42570799764338	6	-111.99	-111.99	4
550	0.338649867157356	6	-111.99	-111.99	2
551	0.0530089360076549	6	-111.99	-111.99	4
552	0.881645715500322	6	-111.99	-111.99	3
553	1.19164581497889	6	-111.99	-111.99	5
554	0.560774644714741	6	-111.99	-111.99	3
555	0.250130303174167	6	-111.99	-111.99	4
556	0.271710058551378	6	-111.99	-111.99	2
557	0.0350439922336723	6	-111.99	-111.99	2
558	1.04811397056488	6	-111.99	-111.99	4
559	0.0530089360076549	6	-111.99	-111.99	5
560	1.04811397056488	6	-111.99	-111.99	3
561	0.208034942934926	6	-111.99	-111.99	5
562	0.849984610451389	6	-111.99	-111.99	3
563	0.108735698282149	6	-111.99	1e+21	3
564	0.881645715500322	6	-111.99	-111.99	3
565	0.818846817439315	6	-111.99	-111.99	3
566	0.167319632755942	6	-111.99	-111.99	4
567	0.108735698282149	6	-111.99	-111.99	4
568	0.167319632755942	6	-111.99	-111.99	5
569	1.26708077737925	6	-111.99	-111.99	1
570	0.338649867157356	6	-111.99	-111.99	5
571	0.271710058551378	6	-111.99	-111.99	3
572	0.361717311572515	6	-111.99	-111.99	4
573	0.642535111576797	6	-111.99	-111.99	3
574	0.250130303174167	6	-111.99	-111.99	5
575	0.457929584127696	6	-111.99	-111.99	4
576	1.26708077737925	6	-111.99	-111.99	5
577	0.167319632755942	6	-111.99	-111.99	4
