"k"	"w"	"num_featg"	"fitness_gbest"	"min_fit_x"	""
278	0.881645715500322	6	-111.99	-111.99	3
279	0.0898496721445403	6	-111.99	-111.99	4
280	0.758106712142181	6	-111.99	-111.99	1
281	0.457929584127696	6	-111.99	-111.99	5
282	0.0530089360076549	6	-111.99	-111.99	4
283	0.293652490427113	6	-111.99	-111.99	2
284	1.50907652429438	6	-111.99	-111.99	1
285	0.385172435079683	6	-111.99	-111.99	3
286	0.293652490427113	6	-111.99	-111.99	3
287	1.04811397056488	6	-111.99	-111.99	4
288	0.187507644646596	6	-111.99	-111.99	4
289	0.0712758045620736	6	-111.99	-111.99	4
290	0.979857593956903	6	-111.99	-111.99	2
291	0.385172435079683	6	-111.99	-111.99	3
292	1.22904899111128	6	-111.99	-111.99	2
293	0.508495151596601	6	-111.99	-111.99	3
294	1.11868390480601	6	-111.99	-111.99	3
295	1.50907652429438	6	-111.99	-111.99	4
296	0.560774644714741	6	-111.99	-111.99	4
297	0.0530089360076549	6	-111.99	-111.99	4
298	0.699357904353821	6	-111.99	-111.99	3
299	0.0898496721445403	6	-111.99	-111.99	2
300	0.560774644714741	6	-111.99	-111.99	3
301	1.22904899111128	6	-111.99	-111.99	3
302	1.22904899111128	6	-111.99	-111.99	1
303	0.642535111576797	6	-111.99	-111.99	4
304	0.228907229780227	6	-111.99	-111.99	5
305	0.758106712142181	6	-111.99	-111.99	2
306	0.457929584127696	6	-111.99	-111.99	4
307	1.50907652429438	6	-111.99	-111.99	2
308	0.293652490427113	6	-111.99	1e+21	4
309	0.315963694062429	6	-111.99	-111.99	6
310	1.30575173841242	6	-111.99	-111.99	1
311	0.614826157186554	6	-111.99	-111.99	3
312	1.50907652429438	6	-111.99	-111.99	4
313	1.55181454580227	6	-111.99	-111.99	4
314	0.0712758045620736	6	-111.99	-111.99	3
315	1.11868390480601	6	-111.99	-111.99	4
316	1.63945746821793	6	-111.99	-111.99	3
317	0.271710058551378	6	-111.99	-111.99	4
318	0.108735698282149	6	-111.99	-111.99	5
319	1.19164581497889	6	-111.99	-111.99	3
320	0.250130303174167	6	-111.99	-111.99	4
321	1.15486085897043	6	-111.99	-111.99	4
322	0.228907229780227	6	-111.99	-111.99	2
323	1.04811397056488	6	-111.99	-111.99	3
324	1.19164581497889	6	-111.99	-111.99	2
325	1.59527083661968	6	-111.99	-111.99	3
326	0.409021753141763	6	-111.99	-111.99	4
327	0.315963694062429	6	-111.99	-111.99	6
328	1.55181454580227	6	-111.99	-111.99	3
329	1.19164581497889	6	-111.99	-111.99	3
330	0.315963694062429	6	-111.99	-111.99	3
331	0.913838927541102	6	-111.99	-111.99	3
332	1.59527083661968	6	-111.99	-111.99	4
333	1.26708077737925	6	-111.99	-111.99	4
334	0.0712758045620736	6	-111.99	-111.99	3
335	1.30575173841242	6	-111.99	-111.99	3
336	0.758106712142181	6	-111.99	-111.99	3
337	1.04811397056488	6	-111.99	-111.99	3
338	0.728487527215084	6	-111.99	-111.99	4
339	0.699357904353821	6	-111.99	-111.99	4
340	0.0530089360076549	6	-111.99	-111.99	3
341	0.642535111576797	6	-111.99	-111.99	4
342	1.42570799764338	6	-111.99	-111.99	3
343	0.0898496721445403	6	-111.99	-111.99	5
344	1.38505433404012	6	-111.99	-111.99	4
345	0.361717311572515	6	-111.99	-111.99	2
346	0.271710058551378	6	-111.99	-111.99	4
347	0.0712758045620736	6	-111.99	-111.99	1
348	0.670709751809179	6	-111.99	-111.99	4
349	1.26708077737925	6	-111.99	-111.99	5
350	0.250130303174167	6	-111.99	-111.99	2
351	1.55181454580227	6	-111.99	-111.99	2
352	0.0530089360076549	6	-111.99	-111.99	3
353	0.728487527215084	6	-111.99	-111.99	4
354	1.15486085897043	6	-111.99	-111.99	2
355	0.560774644714741	6	-111.99	-111.99	4
356	0.361717311572515	6	-111.99	-111.99	1
357	1.50907652429438	6	-111.99	-111.99	4
358	0.0712758045620736	6	-111.99	-111.99	4
359	0.534417071976595	6	-111.99	1e+21	5
360	0.271710058551378	6	-111.99	-111.99	3
361	0.560774644714741	6	-111.99	-111.99	3
362	1.42570799764338	6	-111.99	-111.99	4
363	0.913838927541102	6	-111.99	-111.99	2
364	0.0712758045620736	6	-111.99	-111.99	3
365	0.271710058551378	6	-111.99	-111.99	1
366	0.0350439922336723	6	-111.99	-111.99	4
367	0.670709751809179	6	-111.99	-111.99	3
368	0.457929584127696	6	-111.99	-111.99	5
369	0.0530089360076549	6	-111.99	-111.99	3
370	0.788223686876935	6	-111.99	-111.99	3
371	1.42570799764338	6	-111.99	-111.99	3
372	0.642535111576797	6	-111.99	-111.99	2
373	0.788223686876935	6	-111.99	-111.99	3
374	0.0350439922336723	6	-111.99	-111.99	1
375	1.59527083661968	6	-111.99	-111.99	4
376	0.271710058551378	6	-111.99	-111.99	2
377	0.642535111576797	6	-111.99	-111.99	3
378	1.42570799764338	6	-111.99	-111.99	4
379	0.728487527215084	6	-111.99	-111.99	3
380	0.946573189339634	6	-111.99	-111.99	3
381	0.409021753141763	6	-111.99	-111.99	5
382	0.338649867157356	6	-111.99	-111.99	2
383	1.46704490014855	6	-111.99	-111.99	3
384	0.0898496721445403	6	-111.99	-111.99	5
385	0.385172435079683	6	-111.99	-111.99	5
386	0.758106712142181	6	-111.99	-111.99	2
387	0.457929584127696	6	-111.99	-111.99	3
388	0.0350439922336723	6	-111.99	-111.99	2
389	0.457929584127696	6	-111.99	-111.99	2
390	0.385172435079683	6	-111.99	-111.99	3
391	1.04811397056488	6	-111.99	-111.99	3
392	1.01370138727488	6	-111.99	-111.99	3
393	0.0712758045620736	6	-111.99	-111.99	3
394	0.849984610451389	6	-111.99	-111.99	3
395	0.0350439922336723	6	-111.99	-111.99	3
396	1.63945746821793	6	-111.99	-111.99	2
397	1.11868390480601	6	-111.99	-111.99	1
398	0.315963694062429	6	-111.99	-111.99	5
399	0.315963694062429	6	-111.99	-111.99	1
400	0.271710058551378	6	-111.99	-111.99	3
401	1.34507261639306	6	-111.99	-111.99	2
402	1.38505433404012	6	-111.99	-111.99	3
403	1.04811397056488	6	-111.99	-111.99	3
404	1.0831049030991	6	-111.99	-111.99	3
405	0.250130303174167	6	-111.99	-111.99	3
406	0.457929584127696	6	-111.99	-111.99	5
407	0.293652490427113	6	-111.99	-111.99	4
408	0.385172435079683	6	-111.99	-111.99	2
409	1.15486085897043	6	-111.99	-111.99	4
410	1.46704490014855	6	-111.99	1e+21	5
411	1.63945746821793	6	-111.99	-111.99	3
412	0.0898496721445403	6	-111.99	-111.99	4
413	1.59527083661968	6	-111.99	-111.99	3
414	0.979857593956903	6	-111.99	-111.99	3
415	0.361717311572515	6	-111.99	-111.99	5
416	0.788223686876935	6	-111.99	-111.99	5
417	0.433271890722681	6	-111.99	-111.99	5
418	0.881645715500322	6	-111.99	-111.99	5
419	0.385172435079683	6	-111.99	-111.99	3
420	0.788223686876935	6	-111.99	-111.99	5
421	1.59527083661968	6	-111.99	-111.99	4
422	0.508495151596601	6	-111.99	-111.99	3
423	0.483001682874639	6	-111.99	-111.99	4
424	0.338649867157356	6	-111.99	-111.99	4
425	1.26708077737925	6	-111.99	-111.99	3
426	0.167319632755942	6	-111.99	-111.98	1
427	1.01370138727488	6	-111.99	-111.99	2
428	0.271710058551378	6	-111.99	-111.99	6
429	0.293652490427113	6	-111.99	-111.99	2
430	0.315963694062429	6	-111.99	-111.99	5
431	0.642535111576797	6	-111.99	-111.99	5
432	1.34507261639306	6	-111.99	-111.99	4
433	0.0712758045620736	6	-111.99	-111.99	3
434	0.913838927541102	6	-111.99	-111.99	4
435	0	6	-111.99	-111.99	2
436	0.0530089360076549	6	-111.99	-111.99	4
437	1.42570799764338	6	-111.99	-111.99	4
438	1.34507261639306	6	-111.99	-111.99	3
439	0.0898496721445403	6	-111.99	-111.99	3
440	0.913838927541102	6	-111.99	-111.99	3
441	1.55181454580227	6	-111.99	-111.99	3
442	0.01737598286245	6	-111.99	-111.99	4
443	1.15486085897043	6	-111.99	-111.99	4
444	0.0712758045620736	6	-111.99	-111.99	4
445	0.587575191528505	6	-111.99	-111.99	6
446	0.147465299352072	6	-111.99	-111.99	5
447	1.55181454580227	6	-111.99	-111.99	3
448	0.361717311572515	6	-111.99	-111.99	5
449	0.946573189339634	6	-111.99	-111.99	1
450	1.42570799764338	6	-111.99	-111.99	5
451	1.68438671494547	6	-111.99	-111.99	4
452	0.0898496721445403	6	-111.99	-111.99	2
453	1.50907652429438	6	-111.99	-111.99	3
454	0.979857593956903	6	-111.99	-111.99	5
455	0.147465299352072	6	-111.99	-111.99	4
456	1.04811397056488	6	-111.99	-111.99	4
457	0.483001682874639	6	-111.99	-111.99	2
458	0.228907229780227	6	-111.99	-111.99	5
459	0.670709751809179	6	-111.99	-111.99	3
460	0.457929584127696	6	-111.99	-111.99	4
461	0.788223686876935	6	-111.99	1e+21	4
462	0.881645715500322	6	-111.99	-111.99	4
463	0.979857593956903	6	-111.99	-111.99	4
464	0.0712758045620736	6	-111.99	-111.99	6
465	0.361717311572515	6	-111.99	-111.99	3
466	0.946573189339634	6	-111.99	-111.99	5
467	1.63945746821793	6	-111.99	-111.99	1
468	0.127939129214709	6	-111.99	-111.99	4
469	0.250130303174167	6	-111.99	-111.99	4
470	0.338649867157356	6	-111.99	-111.99	3
471	1.01370138727488	6	-111.99	-111.99	6
472	1.63945746821793	6	-111.99	-111.99	3
473	0.0530089360076549	6	-111.99	-111.99	2
474	0.728487527215084	6	-111.99	-111.99	2
475	0.614826157186554	6	-111.99	-111.99	2
476	0.560774644714741	6	-111.99	-111.99	2
477	0.642535111576797	6	-111.99	-111.99	2
478	0.0350439922336723	6	-111.99	-111.99	2
479	0.409021753141763	6	-111.99	-111.99	3
480	0.849984610451389	6	-111.99	-111.99	2
481	0.293652490427113	6	-111.99	-111.99	2
482	0.670709751809179	6	-111.99	-111.99	2
483	0.614826157186554	6	-111.99	-111.99	4
484	0.508495151596601	6	-111.99	-111.99	3
485	1.11868390480601	6	-111.99	-111.99	3
486	0.849984610451389	6	-111.99	-111.99	2
487	0.293652490427113	6	-111.99	-111.99	5
488	0.338649867157356	6	-111.99	-111.99	4
489	0.788223686876935	6	-111.99	-111.99	1
490	0.108735698282149	6	-111.99	-111.99	3
491	0.788223686876935	6	-111.99	-111.99	4
492	1.50907652429438	6	-111.99	-111.99	2
493	0.728487527215084	6	-111.99	-111.99	5
494	0.788223686876935	6	-111.99	-111.99	1
495	0.361717311572515	6	-111.99	-111.99	4
496	0.699357904353821	6	-111.99	-111.99	3
497	1.11868390480601	6	-111.99	-111.99	5
498	0.0712758045620736	6	-111.99	-111.99	3
499	0.457929584127696	6	-111.99	-111.99	1
500	0.849984610451389	6	-111.99	-111.99	2
501	1.50907652429438	6	-111.99	-111.99	3
502	0.758106712142181	6	-111.99	-111.99	5
503	1.59527083661968	6	-111.99	-111.99	3
504	0.881645715500322	6	-111.99	-111.99	1
505	0.385172435079683	6	-111.99	-111.99	4
506	0.361717311572515	6	-111.99	-111.99	4
507	0.147465299352072	6	-111.99	-111.99	2
508	0.728487527215084	6	-111.99	-111.99	3
509	1.55181454580227	6	-111.99	-111.99	4
510	1.50907652429438	6	-111.99	-111.99	4
511	0.0898496721445403	6	-111.99	-111.99	4
512	0.228907229780227	6	-111.99	1e+21	2
513	1.04811397056488	6	-111.99	-111.99	5
514	0.587575191528505	6	-111.99	-111.99	1
515	0.315963694062429	6	-111.99	-111.99	4
516	1.42570799764338	6	-111.99	-111.99	2
517	0.758106712142181	6	-111.99	-111.99	4
518	0.108735698282149	6	-111.99	-111.99	3
519	0.293652490427113	6	-111.99	-111.99	3
520	0.187507644646596	6	-111.99	-111.99	4
521	1.59527083661968	6	-111.99	-111.99	4
522	0.508495151596601	6	-111.99	-111.99	4
523	1.26708077737925	6	-111.99	-111.99	2
524	0.457929584127696	6	-111.99	-111.99	6
525	0.409021753141763	6	-111.99	-111.99	4
526	1.68438671494547	6	-111.99	-111.99	2
527	1.55181454580227	6	-111.99	-111.99	5
528	0.728487527215084	6	-111.99	-111.99	3
529	0.0530089360076549	6	-111.99	-111.99	6
530	0.361717311572515	6	-111.99	-111.99	3
531	0.483001682874639	6	-111.99	-111.99	2
532	0.483001682874639	6	-111.99	-111.99	3
533	1.0831049030991	6	-111.99	-111.99	5
534	0.0898496721445403	6	-111.99	-111.99	5
535	0.979857593956903	6	-111.99	-111.99	5
536	1.19164581497889	6	-111.99	-111.99	4
537	0.534417071976595	6	-111.99	-111.99	4
538	1.04811397056488	6	-111.99	-111.99	4
539	0.0530089360076549	6	-111.99	-111.99	4
540	0.534417071976595	6	-111.99	-111.99	3
541	1.26708077737925	6	-111.99	-111.99	3
542	0.849984610451389	6	-111.99	-111.99	4
543	0.409021753141763	6	-111.99	-111.99	1
544	0.728487527215084	6	-111.99	-111.99	1
545	0.534417071976595	6	-111.99	-111.99	5
546	0.228907229780227	6	-111.99	-111.99	3
547	1.15486085897043	6	-111.99	-111.99	5
548	0.409021753141763	6	-111.99	-111.99	4
549	1.19164581497889	6	-111.99	-111.99	2
550	0.758106712142181	6	-111.99	-111.99	4
551	0.758106712142181	6	-111.99	-111.99	6
552	0.409021753141763	6	-111.99	-111.99	4
553	0.228907229780227	6	-111.99	-111.99	5
554	1.34507261639306	6	-111.99	-111.99	4
555	0.0898496721445403	6	-111.99	-111.99	3
556	0.315963694062429	6	-111.99	-111.99	4
557	1.04811397056488	6	-111.99	-111.98	4
558	0.818846817439315	6	-111.99	-111.99	4
559	0.788223686876935	6	-111.99	-111.99	5
560	0.849984610451389	6	-111.99	-111.99	2
561	1.26708077737925	6	-111.99	-111.99	4
562	1.42570799764338	6	-111.99	-111.99	2
563	0.108735698282149	6	-111.99	1e+21	2
564	0.361717311572515	6	-111.99	-111.99	3
565	0.409021753141763	6	-111.99	-111.99	3
566	1.15486085897043	6	-111.99	-111.99	2
567	0.409021753141763	6	-111.99	-111.99	3
568	0.0530089360076549	6	-111.99	-111.99	5
569	1.11868390480601	6	-111.99	-111.99	2
570	0.560774644714741	6	-111.99	-111.99	4
571	1.26708077737925	6	-111.99	-111.99	3
572	0.849984610451389	6	-111.99	-111.99	2
573	0.338649867157356	6	-111.99	-111.99	4
574	0.127939129214709	6	-111.99	-111.99	3
575	0.534417071976595	6	-111.99	-111.99	2
576	0.187507644646596	6	-111.99	-111.99	3
577	1.11868390480601	6	-111.99	-111.99	3
