"Iteration #"	"Inertia"	"Number of features"	"Global best fitness"	"Current best fitness"	"Number of features in current best agent"	"Number of features in global best"	"Number of features in local best"
100	1	44	14885.8713697395	11864.7402696055	11	11	12
101	1	44	14885.8713697395	13700.070853197	19	11	21
102	1	44	14885.8713697395	11070.8629492064	22	11	21
103	1	44	14885.8713697395	12237.8634883418	18	11	21
104	1	44	14885.8713697395	-1e+21	20	11	22
105	1	44	14885.8713697395	11379.3689040198	18	11	19
106	1	44	14885.8713697395	11042.1313398275	24	11	23
107	1	44	14885.8713697395	11939.2219842538	18	11	18
108	1	44	14885.8713697395	11776.6892205264	24	11	23
109	1	44	14885.8713697395	12520.363840566	16	11	17
