"var2","var3","var4","var27","Class"
0.327317509055298,-1.39239928624498,-1.31105214820513,0.555507525278751,"setosa"
-0.13153881205026,-1.33575163424152,-1.44224482481005,0.269002040321625,"setosa"
1.47445831181919,-1.27910398223806,-1.0486667949953,0.782603175623425,"setosa"
1.70388647237197,-1.22245633023461,-1.31105214820513,-1.18085211447971,"setosa"
0.327317509055298,-1.44904693824843,-1.31105214820513,-1.42032523931993,"setosa"
1.01560199071363,-1.33575163424152,-1.17985947160021,-0.827655250196154,"setosa"
-0.13153881205026,0.703563837882938,0.656838000868614,0.483416243257021,"versicolor"
-0.13153881205026,0.420325577865652,0.394452647658782,0.234042480040838,"versicolor"
0.0978893485025193,0.646916185879481,0.394452647658782,0.248686043214835,"versicolor"
-0.360966972603039,0.476973229869109,0.132067294448949,-0.658107568987484,"versicolor"
-0.819823293708595,0.760211489886395,0.525645324263698,-0.0489844848256783,"versicolor"
-0.590395133155817,0.533620881872567,0.000874617844032679,-0.00123404533787163,"versicolor"
0.786173830160855,0.420325577865652,0.525645324263698,0.447129093992619,"versicolor"
-0.13153881205026,0.420325577865652,0.394452647658782,0.297562476093759,"versicolor"
-1.27867961481415,0.0804396658449091,-0.130318058760883,0.052081837236678,"versicolor"
-1.04925145426137,0.363677925862195,0.000874617844032679,0.57157439538481,"versicolor"
-0.13153881205026,0.476973229869109,0.263259971053865,-0.619242333879022,"versicolor"
-0.590395133155817,0.476973229869109,0.394452647658782,-0.438235112395179,"versicolor"
-0.13153881205026,0.363677925862195,0.263259971053865,2.78675972641168,"versicolor"
-1.27867961481415,0.646916185879481,0.394452647658782,0.216004136317361,"versicolor"
-1.73753593591971,-0.259446246175834,-0.2615107353658,1.43950503058638,"versicolor"
-0.590395133155817,0.590268533876024,0.263259971053865,0.131581243605806,"versicolor"
-1.96696409647249,0.420325577865652,0.394452647658782,0.0244241599315417,"versicolor"
-1.50810777536693,-0.259446246175834,-0.2615107353658,-0.983409460498941,"versicolor"
-0.360966972603039,0.533620881872567,0.263259971053865,-0.696224302576137,"versicolor"
-1.50810777536693,0.0237920138414519,-0.130318058760883,-0.1641793991339,"versicolor"
-0.13153881205026,0.193734969851823,0.132067294448949,1.34523351792018,"versicolor"
-0.819823293708595,0.250382621855281,0.132067294448949,-0.525843088387096,"versicolor"
-1.73753593591971,0.363677925862195,0.132067294448949,0.550310372008229,"versicolor"
-0.590395133155817,0.193734969851823,0.132067294448949,0.524325050238442,"versicolor"
-0.819823293708595,0.0804396658449091,0.000874617844032679,1.14262129075141,"versicolor"
-0.13153881205026,0.250382621855281,0.000874617844032679,-0.96673010852253,"versicolor"
-1.96696409647249,0.137087317848366,-0.2615107353658,0.803730761638977,"versicolor"
-1.04925145426137,-0.146150942168919,-0.2615107353658,0.969467607158712,"versicolor"
0.0978893485025193,0.363677925862195,0.263259971053865,0.490823404420466,"versicolor"
-0.360966972603039,0.307030273858738,0.132067294448949,-0.192371910871293,"versicolor"
-0.590395133155817,1.04344974990368,1.18160870728828,-0.639032685723857,"virginica"
-1.04925145426137,1.77986922594862,1.44399406049811,-0.454149981984615,"virginica"
-0.13153881205026,0.816859141889852,1.44399406049811,-1.09907166407199,"virginica"
-1.27867961481415,1.1567450539106,0.788030677473531,0.384470712443726,"virginica"
-0.13153881205026,0.986802097900224,0.788030677473531,1.03351770594271,"virginica"
-0.590395133155817,0.760211489886395,0.394452647658782,-1.24723664837772,"virginica"
-0.590395133155817,0.590268533876024,0.788030677473531,-1.43951105365921,"virginica"
0.786173830160855,0.930154445896767,1.44399406049811,-0.299061743103655,"virginica"
0.556745669608076,1.10009740190714,1.70637941370794,-0.97685960796341,"virginica"
-0.13153881205026,0.986802097900224,1.18160870728828,-0.111447260639242,"virginica"
0.0978893485025193,0.760211489886395,1.44399406049811,-0.0772897377224526,"virginica"
1.70388647237197,1.66657392194171,1.3128013838932,-1.64200310249183,"virginica"
-0.590395133155817,0.646916185879481,1.05041603068336,0.725792179674751,"virginica"
0.556745669608076,1.10009740190714,1.18160870728828,-0.716186895820336,"virginica"
-1.27867961481415,0.703563837882938,1.05041603068336,0.460525729503218,"virginica"
-1.96696409647249,0.703563837882938,0.394452647658782,0.346535235269997,"virginica"
-0.13153881205026,0.760211489886395,0.788030677473531,-0.325207040103464,"virginica"
-0.590395133155817,1.04344974990368,1.3128013838932,0.0226309059626132,"virginica"
-0.819823293708595,0.873506793893309,0.919223354078447,0.812632312799153,"virginica"
1.70388647237197,1.49663096593134,1.05041603068336,0.368711785957386,"virginica"
-0.360966972603039,1.43998331392788,0.788030677473531,-0.241970372464418,"virginica"
0.327317509055298,1.21339270591405,1.44399406049811,1.15452308438447,"virginica"
-0.13153881205026,1.32668800992097,1.44399406049811,1.4314531748967,"virginica"
-0.590395133155817,1.66657392194171,1.05041603068336,-0.522411001262916,"virginica"
-0.13153881205026,1.21339270591405,1.18160870728828,0.479848972279799,"virginica"
-0.13153881205026,0.816859141889852,1.05041603068336,2.11400141559439,"virginica"
0.0978893485025193,0.930154445896767,1.18160870728828,-1.5285073970872,"virginica"
-0.13153881205026,1.60992626993825,1.18160870728828,1.45713193048348,"virginica"
0.786173830160855,1.04344974990368,1.57518673710303,0.115504967421762,"virginica"
0.556745669608076,1.27004035791751,1.70637941370794,1.19064045928344,"virginica"
