"V1","V2","V4","V6","V9","V11","V12","V14","V15","V16","V18","V19","V21","V22","V23","V24","V25","V26","V27","Class"
2.3747483460101,2.3096301674259,2.54900326202579,2.00432137378264,2.48572142648158,2.65224634100332,2.7664128471124,2.00432137378264,2.46089784275655,2.34635297445064,2.72181061521255,2.09342168516224,2.00432137378264,2.51321760006794,3.50064806337191,2.00432137378264,3.50338206347373,3.2319790268315,2.65030752313194,"1"
2.00432137378264,2.00432137378264,3.11859536522376,2.00432137378264,2.00432137378264,3.49373680227684,2.73639650227664,2.00432137378264,2.45178643552429,2.00432137378264,3.20574554094266,4.20414712521285,2.00432137378264,3.24129738710999,3.04999285692014,2.39093510710338,3.85333310500234,3.57818060962778,2.51719589794997,"1"
2.00432137378264,2.00432137378264,2.81822589361396,3.33545790068938,2.33243845991561,3.44746813094976,3.04571405894087,2.28555730900777,2.00432137378264,2.02938377768521,3.27508089845686,4.20414712521285,2.00432137378264,2.54654266347813,3.44216608578472,2.00432137378264,3.77451696572855,3.77880220401324,2.40483371661994,"1"
2.00432137378264,2.19865708695442,2.67942789661212,2.00432137378264,2.37839790094814,2.61804809671209,2.85853719756964,2.32014628611105,2.29225607135648,2.00432137378264,3.34340859380386,3.51772359483374,2.00432137378264,3.02978947083186,3.15106325335375,2.00432137378264,3.62065647981962,3.26007138798507,2.65417654187796,"1"
2.00432137378264,2.00432137378264,2.42324587393681,2.00432137378264,2.1846914308176,3.19395897801919,2.00432137378264,2.00432137378264,2.34439227368511,2.00432137378264,2.74896286125616,4.10503305039359,2.00432137378264,2.48000694295715,3.19061179781361,2.00432137378264,3.34143452457814,3.23502315949522,2.57518784492766,"1"
2.00432137378264,2.00432137378264,2.48713837547719,2.68033551341456,2.2405492482826,3.2626883443017,2.19589965240923,2.33445375115093,2.36361197989214,2.39794000867204,2.53402610605613,3.3230457354817,2.48995847942483,2.79518458968242,2.2148438480477,2.00432137378264,2.73559889969818,3.03981055414835,2.72345567203519,"1"
2.00432137378264,2.32014628611105,2.98317507203781,2.00432137378264,2.64640372622307,3.28578227377939,2.01283722470517,2.17609125905568,2.7160033436348,2.00432137378264,2.39445168082622,3.32035403281767,2.00432137378264,2.85003325768977,2.00432137378264,2.00432137378264,3.38952046584638,3.2087100199064,2.96848294855394,"-1"
2.15228834438306,2.94398887507377,2.84198480459011,2.00432137378264,2.16731733474818,3.20924684875337,2.00432137378264,3.89619541045421,3.088844562727,3.7523558041535,2.00432137378264,2.2148438480477,3.34321159017975,3.78547220330639,2.00432137378264,3.31993843998031,3.28600712207947,3.02284061087653,3.59372899870791,"-1"
2.00432137378264,2.00432137378264,3.17983892802319,2.00432137378264,2.36921585741014,3.09131515969722,2.987219229908,3.81324730089761,2.8842287696326,3.68403703748652,2.40312052117582,2.00432137378264,3.62520952538188,3.66604973848052,2.00432137378264,4.15893514182992,2.59769518592551,2.90308998699194,3.25406445291434,"-1"
2.00432137378264,2.50650503240487,2.45788189673399,3.62808226099068,2.11394335230684,4.20414712521285,2.27415784926368,3.51890857369141,2.53781909507327,3.21616590228599,2.04921802267018,2.38021124171161,3.44963265047007,3.68993010401822,2.00432137378264,3.5950550897593,2.00432137378264,2.32428245529769,3.10653085382238,"-1"
2.00432137378264,2.17609125905568,2.74585519517373,2.00432137378264,2.48572142648158,3.23426412437879,2.83632411570675,2.49276038902684,3.06632592536204,3.223236273103,2.11727129565576,2.00432137378264,2.97127584873811,3.63528263799821,2.00432137378264,2.57403126772772,2.70757017609794,2.27415784926368,2.91855453055027,"-1"
2.00432137378264,2.53402610605613,2.50379068305718,2.00432137378264,2.34044411484012,3.11859536522376,2.87621784059164,3.31132995230379,2.95182303531591,3.123198075032,2.36361197989214,2.6570558528571,2.87098881376058,3.81411435612913,2.00432137378264,3.70876072369032,2.62117628177504,2.63948648926859,3.13417710757677,"-1"
