"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
2.00432137378264,2.54530711646582,2.00432137378264,2.42651126136458,2.89872518158949,2.0899051114394,3.1914510144649,2.42324587393681,2.32221929473392,3.18525876529658,3.54888056263751,2.88874096068289,3.21801004298436,2.00432137378264,2.00432137378264,3.20085049809108,2.8926510338773,2.00432137378264,2.14921911265538,2.00432137378264,2.00432137378264,2.00432137378264,3.16790781000148,2.00432137378264,2.00432137378264,2.9304395947667,2.41995574848976,2.17026171539496,2.00432137378264,3.32592595577147,2.00432137378264,2.00432137378264,2.00432137378264,2.32428245529769,2.69983772586725,2.79098847508882
2.00432137378264,2.00432137378264,2.00432137378264,2.1846914308176,3.91907809237607,3.62376600013393,3.72851610475977,2.37657695705651,2.29225607135648,3.62736585659273,3.81954393554187,2.55750720190566,3.18864729599972,2.85308952985187,2.48713837547719,2.23044892137827,3.38632057389405,3.16226561429802,2.45939248775923,2.54406804435028,2.03342375548695,3.31048089146268,3.2464985807958,2.00432137378264,2.83058866868514,2.85308952985187,2.04139268515822,3.39880773020326,2.00432137378264,2.04139268515822,2.00432137378264,2.4456042032736,2.61172330800734,2.16731733474818,3.04921802267018,2.67669360962487
2.00432137378264,2.36361197989214,2.00432137378264,2.89153745767256,2.00432137378264,2.00432137378264,2.00432137378264,2.26717172840301,2.22010808804005,2.00432137378264,2.95085145888855,2.55509444857832,2.959518376973,3.87563993700417,2.00432137378264,2.85733249643127,3.99175753953435,2.00432137378264,2.1846914308176,2.00432137378264,2.00432137378264,3.80712895559242,2.89597473235906,2.00432137378264,3.45147940512486,2.61278385671974,3.13893394025692,3.70552161342267,2.00432137378264,2.00432137378264,2.00432137378264,3.82314805981069,2.86033800657099,2.91698004732038,3.16849748352303,3.29446622616159
2.00432137378264,2.05690485133647,2.00432137378264,3.17347764345299,2.9604707775343,2.7664128471124,3.28262211287806,2.20411998265592,2.62013605497376,2.79865064544527,3.24919835739111,2.94101424370557,3.59648713373654,2.00432137378264,2.51719589794997,2.93449845124357,2.41161970596323,2.00432137378264,2.16435285578444,2.00432137378264,2.91434315711944,2.00432137378264,3.36884450682582,2.00432137378264,2.00432137378264,2.00432137378264,2.00432137378264,2.19312459835446,2.99431715266964,3.17143390094301,2.00432137378264,2.00432137378264,2.55750720190566,2.71096311899528,2.61172330800734,2.83695673705955
2.00432137378264,2.00432137378264,2.77451696572855,3.22556771343947,3.83257277484618,3.84179729887436,3.4379090355395,2.2405492482826,2.45331834004704,3.44310645673727,3.55497345833324,2.56110138364906,3.30749603791321,3.73199144901893,2.11058971029925,2.8208579894397,3.79733680077535,2.52374646681156,2.00432137378264,2.00432137378264,2.00432137378264,2.66086547800387,3.30877777366472,2.00432137378264,3.43917473984347,2.89762709129044,3.19228861256812,3.76102525171137,2.00432137378264,2.00432137378264,2.00432137378264,4.17064302283611,2.97266559226611,2.64443858946784,3.35024801833416,3.41043978621035
2.35983548233989,2.00432137378264,2.00432137378264,2.79934054945358,2.00432137378264,2.00432137378264,2.00432137378264,2.13033376849501,2.18752072083646,2.09691001300806,3.04414762087872,2.99078269180314,3.19284611518884,3.58092497567562,2.12710479836481,3.01494034979294,3.83543689480186,3.55181582235102,2.30749603791321,2.00432137378264,2.00432137378264,3.68726134624351,3.28126068705501,2.00432137378264,3.36847283844036,2.56584781867352,2.83442070368153,3.56229286445647,2.00432137378264,2.00432137378264,2.00432137378264,2.90955602924118,2.92890769024395,2.00432137378264,3.29710365014926,3.15836249209525
2.00432137378264,2.2405492482826,2.00432137378264,2.90848501887865,2.00432137378264,2.00432137378264,2.00432137378264,2.69108149212297,2.45636603312904,2.00432137378264,2.95568775031351,3.14019367857863,3.43870053290074,2.00432137378264,2.00432137378264,2.65127801399814,3.09166695759568,3.15896526038341,2.45788189673399,2.00432137378264,2.57518784492766,2.00432137378264,3.62490060220449,2.00432137378264,2.00432137378264,3.57829530512083,2.00432137378264,2.34044411484012,3.49248101012888,3.32551566336315,2.00432137378264,2.00432137378264,2.9670797341445,3.57472558359407,2.61278385671974,2.99563519459755
2.00432137378264,2.00432137378264,2.00432137378264,2.72015930340596,2.92064500140679,2.97034687623009,2.43775056282039,2.48429983934679,2.67851837904011,3.42862067267194,3.78781456706302,2.8668778143375,3.54381980514266,2.00432137378264,2.00432137378264,2.40312052117582,2.00432137378264,2.26717172840301,2.15228834438306,2.00432137378264,2.00432137378264,2.00432137378264,2.85247999363686,2.00432137378264,2.90363251608424,2.3541084391474,2.53907609879278,3.52374646681156,2.00432137378264,2.00432137378264,2.00432137378264,3.49415459401844,2.59217675739587,2.2405492482826,3.01994668167884,3.07445071895459
2.00432137378264,2.00432137378264,2.00432137378264,2.56937390961505,2.00432137378264,2.00432137378264,2.00432137378264,2.2148438480477,2.19033169817029,2.16435285578444,2.99431715266964,2.90794852161227,3.08742645703629,2.00432137378264,2.00432137378264,3.01786771896351,3.88575688106927,2.68033551341456,2.19312459835446,2.00432137378264,2.00432137378264,3.66133934000604,3.12936759572299,2.00432137378264,3.2718416065365,2.6170003411209,2.98497712641549,3.43088094645289,2.00432137378264,2.00432137378264,2.00432137378264,3.52413637659257,2.78958071216443,2.42488163663107,3.5066403055665,3.08813608870055
2.51454775266029,2.67209785793572,2.00432137378264,3.45071087814692,2.00432137378264,2.00432137378264,2.00432137378264,2.46982201597816,2.42324587393681,2.50379068305718,2.9604707775343,2.92064500140679,3.27091163941048,3.04375512696868,2.00432137378264,3.23502315949522,4.03850094307667,2.57978359661681,2.25767857486918,2.00432137378264,2.31386722036915,2.9670797341445,3.35679046035172,2.00432137378264,3.79028516403324,2.52891670027765,3.04960561259497,3.91110431780404,2.00432137378264,2.00432137378264,2.00432137378264,4.20414712521285,2.91803033678488,2.9532763366673,3.609914410086,3.65858371540706
2.00432137378264,2.00432137378264,2.00432137378264,2.60745502321467,2.00432137378264,2.00432137378264,2.00432137378264,2.00432137378264,2.26717172840301,2.00432137378264,3.10174707394637,2.86981820797933,2.78390357927274,3.9756155979669,2.10380372095596,2.78175537465247,3.2626883443017,2.00432137378264,2.14612803567824,2.00432137378264,2.00432137378264,3.53932706353938,2.73719264270474,2.00432137378264,2.00432137378264,2.29885307640971,2.38021124171161,3.44808766669234,2.00432137378264,2.00432137378264,2.00432137378264,3.02571538390134,2.00432137378264,2.54157924394658,3.02938377768521,3.43264866001311
2.00432137378264,2.00432137378264,2.00432137378264,2.18752072083646,4.20414712521285,4.12648857070037,4.00311571709981,2.45636603312904,2.21748394421391,3.87616008482563,3.9158217876204,2.80140371001736,3.06892761168207,3.63638758581316,2.00432137378264,2.48429983934679,2.34242268082221,2.00432137378264,2.09691001300806,2.00432137378264,2.00432137378264,3.43360984332372,2.97772360528885,2.00432137378264,2.59988307207369,2.00432137378264,2.9604707775343,3.7322328802205,2.00432137378264,2.00432137378264,2.00432137378264,3.5164031484474,2.0899051114394,2.41329976408125,3.27392678010053,2.43933269383026
2.00432137378264,2.00432137378264,2.00432137378264,2.77451696572855,4.20414712521285,4.20414712521285,3.76982025776359,2.5327543789925,2.3096301674259,3.87238938841782,4.0175341594372,2.56937390961505,3.25839780409551,2.00432137378264,2.00432137378264,2.59988307207369,2.90741136077459,2.00432137378264,2.03742649794062,2.00432137378264,2.62940959910272,2.00432137378264,3.11327469246435,2.00432137378264,2.00432137378264,2.00432137378264,2.00432137378264,2.94001815500766,2.00432137378264,2.00432137378264,2.18752072083646,2.00432137378264,2.00432137378264,2.49415459401844,2.83632411570675,2.77158748088126
2.00432137378264,2.00432137378264,2.00432137378264,2.81954393554187,2.00432137378264,2.00432137378264,2.00432137378264,2.39794000867204,2.00432137378264,2.39093510710338,3.02978947083186,2.94051648493257,2.19312459835446,3.61394747678035,2.25042000230889,2.80821097292422,3.21192108430851,2.00432137378264,2.01283722470517,2.00432137378264,2.00432137378264,2.69019608002851,3.12839926871781,2.00432137378264,3.21827285357145,2.95856388322197,3.1044871113124,3.77495468908014,2.00432137378264,2.08635983067475,2.00432137378264,3.54381980514266,2.34830486304816,2.77378644498119,3.29402509409532,3.2610248339924
2.00432137378264,2.00432137378264,2.00432137378264,2.87737134586977,3.69539410829111,3.42602301568988,3.63326641115542,2.51454775266029,2.78604121024255,3.95837273247861,3.98645821273731,3.07664044367034,3.19700472802305,3.70926996097583,2.00432137378264,2.47129171105894,3.44575983648863,2.13353890837022,2.3096301674259,2.00432137378264,2.00432137378264,3.43152458418745,3.13735411137073,2.00432137378264,2.86213137931304,2.56466606425209,2.75204844781944,3.70509361054787,2.00432137378264,2.00432137378264,2.00432137378264,3.38219721037745,2.84571801796666,2.02118929906994,3.40449161775869,2.74350976472843
2.00432137378264,2.00432137378264,2.00432137378264,2.6954816764902,2.00432137378264,2.00432137378264,2.00432137378264,2.2380461031288,2.20139712432045,2.5092025223311,3.37438169805088,2.90363251608424,2.90036712865647,3.88087073253242,2.00432137378264,3.05037975626146,3.73687436164842,2.29446622616159,2.11058971029925,2.00432137378264,2.00432137378264,3.68788552484871,3.12417805547468,2.00432137378264,3.58410497039945,2.11394335230684,2.98227123303957,3.91487181754005,2.00432137378264,2.00432137378264,2.00432137378264,4.02473188965525,2.63748972951251,2.87040390527903,3.54357142396237,3.28103336724773
2.6232492903979,2.54530711646582,2.00432137378264,2.70243053644553,3.90058558664996,3.60260252042026,3.41246054742996,2.18184358794477,2.30535136944662,3.67043140936061,3.56737930765098,2.71850168886727,3.63648789635337,3.57760667736254,2.13987908640124,2.32221929473392,3.39724458101039,2.00432137378264,2.00432137378264,2.00432137378264,2.00432137378264,3.03462845662532,3.32797162362301,2.00432137378264,2.75127910398334,2.00432137378264,2.83314711191279,3.62169546232928,2.06069784035361,2.00432137378264,2.00432137378264,3.88047059280378,2.00432137378264,2.00432137378264,3.24772783290972,3.03221570329798
2.00432137378264,2.00432137378264,2.00432137378264,2.81157500587059,3.02775720469055,2.69810054562339,3.3096301674259,2.84633711212981,2.85973856619715,3.2332500095411,3.4224256763712,3.07003786660776,3.0565237240791,2.22788670461367,2.41995574848976,2.01283722470517,2.00432137378264,2.63346845557959,2.50105926221775,2.00432137378264,3.03100428136354,2.79657433321043,3.62479757896076,2.00432137378264,2.00432137378264,2.97358962342726,2.30102999566398,2.00432137378264,2.32014628611105,2.00432137378264,2.00432137378264,2.00432137378264,3.34733001531695,3.13225968953104,2.64738297011462,2.54900326202579
2.00432137378264,2.72015930340596,2.00432137378264,2.30749603791321,2.64640372622307,2.00432137378264,2.00432137378264,2.7481880270062,2.91009054559407,2.43136376415899,2.98944981766669,2.44404479591808,2.49276038902684,2.00432137378264,3.19534605834842,2.37657695705651,2.47421626407626,3.34340859380386,2.74507479158206,2.99869515831166,3.84279639517558,2.50514997831991,3.40807028588719,3.81756536955978,2.00432137378264,3.38435341413751,2.00432137378264,2.6159500516564,3.02118929906994,3.2145789535705,3.26292546933183,2.00432137378264,3.52491514753987,3.34635297445064,2.3541084391474,2.44715803134222
2.51188336097887,2.22530928172586,2.00432137378264,2.62736585659273,2.00432137378264,2.00432137378264,2.00432137378264,2.61278385671974,2.63948648926859,2.32221929473392,3.29446622616159,2.60852603357719,3.16879202031418,2.00432137378264,3.98231646969207,2.37839790094814,2.6159500516564,2.54900326202579,3.05346260492546,2.04139268515822,4.1630420469142,2.00432137378264,3.94418646128369,3.8676442339031,2.00432137378264,3.37383114507383,2.2148438480477,2.53655844257153,3.1156105116743,4.01865889758552,2.7041505168398,2.00432137378264,3.79372055681352,3.66351247041516,2.40140054078154,2.39967372148104
2.00432137378264,2.00432137378264,2.00432137378264,2.47129171105894,3.95631253084119,3.585799009013,3.45606222445495,2.5327543789925,2.53402610605613,3.58883172559421,3.70884563804818,2.63346845557959,3.2132520521964,2.23299611039215,2.95182303531591,2.00432137378264,2.58658730467176,4.04945061813155,3.12678057701201,2.00432137378264,3.85967857662845,2.00432137378264,3.66567478099389,3.68430664607163,2.00432137378264,3.11925588927794,2.79657433321043,2.43616264704076,3.31973049433022,3.32817566143832,3.05076631123304,2.00432137378264,3.19005141775921,3.00774777800074,2.77524625974024,2.58206336291171
2.00432137378264,2.24797326636181,2.00432137378264,2.72672720902657,3.7160033436348,3.2718416065365,3.13545069934551,2.60097289568675,2.5092025223311,3.32510498297141,3.48812749624746,2.97405090279288,3.19506899646859,2.16731733474818,2.54157924394658,2.79865064544527,3.10890312766731,2.32221929473392,2.88930170250631,2.00432137378264,4.09131515969722,2.00432137378264,3.8677031332701,2.15228834438306,2.00432137378264,2.96661098668193,2.70586371228392,2.48713837547719,2.22530928172586,2.98632377705077,2.00432137378264,2.00432137378264,3.5182506513085,3.34498141392726,2.93651374247889,2.82736927305383
2.00432137378264,2.50785587169583,3.30189771719521,3.60162547955394,3.09898963940118,2.00432137378264,2.47856649559384,2.87621784059164,3.16879202031418,2.94001815500766,3.2087100199064,3.23477029516092,3.22891340599469,2.27415784926368,3.00603795499732,2.00432137378264,2.00432137378264,3.90703495248342,2.64738297011462,3.65098709438345,3.56288738129388,3.20844135643857,3.44279322593977,3.30124708863621,2.00432137378264,3.47261019759604,2.52633927738984,2.00432137378264,3.22788670461367,3.48273070007994,3.28914283593233,2.00432137378264,3.54195347445824,3.62314587463794,2.8318697742805,2.30319605742049
2.00432137378264,2.00432137378264,2.00432137378264,2.57863920996807,2.70329137811866,2.00432137378264,2.06069784035361,2.53529412004277,2.56584781867352,2.74973631556906,3.35121634533934,3.05230909964732,3.18241465243455,2.06069784035361,2.86272752831797,2.31597034545692,2.65801139665711,3.84267163376079,3.16166741243774,2.88138465677057,3.18695633546541,2.08635983067475,3.74725639744214,3.68403703748652,2.00432137378264,3.37401474029191,2.49692964807321,2.85247999363686,3.33041377334919,3.25503116334555,2.00432137378264,2.00432137378264,3.46952747918701,3.07664044367034,2.67209785793572,2.47712125471966
2.00432137378264,2.39445168082622,2.00432137378264,2.57170883180869,3.33685982091681,3.24378191609379,2.9566485792052,2.63648789635337,2.52113808370404,3.23904909314019,3.54182876678131,3.01994668167884,3.2143138974244,2.00432137378264,2.931457870689,2.00432137378264,2.00432137378264,4.19843713532556,2.89320675305985,2.00432137378264,3.17084820364331,2.00432137378264,3.59217675739587,2.00432137378264,2.00432137378264,2.74896286125616,2.25042000230889,2.81624129999178,3.07408468902824,2.53655844257153,2.00432137378264,2.00432137378264,3.02160271602824,3.0948203803548,2.73957234445009,2.5910646070265
2.00432137378264,2.00432137378264,2.33645973384853,2.85913829729453,2.76417613239033,2.11727129565576,2.00432137378264,2.43136376415899,2.46686762035411,2.85672889038288,3.37511468469223,3.00346053210951,3.18440748541232,2.00432137378264,3.85186960072977,2.00432137378264,2.65896484266443,3.3023309286844,2.987219229908,3.19423674872383,4.20414712521285,2.00432137378264,4.09198333223731,3.66029616027073,2.00432137378264,3.36379994547911,2.41497334797082,2.00432137378264,3.31111784266251,3.58860780474269,2.00432137378264,2.00432137378264,3.68699356626468,3.76454971906447,2.88309335857569,2.10380372095596
2.00432137378264,2.55509444857832,3.10991586302379,3.13956426617585,3.3392526340327,3.19423674872383,2.94001815500766,2.90741136077459,3.23375736296551,3.2137832993353,3.63042787502502,3.001733712809,3.10822665637493,2.11727129565576,3.58489634413745,2.00432137378264,2.47421626407626,3.001733712809,2.61172330800734,2.00432137378264,4.12375366875584,2.00432137378264,3.852845818015,3.82994669594164,2.00432137378264,3.07151380509509,2.00432137378264,2.34044411484012,2.87737134586977,3.53756725715268,2.24797326636181,2.00432137378264,3.41713940972733,3.46701581843844,2.66931688056611,2.28103336724773
2.00432137378264,2.74973631556906,2.31806333496276,2.85793526471943,2.91381385238372,2.71096311899528,3.28757780907871,3.20628604441243,3.48172919696002,3.59626712639552,3.82788598278986,2.67760695272049,3.00817418400643,2.00432137378264,3.17840134153376,2.00432137378264,2.22271647114758,3.75610337158511,2.44090908206522,2.00432137378264,3.22063101944809,2.00432137378264,3.35717225772303,3.19589965240923,2.00432137378264,2.34830486304816,2.13033376849501,2.40140054078154,2.76192783842053,2.91855453055027,2.00432137378264,2.00432137378264,3.223236273103,3.02571538390134,2.9237619608287,2.44090908206522
