"V1","V2","V3","V5","V11","V13","V15","V16","V17","V18","V19","V22","V23","V24","V27","V30","Class"
2.00432137378264,2.16136800223497,2.49136169383427,2.32633586092875,2.6730209071289,2.9982593384237,4.00740635150367,2.77378644498119,3.43870053290074,3.99352440316707,3.36921585741014,3.36847283844036,3.36847283844036,2.91434315711944,4.20414712521285,3.39269695325967,"1"
2.00432137378264,2.00432137378264,2.40483371661994,2.00432137378264,2.14612803567824,3.97469587190968,2.87390159786446,3.18582535961296,4.20414712521285,3.85817613798234,2.29885307640971,2.73399928653839,3.30276370847298,2.89153745767256,2.00432137378264,3.17926446433903,"1"
2.00432137378264,2.54406804435028,2.89762709129044,2.85064623518307,2.61804809671209,2.92992956008459,3.95458016274376,2.88649072517248,4.20414712521285,4.20414712521285,3.18667386749975,3.55254654795566,3.58782317131896,3.65686449154892,3.55978696820056,3.22608411597582,"1"
2.2148438480477,2.32428245529769,2.87966920563205,2.00432137378264,2.25527250510331,3.35063560825895,4.20414712521285,2.79934054945358,4.03092339962722,3.64018319192134,2.00432137378264,3.03502928220237,3.64384731029971,2.89652621748956,2.19312459835446,2.5092025223311,"1"
2.00432137378264,2.00432137378264,2.13987908640124,2.00432137378264,2.1846914308176,2.27415784926368,3.35602585719312,2.20411998265592,2.55630250076729,2.00432137378264,3.78760214618234,2.93550726582471,2.94398887507377,3.30059548388996,2.00432137378264,2.77959649125782,"-1"
2.00432137378264,2.00432137378264,2.81624129999178,2.00432137378264,2.48713837547719,2.23044892137827,2.47275644931721,2.40312052117582,2.74350976472843,2.00432137378264,2.37106786227174,2.98855895687862,2.21218760440396,3.33825723024626,2.00432137378264,3.18610837981321,"-1"
2.00432137378264,2.00432137378264,2.50105926221775,2.00432137378264,2.14612803567824,3.30341207059674,3.99943504987633,2.91803033678488,3.5009222391903,4.00522342485814,2.39794000867204,2.85853719756964,3.35945602012099,2.85491302230786,2.00432137378264,2.17609125905568,"1"
2.00432137378264,2.33645973384853,2.75966784468963,2.00432137378264,2.3541084391474,3.17143390094301,4.1532354186523,2.8109042806687,4.15210480089287,3.77114634881499,4.18726683817929,3.37894269861344,3.45818443557026,2.87215627274829,2.8208579894397,3.23375736296551,"1"
2.00432137378264,2.00432137378264,2.20682587603185,2.00432137378264,2.02118929906994,2.60959440922522,3.42845877351558,2.0899051114394,2.25767857486918,2.00432137378264,2.45178643552429,2.75739602879302,2.57287160220048,3.326949994166,2.00432137378264,3.37235958252432,"-1"
2.00432137378264,2.00432137378264,2.57749179983723,2.00432137378264,2.32428245529769,3.62096843564429,4.20414712521285,2.52762990087134,3.3911116137028,3.57030938543588,2.91328390176042,2.85973856619715,3.326949994166,2.8318697742805,2.00432137378264,2.97589113640179,"1"
2.00432137378264,2.00432137378264,2.54900326202579,2.00432137378264,2.4983105537896,2.14921911265538,4.20414712521285,2.72181061521255,2.09342168516224,3.3285834497142,2.72754125702856,3.01029995663981,3.50338206347373,2.54032947479087,3.76826801645155,2.33243845991561,"1"
2.00432137378264,2.05690485133647,3.11859536522376,2.00432137378264,2.53529412004277,3.83972937520639,3.41614103116833,3.20574554094266,4.20414712521285,3.72015930340596,2.52633927738984,3.01325866528352,3.85333310500234,3.10619089726342,2.00432137378264,2.68930885912362,"1"
2.00432137378264,2.26481782300954,2.81822589361396,3.33545790068938,2.4814426285023,3.89253980465864,3.770557474851,3.27508089845686,4.20414712521285,3.89899927088979,2.00432137378264,3.39846084960822,3.77451696572855,3.27044590801796,3.46716396596909,2.00432137378264,"1"
2.00432137378264,2.00432137378264,2.67942789661212,2.00432137378264,2.62940959910272,2.81888541459401,3.59306443165872,3.34340859380386,3.51772359483374,3.4323277922616,2.48287358360875,3.50392680419351,3.62065647981962,3.33304402982349,2.00432137378264,2.10720996964787,"1"
2.00432137378264,2.00432137378264,2.42324587393681,2.00432137378264,2.33445375115093,3.1296898921993,4.20414712521285,2.74896286125616,4.10503305039359,3.66913084737333,2.34439227368511,3.37106786227174,3.34143452457814,3.43980621139333,3.47202469770028,2.00432137378264,"1"
2.00432137378264,2.00432137378264,2.48713837547719,2.68033551341456,2.00432137378264,2.02938377768521,2.35983548233989,2.53402610605613,3.3230457354817,2.00432137378264,4.19592731359722,2.88986172125819,2.73559889969818,3.13257984765974,2.11727129565576,3.80092318181322,"1"
2.00432137378264,2.3654879848909,2.98317507203781,2.00432137378264,2.42813479402879,2.53655844257153,2.00432137378264,2.39445168082622,3.32035403281767,2.17609125905568,2.5705429398819,2.99738638439731,3.38952046584638,3.05461305455689,3.33203427702752,2.00432137378264,"-1"
2.00432137378264,2.26951294421792,2.84198480459011,2.00432137378264,2.38738982633873,2.31175386105575,2.00432137378264,2.00432137378264,2.2148438480477,2.06445798922692,2.23044892137827,3.02118929906994,3.28600712207947,3.95472479097906,2.39093510710338,2.5910646070265,"-1"
2.78390357927274,2.76566855475901,3.17983892802319,2.00432137378264,2.29666519026153,2.25285303097989,2.89097959698969,2.40312052117582,2.00432137378264,2.00432137378264,3.64424158584373,3.17522180034305,2.59769518592551,4.04004824154746,2.00432137378264,3.11360915107303,"-1"
2.00432137378264,2.16731733474818,2.45788189673399,3.62808226099068,2.19033169817029,2.07188200730613,2.96284268120124,2.04921802267018,2.38021124171161,2.00432137378264,2.65224634100332,2.83442070368153,2.00432137378264,3.1102529173534,2.19033169817029,3.18667386749975,"-1"
2.00432137378264,2.13672056715641,2.74585519517373,2.00432137378264,2.25527250510331,2.00860017176192,2.00432137378264,2.11727129565576,2.00432137378264,2.00432137378264,2.35218251811136,2.96941591235398,2.70757017609794,4.11882666293329,3.01577875638904,2.00432137378264,"-1"
2.00432137378264,2.00432137378264,2.50379068305718,2.00432137378264,2.3654879848909,2.00432137378264,2.49415459401844,2.36361197989214,2.6570558528571,2.00432137378264,2.93449845124357,3.01283722470517,2.62117628177504,4.00676545245199,2.10037054511756,2.33445375115093,"-1"
