"V1","V2","V3","V5","V11","V13","V15","V16","V17","V18","V19","V22","V23","V24","V27","V30","Class"
2.00432137378264,2.00432137378264,2.6954816764902,2.00432137378264,2.2380461031288,2.00432137378264,2.29446622616159,2.11058971029925,2.00432137378264,2.00432137378264,2.70500795933334,2.90633504180509,2.63748972951251,3.93701610746481,2.00432137378264,2.99519629159718,"-1"
2.00432137378264,2.00432137378264,2.70243053644553,3.60260252042026,2.18184358794477,2.13987908640124,2.00432137378264,2.00432137378264,2.00432137378264,2.00432137378264,2.15533603746506,3.10957854690439,2.00432137378264,3.63083451782805,2.00432137378264,2.00432137378264,"-1"
2.00432137378264,2.12385164096709,2.81157500587059,2.69810054562339,2.84633711212981,2.41995574848976,2.63346845557959,2.50105926221775,3.03100428136354,2.00432137378264,3.48784512011144,3.21537315278342,3.34733001531695,3.78731875662455,4.02023694391081,3.4379090355395,"1"
2.00432137378264,2.00432137378264,2.30749603791321,2.00432137378264,2.7481880270062,3.19534605834842,3.34340859380386,2.74507479158206,3.84279639517558,3.81756536955978,3.83758843823551,3.40585839931764,3.52491514753987,3.26552533521907,3.21853550521653,3.95385629822499,"1"
2.00432137378264,2.13353890837022,2.62736585659273,2.00432137378264,2.61278385671974,3.98231646969207,2.54900326202579,3.05346260492546,4.1630420469142,3.8676442339031,2.99563519459755,3.58194965837332,3.79372055681352,3.15411952551585,3.47304880508854,3.14921911265538,"1"
2.00432137378264,2.00432137378264,2.47129171105894,3.585799009013,2.5327543789925,2.95182303531591,4.04945061813155,3.12678057701201,3.85967857662845,3.68430664607163,3.02160271602824,3.46893780566546,3.19005141775921,2.69897000433602,2.83821922190763,2.15533603746506,"1"
2.00432137378264,2.09342168516224,2.72672720902657,3.2718416065365,2.60097289568675,2.54157924394658,2.32221929473392,2.88930170250631,4.09131515969722,2.15228834438306,3.47202469770028,3.40414924920969,3.5182506513085,3.263399331334,3.85180851422824,3.05230909964732,"1"
3.30189771719521,3.23954972084047,3.60162547955394,2.00432137378264,2.87621784059164,3.00603795499732,3.90703495248342,2.64738297011462,3.56288738129388,3.30124708863621,4.20414712521285,3.13798673272353,3.54195347445824,3.37948681371727,4.11981654593722,3.53630587235103,"1"
2.00432137378264,2.26245108973043,2.57863920996807,2.00432137378264,2.53529412004277,2.86272752831797,3.84267163376079,3.16166741243774,3.18695633546541,3.68403703748652,2.90741136077459,3.3807537708039,3.46952747918701,2.66464197555613,3.56749689110422,2.21748394421391,"1"
2.00432137378264,2.00432137378264,2.57170883180869,3.24378191609379,2.63648789635337,2.931457870689,4.19843713532556,2.89320675305985,3.17084820364331,2.00432137378264,4.06175396780593,3.33000770087276,3.02160271602824,2.33645973384853,2.00432137378264,3.78979216773068,"1"
2.33645973384853,2.35793484700045,2.85913829729453,2.11727129565576,2.43136376415899,3.85186960072977,3.3023309286844,2.987219229908,4.20414712521285,3.66029616027073,2.89376176205794,3.59835270986928,3.68699356626468,3.64855515566267,4.06137707419389,2.89097959698969,"1"
3.10991586302379,2.90902085421116,3.13956426617585,3.19423674872383,2.90741136077459,3.58489634413745,3.001733712809,2.61172330800734,4.12375366875584,3.82994669594164,3.2380461031288,3.40483371661994,3.41713940972733,3.08707120590654,4.11327469246435,4.20414712521285,"1"
2.31806333496276,2.41664050733828,2.85793526471943,2.71096311899528,3.20628604441243,3.17840134153376,3.75610337158511,2.44090908206522,3.22063101944809,3.19589965240923,4.20414712521285,3.35926616460675,3.223236273103,3.11226976841727,3.7052648623174,4.20414712521285,"1"
