"Iteration #"	"Inertia"	"Number of features"	"Global best fitness"	"Current best fitness"	"Number of features in current best agent"	"Number of features in global best"	"Number of features in local best"
95	1	44	15643.9047361905	11648.5698910771	19	35	17
96	1	44	15643.9047361905	-1e+21	36	35	35
97	1	44	15643.9047361905	12991.1362086333	33	35	33
98	1	44	15643.9047361905	14003.7817385219	38	35	40
99	1	44	15643.9047361905	13797.9764504287	35	35	31
100	1	44	15643.9047361905	13485.0744752878	34	35	34
101	1	44	15643.9047361905	12997.5480314997	38	35	41
102	1	44	15643.9047361905	-1e+21	38	35	38
103	1	44	15643.9047361905	14438.7186032833	36	35	32
104	1	44	15643.9047361905	13203.5622823024	34	35	32
105	1	44	15643.9047361905	12580.4613089672	39	35	41
106	1	44	15643.9047361905	15274.9261337946	41	35	41
107	1	44	15643.9047361905	14123.4589099943	32	35	36
108	1	44	15643.9047361905	-1e+21	26	35	26
109	1	44	15643.9047361905	13208.3887329578	37	35	36
110	1	44	15643.9047361905	12800.0084951096	38	35	39
111	1	44	15643.9047361905	12897.5148867368	39	35	40
112	1	44	15643.9047361905	13603.9783790214	35	35	35
113	1	44	15643.9047361905	15252.4150665256	32	35	27
114	1	44	15643.9047361905	-1e+21	35	35	34
115	1	44	15643.9047361905	13078.441015626	35	35	34
116	1	44	15643.9047361905	12950.8714033859	35	35	31
117	1	44	15643.9047361905	14095.6719964093	35	35	34
118	1	44	15643.9047361905	12371.3909454465	40	35	38
119	1	44	15643.9047361905	12401.9168624246	33	35	31
120	1	44	15643.9047361905	-1e+21	40	35	38
121	1	44	15643.9047361905	13124.9475666221	37	35	39
122	1	44	15643.9047361905	12732.2112764155	38	35	38
123	1	44	15643.9047361905	12247.5469984727	40	35	42
124	1	44	15643.9047361905	12331.5326840658	35	35	35
125	1	44	15643.9047361905	12721.2701059605	29	35	33
126	1	44	15643.9047361905	-1e+21	41	35	38
127	1	44	15643.9047361905	14382.3984163004	36	35	37
128	1	44	15643.9047361905	13842.5053795789	35	35	35
129	1	44	15643.9047361905	12946.7476536808	38	35	37
130	1	44	16011.0626389738	16011.0626389738	31	36	36
131	1	44	16011.0626389738	13441.1652255819	38	36	37
132	1	44	16011.0626389738	11504.8679700283	33	36	33
133	1	44	16011.0626389738	13425.4084794156	35	36	35
134	1	44	16011.0626389738	12807.7934408466	26	36	36
135	1	44	16011.0626389738	14646.2292536129	36	36	38
136	1	44	16011.0626389738	-1e+21	41	36	40
137	1	44	16011.0626389738	12971.1179488987	40	36	38
138	1	44	16011.0626389738	12020.8334480666	39	36	38
139	1	44	16011.0626389738	12525.1972485673	34	36	37
140	1	44	16011.0626389738	11654.2347901526	37	36	40
141	1	44	16011.0626389738	13492.2318629808	33	36	36
142	1	44	16011.0626389738	-1e+21	40	36	38
143	1	44	16011.0626389738	13111.6717928032	38	36	37
144	1	44	16011.0626389738	12112.4163917289	34	36	28
145	1	44	16011.0626389738	13530.069700143	39	36	40
146	1	44	16011.0626389738	12464.8260958082	37	36	31
147	1	44	16011.0626389738	15862.8337196885	28	36	29
148	1	44	16011.0626389738	-1e+21	37	36	39
149	1	44	16011.0626389738	13262.452584354	40	36	37
150	1	44	16011.0626389738	12447.4907819752	34	36	27
151	1	44	16011.0626389738	15121.9870075177	38	36	40
152	1	44	16011.0626389738	11477.7342451794	40	36	44
153	1	44	16011.0626389738	12310.4600088456	38	36	36
154	1	44	16011.0626389738	-1e+21	40	36	40
155	1	44	16011.0626389738	12009.4182384081	40	36	40
156	1	44	16011.0626389738	12853.1406213002	38	36	39
157	1	44	16011.0626389738	12375.1444863543	34	36	38
158	1	44	16011.0626389738	14075.1128808061	39	36	37
159	1	44	16011.0626389738	11325.7514721216	37	36	37
160	1	44	16011.0626389738	-1e+21	39	36	40
161	1	44	16011.0626389738	15764.2509471525	36	36	35
162	1	44	16011.0626389738	14627.6922942851	40	36	41
163	1	44	16011.0626389738	13748.882211026	37	36	38
164	1	44	16011.0626389738	13605.4609351691	39	36	39
165	1	44	16011.0626389738	13192.2543338652	41	36	40
166	1	44	16011.0626389738	-1e+21	43	36	42
167	1	44	16011.0626389738	12257.6083379722	36	36	40
168	1	44	16011.0626389738	10848.1874405579	42	36	40
169	1	44	16011.0626389738	15378.4658002341	34	36	37
170	1	44	16011.0626389738	11040.6099656592	42	36	43
171	1	44	16011.0626389738	12764.8341853967	39	36	38
172	1	44	16011.0626389738	-1e+21	40	36	38
173	1	44	16011.0626389738	12068.0973415006	40	36	42
174	1	44	16011.0626389738	11905.9132273258	39	36	39
175	1	44	16011.0626389738	12763.2501442014	43	36	43
176	1	44	16011.0626389738	14099.4232507953	38	36	37
177	1	44	16011.0626389738	11804.7135415235	41	36	40
178	1	44	16011.0626389738	-1e+21	40	36	39
179	1	44	16011.0626389738	12466.4132123042	38	36	40
180	1	44	16011.0626389738	12965.8370993533	24	36	26
181	1	44	16011.0626389738	13907.4020779456	33	36	35
182	1	44	16011.0626389738	14435.8599838848	35	36	38
183	1	44	16011.0626389738	12087.1661743147	39	36	40
184	1	44	16011.0626389738	-1e+21	42	36	40
185	1	44	16011.0626389738	13250.6961424173	31	36	33
186	1	44	16011.0626389738	12213.1218620573	36	36	35
187	1	44	16011.0626389738	10809.4232610778	38	36	40
188	1	44	16011.0626389738	11674.3797559333	41	36	36
189	1	44	16011.0626389738	11571.3991667354	24	36	26
190	1	44	16011.0626389738	-1e+21	32	36	33
191	1	44	16011.0626389738	13089.5189565492	40	36	38
192	1	44	16011.0626389738	15042.2626840071	35	36	34
193	1	44	16011.0626389738	11648.998278741	36	36	30
194	1	44	16011.0626389738	12634.2354021315	37	36	40
195	1	44	16011.0626389738	13325.9615433366	41	36	41
