"var36","var37","var39","var41","var42","var43","var45","var49","var50","var51","var52","var54","var56","var57","var62","var65","var72","var248","var312","var487","var758","var1630","var1685","var1745","var1779","var1882","var2015","var2288","var2592","var2642","var3252","var3320","var4373","var4499","var4535","var4680","var5062","var5552","var6041","var6185","var6200","var6201","var6277","var6281","var6376","var6405","var6539","var6855","var6884","Class"
2.00432137378264,2.26951294421792,2.9604707775343,3.28262211287806,4.20414712521285,4.06733128020817,4.20414712521285,2.00432137378264,2.62013605497376,2.79865064544527,3.24919835739111,3.59648713373654,2.58319877396862,2.59549622182557,2.22010808804005,2.4996870826184,2.85733249643127,2.15228834438306,2.74115159885178,2.49692964807321,2.00432137378264,3.17143390094301,2.41161970596323,2.77085201164214,2.00432137378264,2.91434315711944,2.00432137378264,2.00432137378264,2.22788670461367,2.19312459835446,2.99431715266964,2.93701610746481,2.94398887507377,2.29446622616159,3.31196566036837,2.00432137378264,3.20248831706009,2.9304395947667,2.71096311899528,3.36698297597785,2.00432137378264,2.00432137378264,2.00432137378264,2.42488163663107,2.69372694892365,2.03742649794062,2.65609820201283,2.83695673705955,2.69722934275972,"-1"
2.77451696572855,2.89042101880091,3.83257277484618,3.4379090355395,4.20414712521285,4.14955779186158,4.20414712521285,2.00432137378264,2.45331834004704,3.44310645673727,3.55497345833324,3.30749603791321,2.23299611039215,2.6414741105041,2.24303804868629,2.69810054562339,3.11058971029925,2.00432137378264,2.53147891704225,2.64542226934909,3.73199144901893,3.17782497186468,3.79733680077535,2.93196611472817,2.52374646681156,2.00432137378264,2.00432137378264,2.00432137378264,2.28780172993023,3.76102525171137,2.00432137378264,2.71264970162721,2.97034687623009,2.04532297878666,3.30016053695135,4.17064302283611,3.46194849520376,3.93293014283079,2.64443858946784,2.99299509843134,2.00432137378264,2.00432137378264,2.00432137378264,2.95375969173323,2.06069784035361,2.00432137378264,2.48429983934679,3.41043978621035,2.00432137378264,"-1"
2.00432137378264,2.06069784035361,2.00432137378264,2.00432137378264,4.03406667859756,4.11454426720586,4.15075643986031,2.00432137378264,2.18752072083646,2.09691001300806,3.04414762087872,3.19284611518884,2.37657695705651,2.31175386105575,2.17318626841227,2.10037054511756,2.55388302664387,2.00432137378264,2.87098881376058,2.00432137378264,3.58092497567562,2.9566485792052,3.83543689480186,2.46239799789896,3.55181582235102,2.00432137378264,2.00432137378264,2.00432137378264,2.27646180417324,3.56229286445647,2.00432137378264,2.91698004732038,2.67024585307412,2.52762990087134,3.21112054125805,2.90955602924118,2.98091193777684,3.72073797701843,2.00432137378264,2.39619934709574,2.00432137378264,2.00432137378264,2.00432137378264,2.82412583391655,2.00432137378264,2.00432137378264,2.73319726510657,3.15836249209525,2.26717172840301,"-1"
2.00432137378264,2.42488163663107,2.00432137378264,2.00432137378264,4.20414712521285,4.11421052824999,4.17606230512508,2.22271647114758,2.45636603312904,2.00432137378264,2.95568775031351,3.43870053290074,2.00432137378264,2.29225607135648,2.26481782300954,2.56466606425209,2.69196510276736,2.00432137378264,2.85430604180108,2.38560627359831,2.00432137378264,2.80888586735981,3.09166695759568,2.72835378202123,3.15896526038341,2.57518784492766,2.00432137378264,2.00432137378264,2.52374646681156,2.34044411484012,3.49248101012888,3.26434550705009,3.2169572073611,2.30102999566398,3.49692964807321,2.00432137378264,3.088844562727,3.5532760461371,3.57472558359407,3.63838940766534,2.00432137378264,2.45178643552429,2.00432137378264,2.57403126772772,2.00432137378264,2.23552844690755,3.10174707394637,2.99563519459755,2.69196510276736,"-1"
2.00432137378264,2.00432137378264,2.92064500140679,2.43775056282039,4.20414712521285,4.20414712521285,4.20414712521285,2.00432137378264,2.67851837904011,3.42862067267194,3.78781456706302,3.54381980514266,2.58658730467176,2.62634036737504,2.29666519026153,2.22010808804005,2.85308952985187,2.00432137378264,2.85672889038288,2.45024910831936,2.00432137378264,2.82607480270083,2.00432137378264,2.73319726510657,2.26717172840301,2.00432137378264,2.00432137378264,2.00432137378264,2.46834733041216,3.52374646681156,2.00432137378264,2.94645226501307,3.00774777800074,2.25767857486918,2.94596070357757,3.49415459401844,3.14332712999205,2.97909290063833,2.2405492482826,2.74036268949424,2.00432137378264,2.13672056715641,2.00432137378264,2.71349054309394,2.00432137378264,2.00432137378264,2.3096301674259,3.07445071895459,2.05307844348342,"-1"
2.00432137378264,2.10380372095596,2.00432137378264,2.00432137378264,4.09701423117803,4.15020362876281,3.98547138328959,2.00432137378264,2.19033169817029,2.16435285578444,2.99431715266964,3.08742645703629,2.00432137378264,2.38381536598043,2.3541084391474,2.45636603312904,2.74350976472843,2.00432137378264,3.07188200730613,2.00432137378264,2.00432137378264,3.05614226205905,3.88575688106927,2.00432137378264,2.68033551341456,2.00432137378264,2.00432137378264,2.00432137378264,2.00432137378264,3.43088094645289,2.00432137378264,3.11727129565576,2.56466606425209,2.34242268082221,3.16435285578444,3.52413637659257,2.90363251608424,4.02710486587935,2.42488163663107,2.00432137378264,2.00432137378264,2.00432137378264,2.00432137378264,2.67577834167409,2.00432137378264,2.37657695705651,3.03140846425162,3.08813608870055,3.70671778233676,"-1"
2.00432137378264,2.65224634100332,2.00432137378264,2.00432137378264,4.10387210840306,4.02501897228276,4.0200296335427,2.17026171539496,2.42324587393681,2.50379068305718,2.9604707775343,3.27091163941048,2.39445168082622,2.51587384371168,3.34143452457814,2.9106244048892,2.93348728784871,2.11058971029925,3.11092624226642,2.00432137378264,3.04375512696868,3.58103894877217,4.03850094307667,2.79028516403324,2.57978359661681,2.31386722036915,2.00432137378264,2.00432137378264,2.53655844257153,3.91110431780404,2.00432137378264,2.91275330367132,2.97680833733807,2.20139712432045,3.62879748556671,4.20414712521285,3.4920616045126,4.18633466325295,2.9532763366673,2.00432137378264,2.38560627359831,2.07918124604762,2.33243845991561,3.17260293120986,2.00432137378264,2.36361197989214,3.03019478535675,3.65858371540706,3.91954875896885,"-1"
2.00432137378264,2.00432137378264,2.00432137378264,2.00432137378264,2.27646180417324,2.00432137378264,2.75663610824585,2.00432137378264,2.26717172840301,2.00432137378264,3.10174707394637,2.78390357927274,2.1846914308176,2.02118929906994,2.28330122870355,2.72835378202123,2.93651374247889,2.00432137378264,2.33041377334919,2.00432137378264,3.9756155979669,3.21272015441784,3.2626883443017,2.65127801399814,2.00432137378264,2.00432137378264,2.00432137378264,2.00432137378264,2.55990662503611,3.44808766669234,2.00432137378264,2.58433122436753,2.3096301674259,2.31175386105575,2.88592633980143,3.02571538390134,2.00432137378264,3.862906213563,2.54157924394658,2.00432137378264,2.26717172840301,2.07554696139253,2.04921802267018,2.83821922190763,2.00432137378264,2.00432137378264,2.82994669594164,3.43264866001311,2.29003461136252,"-1"
2.00432137378264,2.00432137378264,4.20414712521285,4.00311571709981,4.14088498026587,4.05196244978305,3.93394260274126,2.00432137378264,2.21748394421391,3.87616008482563,3.9158217876204,3.06892761168207,2.58658730467176,2.63447727016073,2.00432137378264,2.00432137378264,3.06707085604537,2.00432137378264,2.76417613239033,2.00432137378264,3.63638758581316,2.93348728784871,2.34242268082221,2.38021124171161,2.00432137378264,2.00432137378264,2.00432137378264,2.00432137378264,2.30749603791321,3.7322328802205,2.00432137378264,2.91698004732038,2.8561244442423,2.38738982633873,2.24797326636181,3.5164031484474,2.37839790094814,4.01724208454765,2.41329976408125,2.00432137378264,2.19312459835446,2.31597034545692,2.00432137378264,2.15836249209525,2.00432137378264,2.00432137378264,2.25042000230889,2.43933269383026,2.56584781867352,"-1"
2.00432137378264,2.00432137378264,4.20414712521285,3.76982025776359,4.20414712521285,4.20414712521285,4.20414712521285,2.00432137378264,2.3096301674259,3.87238938841782,4.0175341594372,3.25839780409551,2.3096301674259,2.45788189673399,2.29666519026153,2.13033376849501,2.39967372148104,2.23299611039215,2.76937732607614,2.00432137378264,2.00432137378264,2.9106244048892,2.90741136077459,2.00432137378264,2.00432137378264,2.62940959910272,2.04532297878666,2.00432137378264,2.00432137378264,2.94001815500766,2.00432137378264,2.86451108105839,2.70757017609794,2.41664050733828,2.93601079571521,2.00432137378264,2.00432137378264,3.40500466505037,2.49415459401844,2.50514997831991,2.17318626841227,2.16731733474818,2.00432137378264,2.57634135020579,2.08635983067475,2.00432137378264,2.62117628177504,2.77158748088126,2.16731733474818,"-1"
2.00432137378264,2.17026171539496,2.00432137378264,2.00432137378264,4.0542299098634,4.01283722470517,4.05292468370773,2.00432137378264,2.00432137378264,2.39093510710338,3.02978947083186,2.19312459835446,2.02118929906994,2.00432137378264,2.46389298898591,2.58092497567562,2.76342799356294,2.13033376849501,2.87098881376058,3.2626883443017,3.61394747678035,2.95424250943932,3.21192108430851,2.71264970162721,2.00432137378264,2.00432137378264,2.00432137378264,2.00432137378264,2.00432137378264,3.77495468908014,2.00432137378264,2.95424250943932,2.79588001734408,2.25527250510331,3.14921911265538,3.54381980514266,2.9304395947667,3.65485009056139,2.77378644498119,2.46089784275655,2.00432137378264,2.26951294421792,2.00432137378264,2.72591163229505,2.00432137378264,2.00432137378264,2.47856649559384,3.2610248339924,2.2148438480477,"-1"
2.00432137378264,2.28330122870355,3.69539410829111,3.63326641115542,4.20414712521285,4.20333210968171,3.92926561825307,2.34439227368511,2.78604121024255,3.95837273247861,3.98645821273731,3.19700472802305,2.6159500516564,2.94448267215017,3.19312459835446,2.32014628611105,2.00432137378264,2.51587384371168,3.08564728829686,2.08278537031645,3.70926996097583,2.35024801833416,3.44575983648863,2.00432137378264,2.13353890837022,2.00432137378264,2.00432137378264,2.00432137378264,2.30102999566398,3.70509361054787,2.00432137378264,3.06892761168207,2.79518458968242,2.30749603791321,2.69019608002851,3.38219721037745,2.80482067872116,4.01266853389633,2.02118929906994,2.00432137378264,3.6306312440205,3.96712658107641,2.00432137378264,2.68304703823885,2.00432137378264,2.26481782300954,2.7481880270062,2.74350976472843,3.72859724338343,"-1"
2.00432137378264,2.00432137378264,2.00432137378264,2.00432137378264,3.81164202145315,3.9232958406555,3.87966920563205,2.00432137378264,2.20139712432045,2.5092025223311,3.37438169805088,2.90036712865647,2.00432137378264,2.29003461136252,2.04532297878666,2.45636603312904,2.4456042032736,2.02530586526477,2.73158876518674,2.00432137378264,3.88087073253242,2.88081359228079,3.73687436164842,2.42975228000241,2.29446622616159,2.00432137378264,2.00432137378264,2.00432137378264,2.00432137378264,3.91487181754005,2.00432137378264,2.90633504180509,2.88081359228079,2.3654879848909,2.8555191556678,4.02473188965525,3.11461098423217,3.93701610746481,2.87040390527903,2.32221929473392,2.00432137378264,2.26481782300954,2.00432137378264,2.81157500587059,2.00432137378264,2.00432137378264,2.53529412004277,3.28103336724773,2.99519629159718,"-1"
2.00432137378264,2.00432137378264,3.90058558664996,3.41246054742996,3.99149188891016,3.86498546065979,4.0819950252723,2.00432137378264,2.30535136944662,3.67043140936061,3.56737930765098,3.63648789635337,2.00432137378264,2.48287358360875,2.25285303097989,2.29666519026153,2.00432137378264,2.23299611039215,3.00560944536028,2.00432137378264,3.57760667736254,2.95424250943932,3.39724458101039,2.68484536164441,2.00432137378264,2.00432137378264,2.00432137378264,2.00432137378264,2.06445798922692,3.62169546232928,2.06069784035361,3.10957854690439,2.52113808370404,2.00432137378264,2.69983772586725,3.88047059280378,2.00432137378264,3.63083451782805,2.00432137378264,2.00432137378264,2.00432137378264,2.17897694729317,2.00432137378264,2.16435285578444,2.00432137378264,2.13987908640124,2.00432137378264,3.03221570329798,2.00432137378264,"-1"
2.00432137378264,2.12385164096709,3.02775720469055,3.3096301674259,4.20414712521285,4.09530886138538,4.19609324373751,2.63144376901317,2.85973856619715,3.2332500095411,3.4224256763712,3.0565237240791,2.5910646070265,2.66464197555613,2.33243845991561,2.25285303097989,2.64048143697042,2.64443858946784,3.39984671271292,3.3911116137028,2.22788670461367,2.65321251377534,2.00432137378264,2.83250891270624,2.63346845557959,3.03100428136354,3.02366391819779,2.00432137378264,3.30535136944662,2.00432137378264,2.32014628611105,3.21537315278342,3.19948091486236,2.54032947479087,2.77597433112937,2.00432137378264,2.00432137378264,3.78731875662455,3.13225968953104,3.11958577496178,4.02023694391081,4.18192929550323,3.72139837552151,2.47856649559384,3.07188200730613,2.49136169383427,3.35698140099313,2.54900326202579,3.4379090355395,"1"
2.00432137378264,2.00432137378264,2.64640372622307,2.00432137378264,4.16752409242021,4.20414712521285,3.92670249418265,2.57518784492766,2.91009054559407,2.43136376415899,2.98944981766669,2.49276038902684,2.00432137378264,2.00432137378264,2.01703333929878,2.26007138798507,2.71516735784846,2.29225607135648,3.47114496516063,2.19033169817029,2.00432137378264,2.00432137378264,2.47421626407626,3.11594317693906,3.34340859380386,3.84279639517558,2.54777470538782,3.81756536955978,2.72015930340596,2.6159500516564,3.02118929906994,3.40585839931764,3.19948091486236,3.36716948853468,2.49136169383427,2.00432137378264,2.35793484700045,3.26552533521907,3.34635297445064,3.29336255471145,3.21853550521653,3.4920616045126,2.87737134586977,2.37657695705651,2.93901977644867,2.64836001098093,3.34163233577805,2.44715803134222,3.95385629822499,"1"
2.00432137378264,2.13353890837022,2.00432137378264,2.00432137378264,4.20414712521285,4.1532354186523,4.20414712521285,2.00432137378264,2.63948648926859,2.32221929473392,3.29446622616159,3.16879202031418,2.59659709562646,2.42975228000241,2.38021124171161,2.00432137378264,2.00432137378264,2.47421626407626,3.17522180034305,2.00432137378264,2.00432137378264,2.2380461031288,2.6159500516564,3.43055876952276,2.54900326202579,4.1630420469142,2.46834733041216,3.8676442339031,3.06295783408451,2.53655844257153,3.1156105116743,3.58194965837332,4.05576046468773,2.8750612633917,2.49692964807321,2.00432137378264,2.53402610605613,3.15411952551585,3.66351247041516,3.88178395559338,3.47304880508854,3.81338080673386,2.01703333929878,2.00432137378264,3.18695633546541,2.93550726582471,2.68033551341456,2.39967372148104,3.14921911265538,"1"
2.00432137378264,2.00432137378264,3.95631253084119,3.45606222445495,4.20414712521285,4.1944310825637,4.20414712521285,2.00432137378264,2.53402610605613,3.58883172559421,3.70884563804818,3.2132520521964,2.18752072083646,2.48855071650044,2.34635297445064,2.08278537031645,2.04921802267018,2.29003461136252,2.98766626492627,2.77524625974024,2.23299611039215,2.38021124171161,2.58658730467176,3.01241537476243,4.04945061813155,3.85967857662845,2.26951294421792,3.68430664607163,2.60422605308447,2.43616264704076,3.31973049433022,3.46893780566546,3.32118402730231,2.84695532501982,2.44090908206522,2.00432137378264,2.51719589794997,2.69897000433602,3.00774777800074,3.60605874941031,2.83821922190763,3.32159843046534,2.00432137378264,2.28555730900777,3.22427401429426,3.13417710757677,2.99299509843134,2.58206336291171,2.15533603746506,"1"
2.00432137378264,2.09342168516224,3.7160033436348,3.13545069934551,4.1902476330382,4.08231852210804,4.20414712521285,2.00432137378264,2.5092025223311,3.32510498297141,3.48812749624746,3.19506899646859,2.35218251811136,2.48855071650044,2.60852603357719,2.00432137378264,2.0899051114394,2.43933269383026,3.00603795499732,3.66219099085901,2.16731733474818,2.83505610172012,3.10890312766731,3.42829681398288,2.32221929473392,4.09131515969722,2.34242268082221,2.15228834438306,2.88252453795488,2.48713837547719,2.22530928172586,3.40414924920969,3.41480627950101,2.71850168886727,2.49415459401844,2.00432137378264,2.00432137378264,3.263399331334,3.34498141392726,3.57714698482753,3.85180851422824,4.10435051924274,2.00432137378264,2.53147891704225,2.81822589361396,2.00432137378264,3.00774777800074,2.82736927305383,3.05230909964732,"1"
3.30189771719521,3.23954972084047,3.09898963940118,2.47856649559384,4.20414712521285,4.13411332984232,4.20414712521285,2.69460519893357,3.16879202031418,2.94001815500766,3.2087100199064,3.22891340599469,2.95808584852109,2.6414741105041,3.11627558758054,2.40823996531185,2.57634135020579,2.70926996097583,3.44638181222244,2.80482067872116,2.27415784926368,2.18752072083646,2.00432137378264,3.50839503313305,3.90703495248342,3.56288738129388,2.64048143697042,3.30124708863621,3.76267856372744,2.00432137378264,3.22788670461367,3.13798673272353,3.58069693971244,2.78390357927274,2.00432137378264,2.00432137378264,2.00432137378264,3.37948681371727,3.62314587463794,3.46134843364798,4.11981654593722,4.20414712521285,3.97639583661188,2.00432137378264,2.75050839485135,2.40483371661994,3.30102999566398,2.30319605742049,3.53630587235103,"1"
2.00432137378264,2.26245108973043,2.70329137811866,2.06069784035361,4.20414712521285,4.14182589451107,4.10366691374679,2.00432137378264,2.56584781867352,2.74973631556906,3.35121634533934,3.18241465243455,2.4345689040342,2.77597433112937,2.31386722036915,2.00432137378264,2.00432137378264,2.3541084391474,3.06632592536204,2.98317507203781,2.06069784035361,2.00432137378264,2.65801139665711,3.22401481137286,3.84267163376079,3.18695633546541,2.87098881376058,3.68403703748652,2.78318869107526,2.85247999363686,3.33041377334919,3.3807537708039,3.19368102954128,2.83122969386706,2.44715803134222,2.00432137378264,2.00432137378264,2.66464197555613,3.07664044367034,3.39915433395822,3.56749689110422,3.90606554475524,2.00432137378264,2.18752072083646,3.12678057701201,2.00432137378264,2.86213137931304,2.47712125471966,2.21748394421391,"1"
